ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-09-07,1,22.174,STL,,NYG,L 35-41,,,,,,
2,1980,1980-09-14,2,22.181,STL,@,SFO,L 21-24,,,,,,
3,1980,1980-09-21,3,22.188,STL,@,DET,L 7-20,,,,,,
4,1980,1980-09-28,4,22.195,STL,,PHI,W 24-14,,,,,,
5,1980,1980-10-05,5,22.202,STL,@,NOR,W 40-7,,,,,,
6,1980,1980-10-12,6,22.209,STL,,RAM,L 13-21,,,,,,
7,1980,1980-10-19,7,22.216,STL,@,WAS,L 0-23,,,,,,
8,1980,1980-10-26,8,22.223,STL,@,BAL,W 17-10,,,,,,
9,1980,1980-11-02,9,22.230,STL,,DAL,L 24-27,,,,,,
10,1980,1980-11-09,10,22.237,STL,,ATL,L 27-33,1,38,38.00,1,1,6
11,1980,1980-11-16,11,22.244,STL,@,DAL,L 21-31,,,,,,
12,1980,1980-11-23,12,22.251,STL,,KAN,L 13-21,,,,,,
13,1980,1980-11-30,13,22.258,STL,@,NYG,W 23-7,,,,,,
14,1980,1980-12-07,14,22.265,STL,,DET,W 24-23,,,,,,
15,1980,1980-12-14,15,22.272,STL,@,PHI,L 3-17,,,,,,
16,1980,1980-12-21,16,22.279,STL,,WAS,L 7-31,1,14,14.00,0,0,0
17,1981,1981-09-06,1,23.173,STL,,MIA,L 7-20,1,13,13.00,0,0,0
18,1981,1981-09-13,2,23.180,STL,@,DAL,L 17-30,1,12,12.00,0,0,0
19,1981,1981-09-20,3,23.187,STL,,WAS,W 40-30,0,0,,0,,
20,1981,1981-09-27,4,23.194,STL,@,TAM,L 10-20,0,0,,0,,
21,1981,1981-10-04,5,23.201,STL,,DAL,W 20-17,0,0,,0,,
22,1981,1981-10-11,6,23.208,STL,@,NYG,L 14-34,0,0,,0,,
23,1981,1981-10-18,7,23.215,STL,@,ATL,L 20-41,0,0,,0,,
24,1981,1981-10-25,8,23.222,STL,,MIN,W 30-17,0,0,,0,,
25,1981,1981-11-01,9,23.229,STL,@,WAS,L 21-42,0,0,,0,,
26,1981,1981-11-08,10,23.236,STL,,PHI,L 10-52,0,0,,0,,
27,1981,1981-11-15,11,23.243,STL,,BUF,W 24-0,0,0,,0,,
28,1981,1981-11-22,12,23.250,STL,@,BAL,W 35-24,0,0,,0,,
29,1981,1981-11-29,13,23.257,STL,@,NWE,W 27-20,0,0,,0,,
30,1981,1981-12-06,14,23.264,STL,,NOR,W 30-3,2,19,9.50,0,0,0
31,1981,1981-12-13,15,23.271,STL,,NYG,L 10-20,1,10,10.00,0,0,0
32,1981,1981-12-20,16,23.278,STL,@,PHI,L 0-38,0,0,,0,,
