ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,24.247,NWE,,MIA,W 34-24,,,,,
2,1974,1974-09-22,2,24.254,NWE,@,NYG,W 28-20,,,,,
3,1974,1974-09-29,3,24.261,NWE,,RAM,W 20-14,,,,,
4,1974,1974-10-06,4,24.268,NWE,,BAL,W 42-3,0,0,1,0,0
5,1974,1974-10-13,5,24.275,NWE,@,NYJ,W 24-0,0,0,1,18,0
6,1974,1974-10-20,6,24.282,NWE,@,BUF,L 28-30,,,,,
7,1974,1974-10-27,7,24.289,NWE,@,MIN,W 17-14,,,,,
8,1974,1974-11-03,8,24.296,NWE,,BUF,L 28-29,,,,,
9,1974,1974-11-10,9,24.303,NWE,,CLE,L 14-21,,,,,
10,1974,1974-11-17,10,24.310,NWE,,NYJ,L 16-21,,,,,
11,1974,1974-11-24,11,24.317,NWE,@,BAL,W 27-17,0,0,1,16,0
12,1974,1974-12-01,12,24.324,NWE,@,OAK,L 26-41,,,,,
13,1974,1974-12-08,13,24.331,NWE,,PIT,L 17-21,,,,,
14,1974,1974-12-15,14,24.338,NWE,@,MIA,L 27-34,1,6,2,23,1
15,1975,1975-09-21,1,25.253,NWE,,HOU,L 0-7,,,,,
16,1975,1975-09-28,2,25.260,NWE,,MIA,L 14-22,0,0,1,18,0
17,1975,1975-10-05,3,25.267,NWE,@,NYJ,L 7-36,,,,,
18,1975,1975-10-12,4,25.274,NWE,@,CIN,L 10-27,,,,,
19,1975,1975-10-19,5,25.281,NWE,,BAL,W 21-10,,,,,
20,1975,1975-10-26,6,25.288,NWE,,SFO,W 24-16,,,,,
21,1975,1975-11-02,7,25.295,NWE,@,STL,L 17-24,,,,,
22,1975,1975-11-09,8,25.302,NWE,@,SDG,W 33-19,,,,,
23,1975,1975-11-16,9,25.309,NWE,,DAL,L 31-34,,,,,
24,1975,1975-11-23,10,25.316,NWE,@,BUF,L 31-45,,,,,
25,1975,1975-12-01,11,25.324,NWE,@,MIA,L 7-20,,,,,
26,1975,1975-12-07,12,25.330,NWE,,NYJ,L 28-30,,,,,
27,1975,1975-12-14,13,25.337,NWE,,BUF,L 14-34,,,,,
28,1975,1975-12-21,14,25.344,NWE,@,BAL,L 21-34,,,,,
29,1976,1976-09-12,1,26.245,NWE,,BAL,L 13-27,,,,,
30,1976,1976-09-19,2,26.252,NWE,,MIA,W 30-14,,,,,
31,1977,1977-09-18,1,27.250,PHI,,TAM,W 13-3,,,,,
32,1977,1977-09-25,2,27.257,PHI,@,RAM,L 0-20,,,,,
33,1977,1977-10-02,3,27.264,PHI,@,DET,L 13-17,,,,,
34,1977,1977-10-09,4,27.271,PHI,@,NYG,W 28-10,0,0,2,37,0
35,1977,1977-10-16,5,27.278,PHI,,STL,L 17-21,,,,,
36,1977,1977-10-23,6,27.285,PHI,,DAL,L 10-16,,,,,
37,1977,1977-10-30,7,27.292,PHI,@,WAS,L 17-23,,,,,
38,1977,1977-11-06,8,27.299,PHI,,NOR,W 28-7,0,0,2,40,0
39,1977,1977-11-13,9,27.306,PHI,,WAS,L 14-17,0,0,1,45,0
40,1977,1977-11-20,10,27.313,PHI,@,STL,L 16-21,,,,,
41,1977,1977-11-27,11,27.320,PHI,@,NWE,L 6-14,,,,,
42,1977,1977-12-04,12,27.327,PHI,@,DAL,L 14-24,,,,,
43,1977,1977-12-11,13,27.334,PHI,,NYG,W 17-14,0,0,1,0,0
44,1977,1977-12-18,14,27.341,PHI,,NYJ,W 27-0,,,,,
45,1978,1978-09-03,1,28.235,PHI,,RAM,L 14-16,,,,,
46,1978,1978-09-10,2,28.242,PHI,@,WAS,L 30-35,,,,,
47,1978,1978-09-17,3,28.249,PHI,@,NOR,W 24-17,0,0,2,0,0
48,1978,1978-09-24,4,28.256,PHI,,MIA,W 17-3,0,0,1,0,0
49,1978,1978-10-01,5,28.263,PHI,@,BAL,W 17-14,,,,,
50,1978,1978-10-08,6,28.270,PHI,@,NWE,L 14-24,,,,,
51,1978,1978-10-15,7,28.277,PHI,,WAS,W 17-10,1,6,1,19,1
52,1978,1978-10-22,8,28.284,PHI,@,DAL,L 7-14,,,,,
53,1978,1978-10-29,9,28.291,PHI,,STL,L 10-16,,,,,
54,1978,1978-11-05,10,28.298,PHI,,GNB,W 10-3,,,,,
55,1978,1978-11-12,11,28.305,PHI,,NYJ,W 17-9,,,,,
56,1978,1978-11-19,12,28.312,PHI,@,NYG,W 19-17,,,,,
57,1978,1978-11-26,13,28.319,PHI,@,STL,W 14-10,0,0,1,24,0
58,1978,1978-12-10,15,28.333,PHI,,DAL,L 13-31,,,,,
59,1978,1978-12-17,16,28.340,PHI,,NYG,W 20-3,,,,,
