ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-09-08,1,22.240,BUF,,NYJ,L 31-37,*
2,2002,2002-09-15,2,22.247,BUF,@,MIN,W 45-39,*
3,2002,2002-09-22,3,22.254,BUF,@,DEN,L 23-28,*
4,2002,2002-09-29,4,22.261,BUF,,CHI,W 33-27,*
5,2002,2002-10-06,5,22.268,BUF,,OAK,L 31-49,*
6,2002,2002-10-13,6,22.275,BUF,@,HOU,W 31-24,*
7,2002,2002-11-03,9,22.296,BUF,,NWE,L 7-38,*
8,2002,2002-11-17,10,22.310,BUF,@,KAN,L 16-17,*
9,2002,2002-11-24,11,22.317,BUF,@,NYJ,L 13-31,*
10,2002,2002-12-01,12,22.324,BUF,,MIA,W 38-21,*
11,2002,2002-12-08,13,22.331,BUF,@,NWE,L 17-27,*
12,2002,2002-12-15,14,22.338,BUF,,SDG,W 20-13,*
13,2002,2002-12-22,15,22.345,BUF,@,GNB,L 0-10,*
14,2002,2002-12-29,16,22.352,BUF,,CIN,W 27-9,*
15,2003,2003-09-07,1,23.239,BUF,,NWE,W 31-0,*
16,2003,2003-09-14,2,23.246,BUF,@,JAX,W 38-17,*
17,2003,2003-09-21,3,23.253,BUF,@,MIA,L 7-17,*
18,2003,2003-09-28,4,23.260,BUF,,PHI,L 13-23,*
19,2003,2003-10-05,5,23.267,BUF,,CIN,W 22-16,*
20,2003,2003-10-12,6,23.274,BUF,@,NYJ,L 3-30,*
21,2003,2003-10-19,7,23.281,BUF,,WAS,W 24-7,*
22,2003,2003-10-26,8,23.288,BUF,@,KAN,L 5-38,*
23,2003,2003-11-09,9,23.302,BUF,@,DAL,L 6-10,*
24,2003,2003-11-23,11,23.316,BUF,,IND,L 14-17,*
25,2003,2003-11-30,12,23.323,BUF,@,NYG,W 24-7,*
26,2003,2003-12-07,13,23.330,BUF,,NYJ,W 17-6,*
27,2003,2003-12-14,14,23.337,BUF,@,TEN,L 26-28,*
28,2004,2004-09-12,1,24.245,BUF,,JAX,L 10-13,*
29,2004,2004-09-19,2,24.252,BUF,@,OAK,L 10-13,*
30,2004,2004-10-03,3,24.266,BUF,,NWE,L 17-31,*
31,2004,2004-10-10,4,24.273,BUF,@,NYJ,L 14-16,*
32,2004,2004-10-17,5,24.280,BUF,,MIA,W 20-13,*
33,2004,2004-10-24,6,24.287,BUF,@,BAL,L 6-20,*
34,2004,2004-10-31,7,24.294,BUF,,ARI,W 38-14,*
35,2004,2004-11-07,8,24.301,BUF,,NYJ,W 22-17,*
36,2004,2004-11-14,9,24.308,BUF,@,NWE,L 6-29,*
37,2004,2004-11-21,10,24.315,BUF,,STL,W 37-17,*
38,2004,2004-11-28,11,24.322,BUF,@,SEA,W 38-9,*
39,2004,2004-12-05,12,24.329,BUF,@,MIA,W 42-32,*
40,2004,2004-12-19,14,24.343,BUF,@,CIN,W 33-17,*
41,2004,2004-12-26,15,24.350,BUF,@,SFO,W 41-7,*
42,2004,2005-01-02,16,24.357,BUF,,PIT,L 24-29,*
43,2005,2005-09-11,1,25.243,BUF,,HOU,W 22-7,*
44,2005,2005-09-18,2,25.250,BUF,@,TAM,L 3-19,*
45,2005,2005-10-09,5,25.271,BUF,,MIA,W 20-14,
46,2005,2005-10-16,6,25.278,BUF,,NYJ,W 27-17,*
47,2005,2005-10-23,7,25.285,BUF,@,OAK,L 17-38,*
48,2005,2005-10-30,8,25.292,BUF,@,NWE,L 16-21,
49,2005,2005-11-13,9,25.306,BUF,,KAN,W 14-3,*
50,2005,2005-11-20,10,25.313,BUF,@,SDG,L 10-48,
51,2005,2005-11-27,11,25.320,BUF,,CAR,L 9-13,*
52,2009,2009-10-11,5,29.273,WAS,@,CAR,L 17-20,*
53,2009,2009-10-18,6,29.280,WAS,,KAN,L 6-14,*
54,2009,2009-10-26,7,29.288,WAS,,PHI,L 17-27,*
55,2009,2009-11-08,8,29.301,WAS,@,ATL,L 17-31,*
56,2009,2009-12-06,12,29.329,WAS,,NOR,L 30-33,*
57,2009,2009-12-13,13,29.336,WAS,@,OAK,W 34-13,*
58,2009,2009-12-21,14,29.344,WAS,,NYG,L 12-45,*
59,2009,2009-12-27,15,29.350,WAS,,DAL,L 0-17,*
