ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1997,1997-08-31,1,24.065,NWE,,SDG,W 41-7,
2,1997,1997-09-07,2,24.072,NWE,@,IND,W 31-6,
3,1997,1997-09-14,3,24.079,NWE,,NYJ,W 27-24,
4,1997,1997-09-21,4,24.086,NWE,,CHI,W 31-3,
5,1997,1997-10-06,5,24.101,NWE,@,DEN,L 13-34,
6,1997,1997-10-12,6,24.107,NWE,,BUF,W 33-6,
7,1997,1997-10-19,7,24.114,NWE,@,NYJ,L 19-24,
8,1997,1997-10-27,8,24.122,NWE,,GNB,L 10-28,
9,1997,1997-11-02,9,24.128,NWE,@,MIN,L 18-23,
10,1997,1997-11-09,10,24.135,NWE,@,BUF,W 31-10,
11,1997,1997-11-16,11,24.142,NWE,@,TAM,L 7-27,
12,1997,1997-11-23,12,24.149,NWE,,MIA,W 27-24,
13,1997,1997-11-30,13,24.156,NWE,,IND,W 20-17,
14,1997,1997-12-07,14,24.163,NWE,@,JAX,W 26-20,
15,1997,1997-12-13,15,24.169,NWE,,PIT,L 21-24,
16,1997,1997-12-22,16,24.178,NWE,@,MIA,W 14-12,
17,1998,1998-09-07,1,25.072,NWE,@,DEN,L 21-27,
18,1998,1998-09-13,2,25.078,NWE,,IND,W 29-6,
19,1998,1998-09-20,3,25.085,NWE,,TEN,W 27-16,
20,1998,1998-10-04,4,25.099,NWE,@,NOR,W 30-27,
21,1998,1998-10-11,5,25.106,NWE,,KAN,W 40-10,
22,1998,1998-10-19,6,25.114,NWE,,NYJ,L 14-24,
23,1998,1998-10-25,7,25.120,NWE,@,MIA,L 9-12,
24,1998,1998-11-01,8,25.127,NWE,@,IND,W 21-16,
25,1998,1998-11-08,9,25.134,NWE,,ATL,L 10-41,
26,1998,1998-11-15,10,25.141,NWE,@,BUF,L 10-13,
27,1998,1998-11-23,11,25.149,NWE,,MIA,W 26-23,
28,1998,1998-12-20,15,25.176,NWE,,SFO,W 24-21,
29,1998,1998-12-27,16,25.183,NWE,@,NYJ,L 10-31,
30,1999,1999-09-12,1,26.077,NWE,@,NYJ,W 30-28,*
31,1999,1999-09-26,3,26.091,NWE,,NYG,W 16-14,*
32,1999,1999-10-03,4,26.098,NWE,@,CLE,W 19-7,*
33,1999,1999-10-10,5,26.105,NWE,@,KAN,L 14-16,*
34,1999,1999-10-17,6,26.112,NWE,,MIA,L 30-31,*
35,1999,1999-10-24,7,26.119,NWE,,DEN,W 24-23,*
36,1999,1999-10-31,8,26.126,NWE,@,ARI,W 27-3,*
37,1999,1999-11-15,9,26.141,NWE,,NYJ,L 17-24,*
38,1999,1999-11-21,10,26.147,NWE,@,MIA,L 17-27,*
39,1999,1999-11-28,11,26.154,NWE,@,BUF,L 7-17,*
40,1999,1999-12-05,12,26.161,NWE,,DAL,W 13-6,*
41,1999,1999-12-12,13,26.168,NWE,@,IND,L 15-20,
42,1999,1999-12-19,14,26.175,NWE,@,PHI,L 9-24,*
43,1999,1999-12-26,15,26.182,NWE,,BUF,L 10-13,*
44,1999,2000-01-02,16,26.189,NWE,,BAL,W 20-3,
45,2000,2000-09-03,1,27.068,MIA,,SEA,W 23-0,
46,2000,2000-09-24,4,27.089,MIA,,NWE,W 10-3,
47,2000,2000-10-01,5,27.096,MIA,@,CIN,W 31-16,
48,2000,2000-10-08,6,27.103,MIA,,BUF,W 22-13,
49,2000,2000-10-29,8,27.124,MIA,,GNB,W 28-20,
50,2000,2000-11-05,9,27.131,MIA,@,DET,W 23-8,
51,2000,2000-11-12,10,27.138,MIA,@,SDG,W 17-7,
52,2000,2000-11-19,11,27.145,MIA,,NYJ,L 3-20,
53,2000,2000-11-26,12,27.152,MIA,@,IND,W 17-14,
54,2000,2000-12-03,13,27.159,MIA,@,BUF,W 33-6,
55,2000,2000-12-10,14,27.166,MIA,,TAM,L 13-16,
56,2000,2000-12-17,15,27.173,MIA,,IND,L 13-20,
57,2000,2000-12-24,16,27.180,MIA,@,NWE,W 27-24,
58,2001,2001-09-09,1,28.074,MIA,@,TEN,W 31-23,
59,2001,2001-09-23,2,28.088,MIA,,OAK,W 18-15,
60,2001,2001-09-30,3,28.095,MIA,@,STL,L 10-42,
61,2001,2001-10-07,4,28.102,MIA,,NWE,W 30-10,
62,2001,2001-10-14,5,28.109,MIA,@,NYJ,L 17-21,
63,2001,2001-10-28,6,28.123,MIA,@,SEA,W 24-20,
64,2001,2001-11-04,7,28.130,MIA,,CAR,W 23-6,
65,2001,2001-11-11,8,28.137,MIA,@,IND,W 27-24,
66,2001,2001-11-18,9,28.144,MIA,,NYJ,L 0-24,
67,2001,2001-11-25,10,28.151,MIA,@,BUF,W 34-27,*
68,2001,2001-12-02,11,28.158,MIA,,DEN,W 21-10,*
69,2001,2001-12-10,12,28.166,MIA,,IND,W 41-6,*
70,2001,2001-12-16,13,28.172,MIA,@,SFO,L 0-21,*
71,2001,2001-12-22,14,28.178,MIA,@,NWE,L 13-20,*
72,2001,2001-12-30,15,28.186,MIA,,ATL,W 21-14,*
73,2001,2002-01-06,16,28.193,MIA,,BUF,W 34-7,*
74,2002,2002-09-15,2,29.080,STL,,NYG,L 21-26,
75,2002,2002-09-29,4,29.094,STL,,DAL,L 10-13,
