ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-09,1,21.347,PHI,@,CLE,W 17-16,*,0.0,4,1,0,0,0
2,2012,2012-09-16,2,21.354,PHI,,BAL,W 24-23,*,0.0,5,0,0,0,0
3,2012,2012-09-23,3,21.361,PHI,@,ARI,L 6-27,*,0.0,3,3,0,0,0
4,2012,2012-09-30,4,22.002,PHI,,NYG,W 19-17,*,0.0,1,1,0,0,0
5,2012,2012-10-07,5,22.009,PHI,@,PIT,L 14-16,*,0.0,3,2,0,0,0
6,2012,2012-10-14,6,22.016,PHI,,DET,L 23-26,*,0.0,4,0,0,0,0
7,2012,2012-10-28,7,22.030,PHI,,ATL,L 17-30,,0.0,2,0,0,0,0
8,2012,2012-11-05,8,22.038,PHI,@,NOR,L 13-28,*,0.0,4,1,0,0,0
9,2012,2012-11-11,9,22.044,PHI,,DAL,L 23-38,*,1.0,7,0,0,0,0
10,2012,2012-11-18,10,22.051,PHI,@,WAS,L 6-31,*,0.0,4,3,0,0,0
11,2012,2012-11-26,11,22.059,PHI,,CAR,L 22-30,*,0.0,2,1,0,0,0
12,2012,2012-12-02,12,22.065,PHI,@,DAL,L 33-38,*,0.0,6,0,0,0,0
13,2012,2012-12-09,13,22.072,PHI,@,TAM,W 23-21,*,0.0,5,2,0,0,0
14,2012,2012-12-13,14,22.076,PHI,,CIN,L 13-34,*,0.0,3,1,0,0,0
15,2012,2012-12-23,15,22.086,PHI,,WAS,L 20-27,*,0.0,5,2,0,0,0
16,2013,2013-09-09,1,22.346,PHI,@,WAS,W 33-27,*,0.0,6,4,0,0,0
17,2013,2013-09-15,2,22.352,PHI,,SDG,L 30-33,*,0.0,6,2,0,0,0
18,2013,2013-09-19,3,22.356,PHI,,KAN,L 16-26,*,0.0,8,1,0,0,0
19,2013,2013-09-29,4,23.001,PHI,@,DEN,L 20-52,*,0.0,4,0,0,0,0
20,2013,2013-10-06,5,23.008,PHI,@,NYG,W 36-21,*,0.0,3,1,1,18,0
