ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.329,GNB,,ATL,W 37-34,,4,4,56,14.00,1,100.0%,14.00,1,11,11.00,0,3,63,21.00,0,0,0,,0,1,6
2,2002,2002-09-15,2,23.336,GNB,@,NOR,L 20-35,,6,1,27,27.00,0,16.7%,4.50,0,0,,0,4,76,19.00,0,0,0,,0,0,0
3,2002,2002-09-22,3,23.343,GNB,@,DET,W 37-31,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,3,101,33.67,0,0,0,,0,0,0
4,2002,2002-10-07,5,23.358,GNB,@,CHI,W 34-21,,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,2002,2002-10-13,6,23.364,GNB,@,NWE,W 28-10,,4,1,10,10.00,0,25.0%,2.50,0,0,,0,2,31,15.50,0,0,0,,0,0,0
6,2002,2002-10-20,7,24.006,GNB,,WAS,W 30-9,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,2,39,19.50,0,0,0,,0,0,0
7,2002,2002-11-04,8,24.021,GNB,,MIA,W 24-10,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,2,45,22.50,0,0,0,,0,0,0
8,2002,2002-11-10,9,24.027,GNB,,DET,W 40-14,,5,2,50,25.00,0,40.0%,10.00,0,0,,0,2,44,22.00,0,0,0,,0,0,0
9,2002,2002-11-17,10,24.034,GNB,@,MIN,L 21-31,,4,1,14,14.00,0,25.0%,3.50,0,0,,0,6,153,25.50,0,0,0,,0,0,0
10,2002,2002-11-24,11,24.041,GNB,@,TAM,L 7-21,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,4,78,19.50,0,0,0,,0,0,0
11,2002,2002-12-01,12,24.048,GNB,,CHI,W 30-20,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,2,47,23.50,0,0,0,,0,0,0
12,2002,2002-12-08,13,24.055,GNB,,MIN,W 26-22,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,5,92,18.40,0,0,0,,0,0,0
13,2002,2002-12-15,14,24.062,GNB,@,SFO,W 20-14,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
14,2002,2002-12-22,15,24.069,GNB,,BUF,W 10-0,,,,,,,0.0%,,,,,,,,,,,,,,,
15,2002,2002-12-29,16,24.076,GNB,@,NYJ,L 17-42,,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,0
16,2003,2003-09-07,1,24.328,GNB,,MIN,L 25-30,,8,5,84,16.80,1,62.5%,10.50,0,0,,0,0,0,,0,0,0,,0,1,6
17,2003,2003-09-14,2,24.335,GNB,,DET,W 31-6,*,6,2,25,12.50,0,33.3%,4.17,0,0,,0,0,0,,0,0,0,,0,0,0
18,2003,2003-09-21,3,24.342,GNB,@,ARI,L 13-20,,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
19,2003,2003-09-29,4,24.350,GNB,@,CHI,W 38-23,*,7,5,41,8.20,1,71.4%,5.86,1,1,1.00,0,0,0,,0,0,0,,0,1,6
20,2003,2003-10-05,5,24.356,GNB,,SEA,W 35-13,,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0
21,2003,2003-10-12,6,24.363,GNB,,KAN,L 34-40,,4,1,25,25.00,0,25.0%,6.25,1,0,0.00,0,0,0,,0,0,0,,0,0,0
22,2003,2003-10-19,7,25.005,GNB,@,STL,L 24-34,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,,0,0,0,,0,0,0
23,2003,2003-11-02,8,25.019,GNB,@,MIN,W 30-27,,6,3,42,14.00,2,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,2,12
24,2003,2003-11-10,9,25.027,GNB,,PHI,L 14-17,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
25,2003,2003-11-16,10,25.033,GNB,@,TAM,W 20-13,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0
26,2003,2003-11-23,11,25.040,GNB,,SFO,W 20-10,,2,1,66,66.00,1,50.0%,33.00,0,0,,0,0,0,,0,0,0,,0,1,6
27,2003,2003-11-27,12,25.044,GNB,@,DET,L 14-22,,7,3,93,31.00,1,42.9%,13.29,0,0,,0,0,0,,0,0,0,,0,1,6
28,2003,2003-12-07,13,25.054,GNB,,CHI,W 34-21,,5,4,50,12.50,1,80.0%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6
29,2003,2003-12-14,14,25.061,GNB,@,SDG,W 38-21,,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
30,2003,2003-12-22,15,25.069,GNB,@,OAK,W 41-7,,4,4,124,31.00,2,100.0%,31.00,0,0,,0,0,0,,0,0,0,,0,2,12
31,2003,2003-12-28,16,25.075,GNB,,DEN,W 31-3,*,4,3,41,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,0
