ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
14,2009,2009-12-20,14,22.223,OAK,@,DEN,W 20-19,,7,2,21,10.50,0,28.6%,3.00,0,0,,0,0,0,0.0,1,0
15,2009,2009-12-27,15,22.230,OAK,@,CLE,L 9-23,,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,0
16,2009,2010-01-03,16,22.237,OAK,,BAL,L 13-21,,9,6,59,9.83,0,66.7%,6.56,2,17,8.50,0,0,0,0.0,0,0
17,2010,2010-09-12,1,23.124,OAK,@,TEN,L 13-38,*,7,4,28,7.00,0,57.1%,4.00,0,0,,0,0,0,0.0,0,0
18,2010,2010-09-19,2,23.131,OAK,,STL,W 16-14,*,10,6,91,15.17,1,60.0%,9.10,0,0,,0,1,6,0.0,1,0
19,2010,2010-09-26,3,23.138,OAK,@,ARI,L 23-24,*,6,5,119,23.80,0,83.3%,19.83,0,0,,0,0,0,0.0,0,0
20,2010,2010-10-03,4,23.145,OAK,,HOU,L 24-31,*,7,1,5,5.00,0,14.3%,0.71,0,0,,0,0,0,0.0,0,0
21,2010,2010-10-10,5,23.152,OAK,,SDG,W 35-27,*,4,2,61,30.50,0,50.0%,15.25,0,0,,0,0,0,0.0,0,0
22,2010,2010-10-17,6,23.159,OAK,@,SFO,L 9-17,*,5,1,4,4.00,0,20.0%,0.80,1,43,43.00,0,0,0,0.0,0,0
23,2010,2010-10-24,7,23.166,OAK,@,DEN,W 59-14,*,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-21,10,23.194,OAK,@,PIT,L 3-35,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,0.0,0,0
25,2010,2010-11-28,11,23.201,OAK,,MIA,L 17-33,*,6,4,73,18.25,0,66.7%,12.17,0,0,,0,0,0,0.0,0,0
26,2010,2010-12-05,12,23.208,OAK,@,SDG,W 28-13,,4,2,36,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,0,0
27,2010,2010-12-12,13,23.215,OAK,@,JAX,L 31-38,,11,6,59,9.83,1,54.5%,5.36,0,0,,0,1,6,0.0,1,0
28,2010,2010-12-19,14,23.222,OAK,,DEN,W 39-23,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
29,2010,2010-12-26,15,23.229,OAK,,IND,L 26-31,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
30,2010,2011-01-02,16,23.236,OAK,@,KAN,W 31-10,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0
31,2011,2011-10-16,6,24.158,OAK,,CLE,W 24-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
32,2011,2011-10-23,7,24.165,OAK,,KAN,L 0-28,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
33,2011,2011-11-06,8,24.179,OAK,,DEN,L 24-38,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,0.0,0,0
34,2011,2011-11-10,9,24.183,OAK,@,SDG,W 24-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
35,2011,2011-11-20,10,24.193,OAK,@,MIN,W 27-21,,,,,,,0.0%,,,,,,,,,,
36,2011,2011-11-27,11,24.200,OAK,,CHI,W 25-20,,4,2,53,26.50,0,50.0%,13.25,0,0,,0,0,0,0.0,0,0
37,2011,2011-12-04,12,24.207,OAK,@,MIA,L 14-34,,5,2,15,7.50,0,40.0%,3.00,2,16,8.00,0,0,0,0.0,0,0
38,2011,2011-12-11,13,24.214,OAK,@,GNB,L 16-46,,9,4,70,17.50,0,44.4%,7.78,1,10,10.00,0,0,0,0.0,0,0
39,2011,2011-12-18,14,24.221,OAK,,DET,L 27-28,,2,1,8,8.00,0,50.0%,4.00,2,16,8.00,1,1,6,0.0,0,0
40,2011,2011-12-24,15,24.227,OAK,@,KAN,W 16-13,,,,,,,0.0%,,,,,,,,,,
41,2011,2012-01-01,16,24.235,OAK,,SDG,L 26-38,*,6,5,72,14.40,0,83.3%,12.00,1,27,27.00,0,0,0,0.0,0,0
42,2012,2012-09-09,1,25.121,CAR,@,TAM,L 10-16,*,5,3,63,21.00,0,60.0%,12.60,0,0,,0,0,0,0.0,0,0
43,2012,2012-09-16,2,25.128,CAR,,NOR,W 35-27,,,,,,,0.0%,,,,,,,,,,
44,2012,2012-09-20,3,25.132,CAR,,NYG,L 7-36,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0
45,2012,2012-09-30,4,25.142,CAR,@,ATL,L 28-30,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
46,2012,2012-10-07,5,25.149,CAR,,SEA,L 12-16,,2,1,5,5.00,0,50.0%,2.50,1,3,3.00,0,0,0,0.0,0,0
47,2012,2012-10-21,6,25.163,CAR,,DAL,L 14-19,*,9,3,48,16.00,0,33.3%,5.33,0,0,,0,0,0,0.0,0,0
48,2012,2012-10-28,7,25.170,CAR,@,CHI,L 22-23,,4,0,0,,0,0.0%,0.00,0,0,,0,0,6,0.0,0,0
49,2012,2012-11-04,8,25.177,CAR,@,WAS,W 21-13,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
50,2012,2012-11-11,9,25.184,CAR,,DEN,L 14-36,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
51,2012,2012-11-18,10,25.191,CAR,,TAM,L 21-27,,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,0.0,0,0
52,2012,2012-11-26,11,25.199,CAR,@,PHI,W 30-22,,2,2,65,32.50,0,100.0%,32.50,0,0,,0,0,0,0.0,0,0
53,2012,2012-12-02,12,25.205,CAR,@,KAN,L 21-27,,3,1,8,8.00,1,33.3%,2.67,0,0,,0,1,6,0.0,0,0
54,2012,2012-12-09,13,25.212,CAR,,ATL,W 30-20,*,9,5,36,7.20,0,55.6%,4.00,0,0,,0,0,0,0.0,0,0
55,2012,2012-12-16,14,25.219,CAR,@,SDG,W 31-7,*,6,2,18,9.00,0,33.3%,3.00,0,0,,0,0,0,0.0,0,0
56,2012,2012-12-23,15,25.226,CAR,,OAK,W 17-6,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
57,2012,2012-12-30,16,25.233,CAR,@,NOR,W 44-38,,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0,0.0,0,0
58,2013,2013-09-08,1,26.120,NYG,@,DAL,L 31-36,,,,,,,0.0%,,,,,,,,,,
59,2013,2013-09-15,2,26.127,NYG,,DEN,L 23-41,,,,,,,0.0%,,,,,,,,,,
60,2013,2013-09-22,3,26.134,NYG,@,CAR,L 0-38,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
61,2013,2013-09-29,4,26.141,NYG,@,KAN,L 7-31,,,,,,,0.0%,,,,,,,,,,
62,2013,2013-10-21,7,26.163,NYG,,MIN,W 23-7,,,,,,,0.0%,,,,,,,,,,
63,2013,2013-10-27,8,26.169,NYG,@,PHI,W 15-7,,,,,,,0.0%,,,,,,,,,,
64,2013,2013-11-10,9,26.183,NYG,,OAK,W 24-20,,,,,,,0.0%,,,,,,,,,,
65,2013,2013-11-17,10,26.190,NYG,,GNB,W 27-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
66,2013,2013-11-24,11,26.197,NYG,,DAL,L 21-24,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
67,2013,2013-12-01,12,26.204,NYG,@,WAS,W 24-17,,,,,,,0.0%,,,,,,,,,,
68,2013,2013-12-08,13,26.211,NYG,@,SDG,L 14-37,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
69,2013,2013-12-15,14,26.218,NYG,,SEA,L 0-23,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
70,2013,2013-12-22,15,26.225,NYG,@,DET,W 23-20,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
71,2013,2013-12-29,16,26.232,NYG,,WAS,W 20-6,,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,0.0,0,0
72,2014,2014-09-28,4,27.140,TAM,@,PIT,W 27-24,,11,6,99,16.50,0,54.5%,9.00,0,0,,0,0,0,0.0,0,0
73,2014,2014-10-05,5,27.147,TAM,@,NOR,L 31-37,*,7,3,35,11.67,1,42.9%,5.00,0,0,,0,1,6,0.0,0,0
74,2014,2014-10-12,6,27.154,TAM,,BAL,L 17-48,,9,7,72,10.29,1,77.8%,8.00,0,0,,0,1,6,0.0,0,0
75,2014,2014-10-26,7,27.168,TAM,,MIN,L 13-19,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
76,2014,2014-11-02,8,27.175,TAM,@,CLE,L 17-22,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,0,0
77,2014,2014-11-09,9,27.182,TAM,,ATL,L 17-27,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
78,2014,2014-11-16,10,27.189,TAM,@,WAS,W 27-7,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
79,2014,2014-11-23,11,27.196,TAM,@,CHI,L 13-21,,8,6,113,18.83,0,75.0%,14.13,0,0,,0,0,0,0.0,1,0
80,2014,2014-11-30,12,27.203,TAM,,CIN,L 13-14,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0,0.0,0,0
81,2014,2014-12-07,13,27.210,TAM,@,DET,L 17-34,*,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,0.0,0,0
82,2014,2014-12-14,14,27.217,TAM,@,CAR,L 17-19,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
83,2015,2015-09-13,1,28.125,TAM,,TEN,L 14-42,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
84,2015,2015-09-20,2,28.132,TAM,@,NOR,W 26-19,,4,3,82,27.33,0,75.0%,20.50,0,0,,0,0,0,0.0,0,0
85,2015,2015-09-27,3,28.139,TAM,@,HOU,L 9-19,,6,3,61,20.33,0,50.0%,10.17,0,0,,0,0,0,0.0,0,0
86,2015,2015-10-04,4,28.146,TAM,,CAR,L 23-37,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,0.0,0,0
87,2015,2015-10-11,5,28.153,TAM,,JAX,W 38-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
88,2015,2015-10-25,6,28.167,TAM,@,WAS,L 30-31,,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,0.0,0,0
89,2017,2017-11-12,10,30.185,SFO,,NYG,W 31-21,*,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,0.0,0,0
90,2017,2017-11-26,11,30.199,SFO,,SEA,L 13-24,*,4,2,14,7.00,1,50.0%,3.50,0,0,,0,1,6,0.0,0,0
91,2017,2017-12-03,12,30.206,SFO,@,CHI,W 15-14,*,6,1,16,16.00,0,16.7%,2.67,0,0,,0,0,0,0.0,0,0
92,2017,2017-12-10,13,30.213,SFO,@,HOU,W 26-16,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,0.0,0,0
93,2017,2017-12-17,14,30.220,SFO,,TEN,W 25-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
94,2017,2017-12-24,15,30.227,SFO,,JAX,W 44-33,*,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
95,2017,2017-12-31,16,30.234,SFO,@,LAR,W 34-13,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
