ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
61,1998,1998-10-18,7,26.133,IND,@,SFO,L 31-34,,,,,,,,,,,,,,,
62,1998,1998-11-01,8,26.147,IND,,NWE,L 16-21,,,,,,,,,,,,,,,
63,1998,1998-11-08,9,26.154,IND,@,MIA,L 14-27,,,,,,,,,,,,,,,
64,1998,1998-11-15,10,26.161,IND,,NYJ,W 24-23,,,,,,,,,,,,,,,
65,1998,1998-11-22,11,26.168,IND,@,BUF,L 11-34,,,,,,,,,,,,,,,
66,1998,1998-12-13,14,26.189,IND,,CIN,W 39-26,,,,,,,,,,,,,,,
67,1998,1998-12-20,15,26.196,IND,@,SEA,L 23-27,,,,,,,,,,,,,,,
68,1998,1998-12-27,16,26.203,IND,,CAR,L 19-27,,,,,,,,,,,,,,,
69,1999,1999-09-12,1,27.097,IND,,BUF,W 31-14,*,0,0,,0,0,0,,0,0,0,0.0,1,28,0
70,1999,1999-09-19,2,27.104,IND,@,NWE,L 28-31,*,,,,,,,,,,,,,,
71,1999,1999-09-26,3,27.111,IND,@,SDG,W 27-19,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
72,1999,1999-10-10,4,27.125,IND,,MIA,L 31-34,*,,,,,,,,,,,,,,
73,1999,1999-10-17,5,27.132,IND,@,NYJ,W 16-13,*,0,0,,0,0,0,,0,0,0,0.0,1,55,0
74,1999,1999-10-24,6,27.139,IND,,CIN,W 31-10,*,,,,,,,,,,,,,,
75,1999,1999-10-31,7,27.146,IND,,DAL,W 34-24,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
76,1999,1999-11-07,8,27.153,IND,,KAN,W 25-17,*,,,,,,,,,,,,,,
77,1999,1999-11-14,9,27.160,IND,@,NYG,W 27-19,*,,,,,,,,,,,,,,
78,1999,1999-11-21,10,27.167,IND,@,PHI,W 44-17,*,,,,,,,,,,,,,,
79,1999,1999-11-28,11,27.174,IND,,NYJ,W 13-6,*,,,,,,,,,,,,,,
80,1999,1999-12-05,12,27.181,IND,@,MIA,W 37-34,*,,,,,,,,,,,,,,
81,1999,1999-12-12,13,27.188,IND,,NWE,W 20-15,*,,,,,,,,,,,,,,
82,1999,1999-12-19,14,27.195,IND,,WAS,W 24-21,*,,,,,,,,,,,,,,
83,1999,1999-12-26,15,27.202,IND,@,CLE,W 29-28,*,,,,,,,,,,,,,,
84,1999,2000-01-02,16,27.209,IND,@,BUF,L 6-31,*,,,,,,,,,,,,,,
85,2000,2000-09-03,1,28.088,IND,@,KAN,W 27-14,,0,0,,0,0,0,,0,1,6,0.0,1,27,1
86,2000,2000-09-10,2,28.095,IND,,OAK,L 31-38,*,,,,,,,,,,,,,,
87,2000,2000-09-25,3,28.110,IND,,JAX,W 43-14,*,,,,,,,,,,,,,,
88,2000,2000-10-01,4,28.116,IND,@,BUF,W 18-16,*,,,,,,,,,,,,,,
89,2000,2000-10-08,5,28.123,IND,@,NWE,L 16-24,*,0,0,,0,0,0,,0,0,0,0.5,0,0,0
90,2000,2000-10-15,6,28.130,IND,@,SEA,W 37-24,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
91,2000,2000-10-22,7,28.137,IND,,NWE,W 30-23,,,,,,,,,,,,,,,
92,2000,2000-10-29,8,28.144,IND,,DET,W 30-18,*,,,,,,,,,,,,,,
93,2000,2000-11-05,9,28.151,IND,@,CHI,L 24-27,*,,,,,,,,,,,,,,
94,2000,2000-11-12,10,28.158,IND,,NYJ,W 23-15,*,0,0,,0,0,0,,0,0,0,0.0,1,11,0
95,2000,2000-11-19,11,28.165,IND,@,GNB,L 24-26,,,,,,,,,,,,,,,
96,2000,2000-11-26,12,28.172,IND,,MIA,L 14-17,,,,,,,,,,,,,,,
97,2000,2000-12-03,13,28.179,IND,@,NYJ,L 17-27,*,,,,,,,,,,,,,,
98,2000,2000-12-11,14,28.187,IND,,BUF,W 44-20,*,0,0,,0,0,0,,0,0,0,1.0,1,0,0
99,2000,2000-12-17,15,28.193,IND,@,MIA,W 20-13,*,0,0,,0,0,0,,0,0,0,0.5,1,0,0
100,2000,2000-12-24,16,28.200,IND,,MIN,W 31-10,*,,,,,,,,,,,,,,
101,2001,2001-09-09,1,29.094,IND,@,NYJ,W 45-24,*,,,,,,,,,,,,,,
102,2001,2001-09-23,2,29.108,IND,,BUF,W 42-26,*,,,,,,,,,,,,,,
103,2001,2001-09-30,3,29.115,IND,@,NWE,L 13-44,*,,,,,,,,,,,,,,
104,2001,2001-10-14,4,29.129,IND,,OAK,L 18-23,*,,,,,,,,,,,,,,
105,2001,2001-10-21,5,29.136,IND,,NWE,L 17-38,*,,,,,,,,,,,,,,
106,2001,2001-10-25,6,29.140,IND,@,KAN,W 35-28,*,,,,,,,,,,,,,,
107,2001,2001-11-04,7,29.150,IND,@,BUF,W 30-14,*,,,,,,,,,,,,,,
108,2001,2001-11-11,8,29.157,IND,,MIA,L 24-27,*,,,,,,,,,,,,,,
109,2001,2001-11-18,9,29.164,IND,@,NOR,L 20-34,*,,,,,,,,,,,,,,
110,2001,2001-11-25,10,29.171,IND,,SFO,L 21-40,*,0,0,,0,0,0,,0,0,0,0.0,1,13,0
111,2001,2001-12-02,11,29.178,IND,@,BAL,L 27-39,*,0,0,,0,0,0,,0,1,6,0.0,1,30,1
112,2001,2001-12-10,12,29.186,IND,@,MIA,L 6-41,*,,,,,,,,,,,,,,
113,2001,2001-12-16,13,29.192,IND,,ATL,W 41-27,*,,,,,,,,,,,,,,
114,2001,2001-12-30,15,29.206,IND,@,STL,L 17-42,*,,,,,,,,,,,,,,
115,2001,2002-01-06,16,29.213,IND,,DEN,W 29-10,*,0,0,,0,0,0,,0,0,0,0.0,1,26,0
116,2002,2002-09-08,1,30.093,CIN,,SDG,L 6-34,*,,,,,,,,,,,,,,
117,2002,2002-09-15,2,30.100,CIN,@,CLE,L 7-20,*,,,,,,,,,,,,,,
118,2002,2002-09-22,3,30.107,CIN,@,ATL,L 3-30,*,,,,,,,,,,,,,,
119,2002,2002-09-29,4,30.114,CIN,,TAM,L 7-35,*,,,,,,,,,,,,,,
120,2002,2002-10-06,5,30.121,CIN,@,IND,L 21-28,*,,,,,,,,,,,,,,
121,2002,2002-10-13,6,30.128,CIN,,PIT,L 7-34,*,0,0,,0,0,0,,0,0,0,0.0,1,5,0
122,2002,2002-10-27,7,30.142,CIN,,TEN,L 24-30,*,,,,,,,,,,,,,,
123,2002,2002-11-03,8,30.149,CIN,@,HOU,W 38-3,,,,,,,,,,,,,,,
124,2002,2002-11-10,9,30.156,CIN,@,BAL,L 27-38,*,,,,,,,,,,,,,,
125,2002,2002-11-17,10,30.163,CIN,,CLE,L 20-27,,,,,,,,,,,,,,,
126,2002,2002-11-24,11,30.170,CIN,@,PIT,L 21-29,,,,,,,,,,,,,,,
127,2002,2002-12-01,12,30.177,CIN,,BAL,L 23-27,*,,,,,,,,,,,,,,
128,2002,2002-12-08,13,30.184,CIN,@,CAR,L 31-52,*,,,,,,,,,,,,,,
129,2002,2002-12-15,14,30.191,CIN,,JAX,L 15-29,*,,,,,,,,,,,,,,
130,2002,2002-12-22,15,30.198,CIN,,NOR,W 20-13,*,,,,,,,,,,,,,,
131,2002,2002-12-29,16,30.205,CIN,@,BUF,L 9-27,*,,,,,,,,,,,,,,
132,2003,2003-09-07,1,31.092,CIN,,DEN,L 10-30,*,,,,,,,,,,,,,,
133,2003,2003-09-14,2,31.099,CIN,@,OAK,L 20-23,*,,,,,,,,,,,,,,
134,2003,2003-09-21,3,31.106,CIN,,PIT,L 10-17,*,,,,,,,,,,,,,,
135,2003,2003-09-28,4,31.113,CIN,@,CLE,W 21-14,*,0,0,,0,0,0,,0,0,0,0.0,1,17,0
136,2003,2003-10-05,5,31.120,CIN,@,BUF,L 16-22,*,,,,,,,,,,,,,,
137,2003,2003-10-19,6,31.134,CIN,,BAL,W 34-26,,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0
138,2003,2003-10-26,7,31.141,CIN,,SEA,W 27-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
139,2003,2003-11-02,8,31.148,CIN,@,ARI,L 14-17,*,,,,,,,,,,,,,,
140,2003,2003-11-09,9,31.155,CIN,,HOU,W 34-27,*,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
141,2003,2003-12-07,13,31.183,CIN,@,BAL,L 13-31,,,,,,,,,,,,,,,
142,2003,2003-12-14,14,31.190,CIN,,SFO,W 41-38,,,,,,,,,,,,,,,
143,2003,2003-12-21,15,31.197,CIN,@,STL,L 10-27,,0,0,,0,2,46,23.00,0,0,0,0.0,0,0,0
144,2003,2003-12-28,16,31.204,CIN,,CLE,L 14-22,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0
