ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-02,1,23.149,DAL,@,CHI,L 6-22,,,,,,,
2,1996,1996-09-08,2,23.155,DAL,,NYG,W 27-0,,,,,,,
3,1996,1996-09-15,3,23.162,DAL,,IND,L 24-25,,,,,,,
4,1996,1996-09-22,4,23.169,DAL,@,BUF,L 7-10,,,,,,,
5,1996,1996-09-30,5,23.177,DAL,@,PHI,W 23-19,,,,,,,
6,1996,1996-10-13,6,23.190,DAL,,ARI,W 17-3,,,,,,,
7,1996,1996-10-20,7,23.197,DAL,,ATL,W 32-28,,,,,,,
8,1996,1996-10-27,8,23.204,DAL,@,MIA,W 29-10,,,,,,,
9,1996,1996-11-03,9,23.211,DAL,,PHI,L 21-31,,,,,,,
10,1996,1996-11-10,10,23.218,DAL,@,SFO,W 20-17,,,,,,,
11,1996,1996-11-18,11,23.226,DAL,,GNB,W 21-6,,,,,,,
12,1996,1996-11-24,12,23.232,DAL,@,NYG,L 6-20,,,,,,,
13,1996,1996-11-28,13,23.236,DAL,,WAS,W 21-10,,,,,,,
14,1996,1996-12-08,14,23.246,DAL,@,ARI,W 10-6,,,,,,,
15,1996,1996-12-15,15,23.253,DAL,,NWE,W 12-6,,,,,,,
16,1996,1996-12-22,16,23.260,DAL,@,WAS,L 10-37,,,,,,,
17,1997,1997-08-31,1,24.147,DAL,@,PIT,W 37-7,,,,,,,
18,1997,1997-09-07,2,24.154,DAL,@,ARI,L 22-25,,,,,,,
19,1997,1997-09-15,3,24.162,DAL,,PHI,W 21-20,,,,,,,
20,1997,1997-09-28,4,24.175,DAL,,CHI,W 27-3,,,,,,,
21,1997,1997-10-05,5,24.182,DAL,@,NYG,L 17-20,,,,,,,
22,1997,1997-10-13,6,24.190,DAL,@,WAS,L 16-21,,0,0,1.0,0,0,0
23,1997,1997-10-19,7,24.196,DAL,,JAX,W 26-22,,,,,,,
24,1997,1997-10-26,8,24.203,DAL,@,PHI,L 12-13,,,,,,,
25,1997,1997-11-02,9,24.210,DAL,@,SFO,L 10-17,,,,,,,
26,1997,1997-11-09,10,24.217,DAL,,ARI,W 24-6,,,,,,,
27,1997,1997-11-16,11,24.224,DAL,,WAS,W 17-14,,,,,,,
28,1997,1997-11-23,12,24.231,DAL,@,GNB,L 17-45,,,,,,,
29,1997,1997-11-27,13,24.235,DAL,,TEN,L 14-27,,,,,,,
30,1997,1997-12-08,14,24.246,DAL,,CAR,L 13-23,,,,,,,
31,1997,1997-12-14,15,24.252,DAL,@,CIN,L 24-31,,,,,,,
32,1997,1997-12-21,16,24.259,DAL,,NYG,L 7-20,,,,,,,
33,1998,1998-09-06,1,25.153,DAL,,ARI,W 38-10,,,,,,,
34,1998,1998-09-13,2,25.160,DAL,@,DEN,L 23-42,,,,,,,
35,1998,1998-09-21,3,25.168,DAL,@,NYG,W 31-7,,0,0,1.0,0,0,0
36,1998,1998-09-27,4,25.174,DAL,,OAK,L 12-13,,,,,,,
37,1998,1998-10-04,5,25.181,DAL,@,WAS,W 31-10,,0,0,1.0,0,0,0
38,1998,1998-10-11,6,25.188,DAL,,CAR,W 27-20,,,,,,,
39,1998,1998-10-18,7,25.195,DAL,@,CHI,L 12-13,,,,,,,
40,1998,1998-11-02,8,25.210,DAL,@,PHI,W 34-0,,,,,,,
41,1998,1998-11-08,9,25.216,DAL,,NYG,W 16-6,,,,,,,
42,1998,1998-11-15,10,25.223,DAL,@,ARI,W 35-28,,0,0,1.0,0,0,0
43,1998,1998-11-22,11,25.230,DAL,,SEA,W 30-22,,,,,,,
44,1998,1998-11-26,12,25.234,DAL,,MIN,L 36-46,,,,,,,
45,1998,1998-12-06,13,25.244,DAL,@,NOR,L 3-22,,,,,,,
46,1998,1998-12-13,14,25.251,DAL,@,KAN,L 17-20,,,,,,,
47,1998,1998-12-20,15,25.258,DAL,,PHI,W 13-9,,,,,,,
48,1998,1998-12-27,16,25.265,DAL,,WAS,W 23-7,,0,0,0.0,1,0,0
49,1999,1999-09-12,1,26.159,DAL,@,WAS,W 41-35,*,,,,,,
50,1999,1999-09-20,2,26.167,DAL,,ATL,W 24-7,*,,,,,,
51,1999,1999-10-03,3,26.180,DAL,,ARI,W 35-7,*,,,,,,
52,1999,1999-10-10,4,26.187,DAL,@,PHI,L 10-13,*,,,,,,
53,1999,1999-10-18,5,26.195,DAL,@,NYG,L 10-13,*,,,,,,
54,1999,1999-10-24,6,26.201,DAL,,WAS,W 38-20,*,,,,,,
55,1999,1999-10-31,7,26.208,DAL,@,IND,L 24-34,*,,,,,,
56,1999,1999-11-08,8,26.216,DAL,@,MIN,L 17-27,*,,,,,,
57,1999,1999-11-14,9,26.222,DAL,,GNB,W 27-13,*,,,,,,
58,1999,1999-11-21,10,26.229,DAL,@,ARI,L 9-13,*,,,,,,
59,1999,1999-11-25,11,26.233,DAL,,MIA,W 20-0,*,,,,,,
60,1999,1999-12-05,12,26.243,DAL,@,NWE,L 6-13,*,,,,,,
61,1999,1999-12-12,13,26.250,DAL,,PHI,W 20-10,*,,,,,,
62,1999,1999-12-19,14,26.257,DAL,,NYJ,L 21-22,*,0,0,0.0,1,10,0
63,1999,1999-12-24,15,26.262,DAL,@,NOR,L 24-31,*,0,0,1.0,0,0,0
64,1999,2000-01-02,16,26.271,DAL,,NYG,W 26-18,*,,,,,,
65,2000,2000-09-03,1,27.150,TEN,@,BUF,L 13-16,*,,,,,,
66,2000,2000-09-10,2,27.157,TEN,,KAN,W 17-14,*,,,,,,
67,2000,2000-09-24,3,27.171,TEN,@,PIT,W 23-20,*,,,,,,
68,2000,2000-10-01,4,27.178,TEN,,NYG,W 28-14,*,,,,,,
69,2000,2000-10-08,5,27.185,TEN,@,CIN,W 23-14,,,,,,,
70,2000,2000-10-16,6,27.193,TEN,,JAX,W 27-13,*,,,,,,
71,2000,2000-10-22,7,27.199,TEN,@,BAL,W 14-6,*,1,6,0.0,2,25,1
72,2000,2000-10-30,8,27.207,TEN,@,WAS,W 27-21,*,,,,,,
73,2000,2000-11-05,9,27.213,TEN,,PIT,W 9-7,,0,0,0.5,0,0,0
74,2000,2000-11-12,10,27.220,TEN,,BAL,L 23-24,*,,,,,,
75,2000,2000-11-19,11,27.227,TEN,,CLE,W 24-10,*,,,,,,
76,2000,2000-11-26,12,27.234,TEN,@,JAX,L 13-16,*,0,0,1.0,0,0,0
77,2000,2000-12-03,13,27.241,TEN,@,PHI,W 15-13,,,,,,,
78,2000,2000-12-10,14,27.248,TEN,,CIN,W 35-3,*,,,,,,
79,2000,2000-12-17,15,27.255,TEN,@,CLE,W 24-0,*,,,,,,
80,2000,2000-12-25,16,27.263,TEN,,DAL,W 31-0,*,0,0,1.5,0,0,0
81,2001,2001-09-09,1,28.156,TEN,,MIA,L 23-31,*,,,,,,
82,2001,2001-09-23,2,28.170,TEN,@,JAX,L 6-13,*,,,,,,
83,2001,2001-10-07,3,28.184,TEN,@,BAL,L 7-26,*,,,,,,
84,2001,2001-10-14,4,28.191,TEN,,TAM,W 31-28,*,,,,,,
85,2001,2001-10-21,5,28.198,TEN,@,DET,W 27-24,*,0,0,0.0,1,5,0
86,2001,2001-10-29,6,28.206,TEN,@,PIT,L 7-34,*,0,0,1.0,0,0,0
87,2001,2001-11-04,7,28.212,TEN,,JAX,W 28-24,*,,,,,,
88,2001,2001-11-18,9,28.226,TEN,@,CIN,W 20-7,*,,,,,,
89,2001,2001-11-25,10,28.233,TEN,,PIT,L 24-34,*,,,,,,
90,2001,2001-12-02,11,28.240,TEN,@,CLE,W 31-15,*,,,,,,
91,2001,2001-12-09,12,28.247,TEN,@,MIN,L 24-42,*,,,,,,
92,2001,2001-12-16,13,28.254,TEN,,GNB,W 26-20,*,,,,,,
93,2001,2001-12-22,14,28.260,TEN,@,OAK,W 13-10,*,,,,,,
94,2001,2001-12-30,15,28.268,TEN,,CLE,L 38-41,*,,,,,,
95,2002,2002-09-08,1,29.155,TEN,,PHI,W 27-24,*,,,,,,
96,2002,2002-09-29,4,29.176,TEN,@,OAK,L 25-52,*,0,0,1.0,0,0,0
97,2002,2002-10-06,5,29.183,TEN,,WAS,L 14-31,*,,,,,,
98,2002,2002-12-01,12,29.239,TEN,@,NYG,W 32-29,*,,,,,,
99,2002,2002-12-08,13,29.246,TEN,,IND,W 27-17,,,,,,,
100,2002,2002-12-16,14,29.254,TEN,,NWE,W 24-7,*,,,,,,
