ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-11-03,8,23.298,SDG,,NYJ,L 13-44,
2,2003,2003-09-14,2,24.248,SDG,,DEN,L 13-37,
3,2003,2003-09-21,3,24.255,SDG,,BAL,L 10-24,
4,2003,2003-09-28,4,24.262,SDG,@,OAK,L 31-34,
5,2003,2003-10-05,5,24.269,SDG,@,JAX,L 21-27,
6,2003,2003-10-19,6,24.283,SDG,@,CLE,W 26-20,
7,2003,2003-10-27,7,24.291,SDG,,MIA,L 10-26,
8,2003,2003-11-02,8,24.297,SDG,@,CHI,L 7-20,
9,2003,2003-11-09,9,24.304,SDG,,MIN,W 42-28,
10,2003,2003-11-16,10,24.311,SDG,@,DEN,L 8-37,
11,2003,2003-11-23,11,24.318,SDG,,CIN,L 27-34,
12,2003,2003-11-30,12,24.325,SDG,,KAN,L 24-28,
13,2003,2003-12-07,13,24.332,SDG,@,DET,W 14-7,
14,2003,2003-12-14,14,24.339,SDG,,GNB,L 21-38,
15,2003,2003-12-21,15,24.346,SDG,@,PIT,L 24-40,
16,2003,2003-12-28,16,24.353,SDG,,OAK,W 21-14,
