ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-02,1,22.163,GNB,,STL,W 24-23,0,0,,0
2,1984,1984-09-09,2,22.170,GNB,@,RAI,L 7-28,0,0,,0
3,1984,1984-09-16,3,22.177,GNB,,CHI,L 7-9,0,0,,0
4,1984,1984-09-23,4,22.184,GNB,@,DAL,L 6-20,0,0,,0
5,1984,1984-09-30,5,22.191,GNB,@,TAM,L 27-30,0,0,,0
6,1984,1984-10-07,6,22.198,GNB,,SDG,L 28-34,0,0,,0
7,1984,1984-10-15,7,22.206,GNB,@,DEN,L 14-17,0,0,,0
8,1984,1984-10-21,8,22.212,GNB,,SEA,L 24-30,0,0,,0
9,1984,1984-10-28,9,22.219,GNB,,DET,W 41-9,0,0,,0
10,1984,1984-11-04,10,22.226,GNB,@,NOR,W 23-13,0,0,,0
11,1984,1984-11-11,11,22.233,GNB,,MIN,W 45-17,0,0,,0
12,1984,1984-11-18,12,22.240,GNB,,RAM,W 31-6,0,0,,0
13,1984,1984-11-22,13,22.244,GNB,@,DET,L 28-31,0,0,,0
14,1984,1984-12-02,14,22.254,GNB,,TAM,W 27-14,1,19,19.00,0
15,1984,1984-12-09,15,22.261,GNB,@,CHI,W 20-14,0,0,,0
16,1984,1984-12-16,16,22.268,GNB,@,MIN,W 38-14,0,0,,0
17,1985,1985-09-08,1,23.169,GNB,@,NWE,L 20-26,0,0,,0
18,1985,1985-09-15,2,23.176,GNB,,NYG,W 23-20,1,11,11.00,0
19,1985,1985-09-22,3,23.183,GNB,,NYJ,L 3-24,0,0,,0
20,1985,1985-09-29,4,23.190,GNB,@,STL,L 28-43,0,0,,0
21,1985,1985-10-06,5,23.197,GNB,,DET,W 43-10,0,0,,0
22,1985,1985-10-13,6,23.204,GNB,,MIN,W 20-17,0,0,,0
23,1985,1985-10-21,7,23.212,GNB,@,CHI,L 7-23,0,0,,0
24,1985,1985-10-27,8,23.218,GNB,@,IND,L 10-37,0,0,,0
25,1987,1987-10-04,3,25.195,DEN,,HOU,L 10-40,,,,
