ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
118,1971,1971-10-25,6,32.318,MIN,,BAL,W 10-3,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
119,1971,1971-10-31,7,32.324,MIN,@,NYG,W 17-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
120,1971,1971-11-07,8,32.331,MIN,,SFO,L 9-13,,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0,0,,0
121,1971,1971-11-14,9,32.338,MIN,,GNB,W 3-0,,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
122,1971,1971-11-21,10,32.345,MIN,@,NOR,W 23-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
123,1971,1971-11-28,11,32.352,MIN,,ATL,W 24-7,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
124,1971,1971-12-05,12,32.359,MIN,@,SDG,L 14-30,,0,0,,0,0,0,,0,0,,,2,2,100.0,,2,0.0,0,2,0,0,,0
125,1971,1971-12-11,13,33.000,MIN,,DET,W 29-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
126,1971,1971-12-19,14,33.008,MIN,@,CHI,W 27-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
127,1972,1972-09-18,1,33.282,MIN,,WAS,L 21-24,,0,0,,0,0,0,,0,0,,,3,3,100.0,,2,0.0,0,3,0,0,,0
128,1972,1972-09-24,2,33.288,MIN,@,DET,W 34-10,,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
129,1972,1972-10-01,3,33.295,MIN,,MIA,L 14-16,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
130,1972,1972-10-08,4,33.302,MIN,,STL,L 17-19,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
131,1972,1972-10-15,5,33.309,MIN,@,DEN,W 23-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
132,1972,1972-10-23,6,33.317,MIN,@,CHI,L 10-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
133,1972,1972-10-29,7,33.323,MIN,@,GNB,W 27-13,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
134,1972,1972-11-05,8,33.330,MIN,,NOR,W 37-6,,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
135,1972,1972-11-12,9,33.337,MIN,,DET,W 16-14,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
136,1972,1972-11-19,10,33.344,MIN,@,RAM,W 45-41,,0,0,,0,0,0,,0,0,,,6,6,100.0,1,1,100.0,0,9,0,0,,0
137,1972,1972-11-26,11,33.351,MIN,@,PIT,L 10-23,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
138,1972,1972-12-03,12,33.358,MIN,,CHI,W 23-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
139,1972,1972-12-10,13,33.365,MIN,,GNB,L 7-23,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
140,1972,1972-12-16,14,34.005,MIN,@,SFO,L 17-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
141,1973,1973-09-16,1,34.279,MIN,,OAK,W 24-16,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
142,1973,1973-09-23,2,34.286,MIN,@,CHI,W 22-13,,0,0,,0,0,0,,0,0,,,1,1,100.0,5,6,83.3,0,16,0,0,,0
143,1973,1973-09-30,3,34.293,MIN,,GNB,W 11-3,,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0,0,,0
144,1973,1973-10-07,4,34.300,MIN,@,DET,W 23-9,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
145,1973,1973-10-14,5,34.307,MIN,@,SFO,W 17-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
146,1973,1973-10-21,6,34.314,MIN,,PHI,W 28-21,,0,0,,0,0,0,,0,0,,,4,4,100.0,,2,0.0,0,4,0,0,,0
147,1973,1973-10-28,7,34.321,MIN,,RAM,W 10-9,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,4,25.0,0,4,0,0,,0
148,1973,1973-11-04,8,34.328,MIN,,CLE,W 26-3,,0,0,,0,0,0,,0,0,,,2,2,100.0,4,6,66.7,0,14,0,0,,0
149,1973,1973-11-11,9,34.335,MIN,,DET,W 28-7,,0,0,,0,0,0,,0,0,,,4,4,100.0,,1,0.0,0,4,0,0,,0
150,1973,1973-11-19,10,34.343,MIN,@,ATL,L 14-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
151,1973,1973-11-25,11,34.349,MIN,,CHI,W 31-13,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
152,1973,1973-12-02,12,34.356,MIN,@,CIN,L 0-27,,0,0,,0,0,0,,0,0,,,,,,,1,0.0,0,0,0,0,,0
153,1973,1973-12-08,13,34.362,MIN,@,GNB,W 31-7,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
154,1973,1973-12-16,14,35.005,MIN,@,NYG,W 31-7,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
155,1974,1974-09-15,1,35.278,MIN,@,GNB,W 32-17,,0,0,,0,0,0,,0,0,,,2,4,50.0,2,2,100.0,0,8,0,0,,0
156,1974,1974-09-22,2,35.285,MIN,@,DET,W 7-6,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
157,1974,1974-09-29,3,35.292,MIN,,CHI,W 11-7,,0,0,,0,0,0,,0,0,,,,1,0.0,1,2,50.0,0,3,0,0,,0
158,1974,1974-10-06,4,35.299,MIN,@,DAL,W 23-21,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
159,1974,1974-10-13,5,35.306,MIN,,HOU,W 51-10,,0,0,,0,0,0,,0,0,,,6,7,85.7,1,2,50.0,0,9,0,0,,0
160,1974,1974-10-20,6,35.313,MIN,,DET,L 16-20,,0,0,,0,0,0,,0,0,,,1,2,50.0,1,2,50.0,0,4,0,0,,0
161,1974,1974-10-27,7,35.320,MIN,,NWE,L 14-17,,0,0,,0,0,0,,0,0,,,2,2,100.0,,2,0.0,0,2,0,0,,0
162,1974,1974-11-03,8,35.327,MIN,@,CHI,W 17-0,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
163,1974,1974-11-11,9,35.335,MIN,@,STL,W 28-24,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
164,1974,1974-11-17,10,35.341,MIN,,GNB,L 7-19,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
165,1974,1974-11-24,11,35.348,MIN,@,RAM,L 17-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
166,1974,1974-12-01,12,35.355,MIN,,NOR,W 29-9,,0,0,,0,0,0,,0,0,,,2,3,66.7,1,1,100.0,0,5,0,0,,0
167,1974,1974-12-07,13,35.361,MIN,,ATL,W 23-10,,0,0,,0,0,0,,0,0,,,2,3,66.7,1,1,100.0,0,5,0,0,,0
168,1974,1974-12-14,14,36.003,MIN,@,KAN,W 35-15,,0,0,,0,0,0,,0,0,,,5,5,100.0,,1,0.0,0,5,0,0,,0
169,1975,1975-09-21,1,36.284,MIN,,SFO,W 27-17,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
170,1975,1975-09-28,2,36.291,MIN,@,CLE,W 42-10,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
171,1975,1975-10-05,3,36.298,MIN,,CHI,W 28-3,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
172,1975,1975-10-12,4,36.305,MIN,,NYJ,W 29-21,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
173,1975,1975-10-19,5,36.312,MIN,,DET,W 25-19,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
