ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-09-09,1,23.035,HOU,,KAN,L 20-25,1,27,27.00,0,1,11,11.00,0,0,0,0,0,0
2,1967,1967-09-17,2,23.043,HOU,@,BUF,W 20-3,0,0,,0,1,0,0.00,0,0,0,0,0,0
3,1967,1967-10-01,4,23.057,HOU,,DEN,W 10-6,0,0,,0,1,54,54.00,0,0,0,0,0,0
4,1967,1967-10-15,5,23.071,HOU,@,NYJ,T 28-28,,,,,,,,,,,0,31,0
5,1967,1967-10-22,6,23.078,HOU,@,KAN,W 24-19,1,19,19.00,0,4,80,20.00,0,0,0,0,0,0
6,1967,1967-10-29,7,23.085,HOU,,BUF,W 10-3,1,23,23.00,0,0,0,,0,0,0,0,0,0
7,1967,1967-11-05,8,23.092,HOU,@,BOS,L 7-18,4,72,18.00,0,0,0,,0,0,0,0,0,0
8,1967,1967-11-12,9,23.099,HOU,@,DEN,W 20-18,1,23,23.00,0,2,9,4.50,0,0,0,0,0,0
9,1968,1968-09-14,2,24.040,HOU,@,MIA,W 24-10,1,33,33.00,0,2,17,8.50,0,0,0,1,0,0
10,1968,1968-09-21,3,24.047,HOU,@,SDG,L 14-30,1,15,15.00,0,1,0,0.00,0,0,0,0,0,0
11,1968,1968-09-29,4,24.055,HOU,,OAK,L 15-24,4,98,24.50,0,1,5,5.00,0,0,0,0,0,0
12,1968,1968-10-06,5,24.062,HOU,,MIA,L 7-24,1,29,29.00,0,1,18,18.00,0,0,0,0,0,0
13,1968,1968-10-13,6,24.069,HOU,@,BOS,W 16-0,0,0,,0,1,4,4.00,0,0,0,1,0,0
14,1968,1968-10-20,7,24.076,HOU,,NYJ,L 14-20,0,0,,0,3,18,6.00,0,0,0,0,0,0
15,1968,1968-10-27,8,24.083,HOU,@,BUF,W 30-7,2,44,22.00,0,6,54,9.00,0,0,0,0,0,0
16,1968,1968-11-10,10,24.097,HOU,@,NYJ,L 7-26,2,44,22.00,0,1,0,0.00,0,0,0,0,0,0
17,1968,1968-11-17,11,24.104,HOU,,DEN,W 38-17,1,38,38.00,0,3,28,9.33,0,1,6,1,40,1
18,1968,1968-11-28,12,24.115,HOU,@,KAN,L 10-24,0,0,,0,1,3,3.00,0,0,0,0,0,0
19,1968,1968-12-07,13,24.124,HOU,,BUF,W 35-6,2,12,6.00,0,3,40,13.33,0,0,0,0,0,0
20,1968,1968-12-15,14,24.132,HOU,,BOS,W 45-17,1,22,22.00,0,4,40,10.00,0,0,0,1,41,0
21,1969,1969-09-21,2,25.047,BOS,,KAN,L 0-31,0,0,,0,2,14,7.00,0,0,0,0,0,0
22,1969,1969-09-28,3,25.054,BOS,,OAK,L 23-38,1,28,28.00,0,2,16,8.00,0,0,0,1,28,0
23,1969,1969-10-05,4,25.061,BOS,,NYJ,L 14-23,0,0,,0,1,13,13.00,0,0,0,0,0,0
24,1969,1969-11-23,11,25.110,BOS,,BUF,W 35-21,0,0,,0,0,0,,0,0,0,1,38,0
25,1969,1969-11-30,12,25.117,BOS,@,MIA,W 38-23,0,0,,0,0,0,,0,0,0,2,48,0
26,1970,1970-10-04,3,26.060,BOS,,BAL,L 6-14,,,,,,,,,,,,,
27,1970,1970-10-11,4,26.067,BOS,@,KAN,L 10-23,,,,,,,,,,,,,
28,1970,1970-10-18,5,26.074,BOS,,NYG,L 0-16,,,,,,,,,,,,,
29,1970,1970-10-25,6,26.081,BOS,@,BAL,L 3-27,,,,,,,,,,,,,
30,1970,1970-11-01,7,26.088,BOS,,BUF,L 10-45,,,,,,,,,,,,,
31,1970,1970-11-08,8,26.095,BOS,@,STL,L 0-31,1,30,30.00,0,1,-2,-2.00,0,0,0,0,0,0
32,1970,1970-11-15,9,26.102,BOS,,SDG,L 14-16,,,,,,,,,,,,,
33,1970,1970-11-22,10,26.109,BOS,@,NYJ,L 3-17,0,0,,0,2,50,25.00,0,0,0,0,0,0
34,1970,1970-12-13,13,26.130,BOS,,MIN,L 14-35,,,,,,,,,,,,,
35,1970,1970-12-20,14,26.137,BOS,@,CIN,L 7-45,,,,,,,,,,,,,
36,1971,1971-09-19,1,27.045,NWE,,OAK,W 20-6,0,0,,0,0,0,,0,0,0,1,0,0
37,1971,1971-09-26,2,27.052,NWE,,DET,L 7-34,,,,,,,,,,,,,
38,1971,1971-10-03,3,27.059,NWE,,BAL,L 3-23,0,0,,0,0,0,,0,0,0,1,19,0
39,1971,1971-10-10,4,27.066,NWE,,NYJ,W 20-0,,,,,,,,,,,,,
40,1971,1971-10-17,5,27.073,NWE,@,MIA,L 3-41,,,,,,,,,,,,,
