ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-03,4,23.290,TEN,@,SFO,L 22-24,
2,2000,2000-10-29,8,24.317,IND,,DET,W 30-18,
3,2000,2000-11-05,9,24.324,IND,@,CHI,L 24-27,
4,2000,2000-11-12,10,24.331,IND,,NYJ,W 23-15,
5,2000,2000-11-19,11,24.338,IND,@,GNB,L 24-26,
6,2000,2000-11-26,12,24.345,IND,,MIA,L 14-17,
7,2000,2000-12-03,13,24.352,IND,@,NYJ,L 17-27,
8,2000,2000-12-11,14,24.360,IND,,BUF,W 44-20,
9,2000,2000-12-17,15,25.000,IND,@,MIA,W 20-13,
10,2000,2000-12-24,16,25.007,IND,,MIN,W 31-10,
