ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-17,1,23.303,WAS,@,BAL,W 38-14,2,4,2.00,0
2,1950,1950-10-29,6,23.345,WAS,@,PHI,L 3-35,3,27,9.00,0
3,1950,1950-11-05,7,23.352,WAS,@,NYG,L 21-24,2,3,1.50,0
