ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.121,PHO,@,CIN,L 14-21,,,,
2,1988,1988-09-12,2,23.129,PHO,,DAL,L 14-17,,,,
3,1988,1988-09-18,3,23.135,PHO,@,TAM,W 30-24,1.0,0,0,0
4,1988,1988-09-25,4,23.142,PHO,,WAS,W 30-21,1.0,0,0,0
5,1988,1988-10-02,5,23.149,PHO,@,RAM,W 41-27,,,,
6,1988,1988-10-09,6,23.156,PHO,,PIT,W 31-14,,,,
7,1988,1988-10-16,7,23.163,PHO,@,WAS,L 17-33,,,,
8,1988,1988-10-23,8,23.170,PHO,,CLE,L 21-29,,,,
9,1988,1988-10-30,9,23.177,PHO,@,DAL,W 16-10,,,,
10,1988,1988-11-06,10,23.184,PHO,,SFO,W 24-23,1.0,0,0,0
11,1988,1988-11-13,11,23.191,PHO,,NYG,W 24-17,,,,
12,1988,1988-11-20,12,23.198,PHO,@,HOU,L 20-38,1.0,0,0,0
13,1988,1988-11-27,13,23.205,PHO,@,PHI,L 21-31,1.0,0,0,0
14,1988,1988-12-04,14,23.212,PHO,@,NYG,L 7-44,1.0,0,0,0
15,1988,1988-12-10,15,23.218,PHO,,PHI,L 17-23,,,,
16,1988,1988-12-18,16,23.226,PHO,,GNB,L 17-26,,,,
17,1989,1989-09-10,1,24.127,PHO,@,DET,W 16-13,1.0,0,0,0
18,1989,1989-09-17,2,24.134,PHO,@,SEA,W 34-24,1.0,0,0,0
19,1989,1989-09-24,3,24.141,PHO,@,NYG,L 7-35,,,,
20,1989,1989-10-01,4,24.148,PHO,,SDG,L 13-24,1.0,0,0,0
21,1989,1989-10-08,5,24.155,PHO,@,WAS,L 28-30,,,,
22,1989,1989-10-15,6,24.162,PHO,,PHI,L 5-17,,,,
23,1989,1989-10-22,7,24.169,PHO,,ATL,W 34-20,,,,
24,1989,1989-10-29,8,24.176,PHO,@,DAL,W 19-10,,,,
25,1989,1989-11-05,9,24.183,PHO,,NYG,L 13-20,,,,
26,1989,1989-11-12,10,24.190,PHO,,DAL,W 24-20,1.0,0,0,0
27,1989,1989-11-19,11,24.197,PHO,@,RAM,L 14-37,,,,
28,1989,1989-11-26,12,24.204,PHO,,TAM,L 13-14,1.0,0,0,0
29,1989,1989-12-03,13,24.211,PHO,,WAS,L 10-29,1.0,0,0,0
30,1989,1989-12-10,14,24.218,PHO,@,RAI,L 14-16,,,,
31,1989,1989-12-16,15,24.224,PHO,,DEN,L 0-37,1.0,0,0,0
32,1989,1989-12-24,16,24.232,PHO,@,PHI,L 14-31,,,,
33,1990,1990-09-09,1,25.126,PHO,@,WAS,L 0-31,,,,
34,1990,1990-09-16,2,25.133,PHO,@,PHI,W 23-21,1.0,0,0,0
35,1990,1990-09-23,3,25.140,PHO,@,NOR,L 7-28,,,,
36,1990,1990-09-30,4,25.147,PHO,,WAS,L 10-38,,,,
37,1990,1990-10-14,5,25.161,PHO,,DAL,W 20-3,,,,
38,1990,1990-10-21,6,25.168,PHO,@,NYG,L 19-20,2.5,0,0,0
39,1990,1990-10-28,7,25.175,PHO,,CHI,L 21-31,,,,
40,1990,1990-11-04,8,25.182,PHO,@,MIA,L 3-23,,,,
41,1990,1990-11-11,9,25.189,PHO,@,BUF,L 14-45,,,,
42,1990,1990-11-18,10,25.196,PHO,,GNB,L 21-24,1.0,0,0,0
43,1990,1990-11-25,11,25.203,PHO,,NWE,W 34-14,,,,
44,1990,1990-12-02,12,25.210,PHO,,IND,W 20-17,1.0,0,0,0
45,1990,1990-12-09,13,25.217,PHO,@,ATL,W 24-13,3.0,0,0,0
46,1990,1990-12-16,14,25.224,PHO,@,DAL,L 10-41,1.0,0,0,0
47,1990,1990-12-23,15,25.231,PHO,,NYG,L 21-24,0.5,0,0,0
