ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-06,1,25.139,SEA,@,PHI,W 38-0,,,,,,,0.0%,,,,,,,
2,1998,1998-10-25,7,25.188,SEA,@,SDG,W 27-20,,,,,,,0.0%,,,,,,,
3,1998,1998-11-01,8,25.195,SEA,,OAK,L 18-31,,,,,,,0.0%,,,,,,,
4,1998,1998-11-15,10,25.209,SEA,@,OAK,L 17-20,,,,,,,0.0%,,,,,,,
5,1998,1998-11-22,11,25.216,SEA,@,DAL,L 22-30,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
6,1998,1998-11-29,12,25.223,SEA,,TEN,W 20-18,,1,,,,,0.0%,,,,,,,
7,1998,1998-12-06,13,25.230,SEA,@,NYJ,L 31-32,,,,,,,0.0%,,,,,,,
8,1999,1999-09-12,1,26.145,SEA,,DET,L 20-28,,0,,,,,0.0%,,,,,,,
9,1999,1999-09-19,2,26.152,SEA,@,CHI,W 14-13,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
10,1999,1999-09-26,3,26.159,SEA,@,PIT,W 29-10,,,,,,,0.0%,,,,,,,
11,1999,1999-10-03,4,26.166,SEA,,OAK,W 22-21,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
12,1999,1999-10-17,5,26.180,SEA,@,SDG,L 10-13,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
13,1999,1999-10-24,6,26.187,SEA,,BUF,W 26-16,,,,,,,0.0%,,,,,,,
14,1999,1999-11-01,7,26.195,SEA,@,GNB,W 27-7,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
15,1999,1999-11-07,8,26.201,SEA,,CIN,W 37-20,,,,,,,0.0%,,,,,,,
16,1999,1999-11-14,9,26.208,SEA,,DEN,W 20-17,,,,,,,0.0%,,,,,,,
17,1999,1999-11-21,10,26.215,SEA,@,KAN,W 31-19,,1,,,,,0.0%,,,,,,,
18,1999,1999-11-28,11,26.222,SEA,,TAM,L 3-16,,,,,,,0.0%,,,,,,,
19,1999,1999-12-05,12,26.229,SEA,@,OAK,L 21-30,,,,,,,0.0%,,,,,,,
20,1999,1999-12-12,13,26.236,SEA,,SDG,L 16-19,,,,,,,0.0%,,,,,,,
21,1999,1999-12-19,14,26.243,SEA,@,DEN,L 30-36,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
22,1999,1999-12-26,15,26.250,SEA,,KAN,W 23-14,,0,,,,,0.0%,,,,,,,
23,1999,2000-01-02,16,26.257,SEA,@,NYJ,L 9-19,,1,,,,,0.0%,,,,,,,
24,2000,2000-09-03,1,27.136,SEA,@,MIA,L 0-23,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
25,2000,2000-09-10,2,27.143,SEA,,STL,L 34-37,*,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0
26,2000,2000-09-17,3,27.150,SEA,,NOR,W 20-10,*,4,4,22,5.50,1,100.0%,5.50,0,0,,0,1,6
27,2000,2000-09-24,4,27.157,SEA,@,SDG,W 20-12,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0
28,2000,2000-10-02,5,27.165,SEA,@,KAN,L 17-24,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
29,2000,2000-10-08,6,27.171,SEA,@,CAR,L 3-26,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
30,2000,2000-10-15,7,27.178,SEA,,IND,L 24-37,,7,4,21,5.25,1,57.1%,3.00,0,0,,0,1,6
31,2000,2000-10-22,8,27.185,SEA,@,OAK,L 3-31,*,9,5,33,6.60,0,55.6%,3.67,0,0,,0,0,0
32,2000,2000-10-29,9,27.192,SEA,,KAN,L 19-24,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
33,2000,2000-11-05,10,27.199,SEA,,SDG,W 17-15,,,,,,,0.0%,,,,,,,
34,2000,2000-11-12,11,27.206,SEA,@,JAX,W 28-21,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
35,2000,2000-11-26,12,27.220,SEA,,DEN,L 31-38,,3,,,,,0.0%,,,,,,,
36,2000,2000-12-03,13,27.227,SEA,@,ATL,W 30-10,,1,,,,,0.0%,,,,,,,
37,2000,2000-12-10,14,27.234,SEA,@,DEN,L 24-31,,2,2,51,25.50,0,100.0%,25.50,0,0,,0,0,0
38,2000,2000-12-16,15,27.240,SEA,,OAK,W 27-24,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0
39,2000,2000-12-23,16,27.247,SEA,,BUF,L 23-42,,1,0,0,,0,0.0%,0.00,1,19,19.00,0,0,0
40,2001,2001-09-09,1,28.142,SEA,@,CLE,W 9-6,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
41,2001,2001-09-23,2,28.156,SEA,,PHI,L 3-27,,0,,,,,0.0%,,,,,,,
42,2001,2001-09-30,3,28.163,SEA,@,OAK,L 14-38,*,2,,,,,0.0%,,,,,,,
43,2001,2001-10-07,4,28.170,SEA,,JAX,W 24-15,,2,2,42,21.00,1,100.0%,21.00,0,0,,0,1,6
44,2001,2001-10-14,5,28.177,SEA,,DEN,W 34-21,,,,,,,0.0%,,,,,,,
45,2001,2001-10-28,6,28.191,SEA,,MIA,L 20-24,*,2,2,16,8.00,1,100.0%,8.00,0,0,,0,1,6
46,2001,2001-11-04,7,28.198,SEA,@,WAS,L 14-27,,1,,,,,0.0%,,,,,,,
47,2001,2001-11-11,8,28.205,SEA,,OAK,W 34-27,,,,,,,0.0%,,,,,,,
48,2001,2001-11-18,9,28.212,SEA,@,BUF,W 23-20,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
49,2001,2001-11-25,10,28.219,SEA,@,KAN,L 7-19,*,,,,,,0.0%,,,,,,,
50,2001,2001-12-02,11,28.226,SEA,,SDG,W 13-10,,,,,,,0.0%,,,,,,,
51,2001,2001-12-09,12,28.233,SEA,@,DEN,L 7-20,,,,,,,0.0%,,,,,,,
52,2001,2001-12-16,13,28.240,SEA,,DAL,W 29-3,,,,,,,0.0%,,,,,,,
53,2001,2001-12-23,14,28.247,SEA,@,NYG,L 24-27,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
54,2001,2001-12-30,15,28.254,SEA,@,SDG,W 25-22,,1,,,,,0.0%,,,,,,,
55,2001,2002-01-06,16,28.261,SEA,,KAN,W 21-18,,,,,,,0.0%,,,,,,,
56,2002,2002-09-08,1,29.141,SEA,@,OAK,L 17-31,,4,3,23,7.67,1,75.0%,5.75,0,0,,0,1,6
57,2002,2002-09-15,2,29.148,SEA,,ARI,L 13-24,*,6,4,18,4.50,1,66.7%,3.00,0,0,,0,1,6
58,2002,2002-09-22,3,29.155,SEA,@,NYG,L 6-9,*,1,,,,,0.0%,,,,,,,
59,2002,2002-09-29,4,29.162,SEA,,MIN,W 48-23,,,,,,,0.0%,,,,,,,
60,2002,2002-10-14,5,29.177,SEA,,SFO,L 21-28,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
61,2002,2002-10-20,6,29.183,SEA,@,STL,L 20-37,*,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0
62,2002,2002-10-27,7,29.190,SEA,@,DAL,W 17-14,,1,,,,,0.0%,,,,,,,
63,2002,2002-11-03,8,29.197,SEA,,WAS,L 3-14,*,6,6,71,11.83,0,100.0%,11.83,0,0,,0,0,0
64,2002,2002-11-10,9,29.204,SEA,@,ARI,W 27-6,*,5,4,55,13.75,0,80.0%,11.00,0,0,,0,0,0
65,2002,2002-11-17,10,29.211,SEA,,DEN,L 9-31,*,5,4,41,10.25,0,80.0%,8.20,0,0,,0,0,0
66,2002,2002-11-24,11,29.218,SEA,,KAN,W 39-32,,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0
67,2002,2002-12-01,12,29.225,SEA,@,SFO,L 24-31,*,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0
68,2002,2002-12-08,13,29.232,SEA,,PHI,L 20-27,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0
69,2002,2002-12-15,14,29.239,SEA,@,ATL,W 30-24,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
70,2002,2002-12-22,15,29.246,SEA,,STL,W 30-10,*,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0
71,2002,2002-12-29,16,29.253,SEA,@,SDG,W 31-28,*,9,7,119,17.00,0,77.8%,13.22,0,0,,0,0,0
72,2003,2003-09-07,1,30.140,SEA,,NOR,W 27-10,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
73,2003,2003-09-14,2,30.147,SEA,@,ARI,W 38-0,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
74,2003,2003-09-21,3,30.154,SEA,,STL,W 24-23,*,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0
75,2003,2003-10-05,4,30.168,SEA,@,GNB,L 13-35,,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0
76,2003,2003-10-12,5,30.175,SEA,,SFO,W 20-19,*,2,1,15,15.00,1,50.0%,7.50,0,0,,0,1,6
77,2003,2003-10-19,6,30.182,SEA,,CHI,W 24-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
78,2003,2003-10-26,7,30.189,SEA,@,CIN,L 24-27,,6,5,80,16.00,2,83.3%,13.33,0,0,,0,2,12
79,2003,2003-11-02,8,30.196,SEA,,PIT,W 23-16,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0
80,2003,2003-11-09,9,30.203,SEA,@,WAS,L 20-27,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
81,2003,2003-11-16,10,30.210,SEA,,DET,W 35-14,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0
82,2003,2003-11-23,11,30.217,SEA,@,BAL,L 41-44,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0
83,2003,2003-11-30,12,30.224,SEA,,CLE,W 34-7,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
84,2003,2003-12-07,13,30.231,SEA,@,MIN,L 7-34,*,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0
85,2003,2003-12-14,14,30.238,SEA,@,STL,L 22-27,*,6,5,69,13.80,0,83.3%,11.50,0,0,,0,0,0
86,2003,2003-12-21,15,30.245,SEA,,ARI,W 28-10,*,7,6,70,11.67,0,85.7%,10.00,0,0,,0,0,0
87,2003,2003-12-27,16,30.251,SEA,@,SFO,W 24-17,*,5,5,47,9.40,0,100.0%,9.40,0,0,,0,0,0
88,2004,2004-09-12,1,31.145,SEA,@,NOR,W 21-7,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
89,2004,2004-09-19,2,31.152,SEA,@,TAM,W 10-6,,,,,,,0.0%,,,,,,,
90,2004,2004-09-26,3,31.159,SEA,,SFO,W 34-0,,2,1,1,1.00,1,50.0%,0.50,0,0,,0,1,6
91,2004,2004-10-10,4,31.173,SEA,,STL,L 27-33,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
92,2004,2004-10-17,5,31.180,SEA,@,NWE,L 20-30,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0
93,2004,2004-10-24,6,31.187,SEA,@,ARI,L 17-25,,2,,,,,0.0%,,,,,,,
94,2004,2004-10-31,7,31.194,SEA,,CAR,W 23-17,,2,2,22,11.00,0,100.0%,11.00,1,12,12.00,0,0,0
95,2004,2004-11-07,8,31.201,SEA,@,SFO,W 42-27,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
96,2004,2004-11-21,10,31.215,SEA,,MIA,W 24-17,,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0
97,2004,2004-11-28,11,31.222,SEA,,BUF,L 9-38,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0
98,2004,2004-12-06,12,31.230,SEA,,DAL,L 39-43,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
99,2004,2004-12-12,13,31.236,SEA,@,MIN,W 27-23,*,1,,,,,0.0%,,,,,,,
100,2004,2004-12-19,14,31.243,SEA,@,NYJ,L 14-37,,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0
101,2004,2004-12-26,15,31.250,SEA,,ARI,W 24-21,*,1,,,,,0.0%,,,,,,,
102,2004,2005-01-02,16,31.257,SEA,,ATL,W 28-26,*,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0
103,2005,2005-10-16,6,32.179,SEA,,HOU,W 42-10,,,0,0,,0,0.0%,,0,0,,0,0,0
104,2005,2006-01-01,16,32.256,SEA,@,GNB,L 17-23,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
105,2006,2006-09-10,1,33.143,SEA,@,DET,W 9-6,,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0
106,2006,2006-09-17,2,33.150,SEA,,ARI,W 21-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
107,2006,2006-10-01,4,33.164,SEA,@,CHI,L 6-37,,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0
108,2006,2006-10-15,5,33.178,SEA,@,STL,W 30-28,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
109,2006,2006-10-22,6,33.185,SEA,,MIN,L 13-31,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
110,2006,2006-10-29,7,33.192,SEA,@,KAN,L 28-35,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
111,2006,2006-11-06,8,33.200,SEA,,OAK,W 16-0,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
112,2006,2006-11-12,9,33.206,SEA,,STL,W 24-22,,,0,0,,0,0.0%,,0,0,,0,0,0
113,2006,2006-11-19,10,33.213,SEA,@,SFO,L 14-20,,,0,0,,0,0.0%,,0,0,,0,0,0
114,2006,2006-11-27,11,33.221,SEA,,GNB,W 34-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
