ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,24.166,CHI,@,PHI,W 35-3,2,31,15.50,0,0,0,,0
2,1987,1987-10-11,4,24.173,CHI,,MIN,W 27-7,1,22,22.00,0,1,14,14.00,0
3,1987,1987-10-18,5,24.180,CHI,,NOR,L 17-19,1,9,9.00,0,0,0,,0
