ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
45,1988,1988-11-13,11,24.354,CLE,@,DEN,L 7-30,*,19,30,63.33,175,0,1,65.3,6,35,5.83,4.33,1,-1,-1.00,0,,0,0,,0,,,0,0
46,1988,1988-11-20,12,24.361,CLE,,PIT,W 27-7,*,12,24,50.00,204,2,0,106.9,2,12,8.50,10.17,3,11,3.67,0,,0,0,,0,,,0,0
47,1988,1988-11-27,13,25.002,CLE,@,WAS,W 17-13,*,23,36,63.89,219,0,1,69.1,6,53,6.08,4.83,3,-4,-1.33,0,,0,0,,0,,,0,0
48,1988,1988-12-04,14,25.009,CLE,,DAL,W 24-21,*,19,27,70.37,308,3,0,145.3,5,33,11.41,13.63,0,0,,0,,0,0,,0,,,0,0
49,1988,1988-12-12,15,25.017,CLE,@,MIA,L 31-38,*,21,30,70.00,202,1,0,99.6,1,6,6.73,7.40,1,2,2.00,1,,0,0,,0,,,1,6
50,1989,1989-09-10,1,25.289,CLE,@,PIT,W 51-0,*,16,25,64.00,207,0,0,89.9,1,2,8.28,8.28,0,0,,0,,0,0,,0,,,0,0
51,1989,1989-09-17,2,25.296,CLE,,NYJ,W 38-24,*,15,30,50.00,196,3,0,104.3,1,4,6.53,8.53,3,4,1.33,0,,0,0,,0,,,0,0
52,1989,1989-09-25,3,25.304,CLE,@,CIN,L 14-21,*,15,23,65.22,203,2,0,122.2,6,28,8.83,10.57,1,1,1.00,0,,0,0,,0,,,0,0
53,1989,1989-10-01,4,25.310,CLE,,DEN,W 16-13,*,25,38,65.79,216,1,1,78.4,3,15,5.68,5.03,4,33,8.25,0,,0,0,,0,,,0,0
54,1989,1989-10-08,5,25.317,CLE,@,MIA,L 10-13,*,22,35,62.86,210,0,2,55.7,3,21,6.00,3.43,1,-1,-1.00,0,,0,0,,0,,,0,0
55,1989,1989-10-15,6,25.324,CLE,,PIT,L 7-17,*,15,41,36.59,162,0,4,9.5,2,9,3.95,-0.44,1,9,9.00,0,,1,-7,-7.00,0,,,0,0
56,1989,1989-10-23,7,25.332,CLE,,CHI,W 27-7,*,22,29,75.86,281,2,0,128.7,2,8,9.69,11.07,1,1,1.00,0,,0,0,,0,,,0,0
57,1989,1989-10-29,8,25.338,CLE,,HOU,W 28-17,*,14,19,73.68,262,2,2,111.1,2,14,13.79,11.16,4,0,0.00,1,,0,0,,0,,,1,6
58,1989,1989-11-05,9,25.345,CLE,@,TAM,W 42-31,*,18,22,81.82,164,3,0,137.3,1,7,7.45,10.18,5,-6,-1.20,0,,0,0,,0,,,0,0
59,1989,1989-11-12,10,25.352,CLE,@,SEA,W 17-7,*,16,27,59.26,173,1,0,90.5,4,35,6.41,7.15,1,-1,-1.00,0,,0,0,,0,,,0,0
60,1989,1989-11-19,11,25.359,CLE,,KAN,T 10-10,*,21,42,50.00,198,0,1,53.5,3,15,4.71,3.64,0,0,,0,,0,0,,0,,,0,0
61,1989,1989-11-23,12,25.363,CLE,@,DET,L 10-13,*,28,38,73.68,296,0,1,85.0,1,7,7.79,6.61,1,5,5.00,0,,0,0,,0,,,0,0
62,1989,1989-12-03,13,26.008,CLE,,CIN,L 0-21,*,15,30,50.00,130,0,1,47.9,0,0,4.33,2.83,1,0,0.00,0,,0,0,,0,,,0,0
63,1989,1989-12-10,14,26.015,CLE,@,IND,L 17-23,*,26,40,65.00,353,0,2,72.2,1,6,8.83,6.58,1,12,12.00,0,,0,0,,0,,,0,0
64,1989,1989-12-17,15,26.022,CLE,,MIN,W 23-17,*,17,38,44.74,254,2,0,84.8,3,12,6.68,7.74,3,6,2.00,0,,0,0,,0,,,0,0
65,1989,1989-12-23,16,26.028,CLE,@,HOU,W 24-20,*,18,36,50.00,228,2,0,88.7,1,9,6.33,7.44,3,7,2.33,0,,0,0,,0,,,0,0
66,1990,1990-09-09,1,26.288,CLE,,PIT,W 13-3,*,13,30,43.33,120,0,0,54.9,7,42,4.00,4.00,1,-2,-2.00,0,,0,0,,0,,,0,0
67,1990,1990-09-16,2,26.295,CLE,@,NYJ,L 21-24,*,24,41,58.54,233,1,0,82.7,3,18,5.68,6.17,0,0,,0,,0,0,,0,,,0,0
68,1990,1990-09-23,3,26.302,CLE,,SDG,L 14-24,*,17,36,47.22,232,0,3,33.6,3,14,6.44,2.69,0,0,,0,,0,0,,0,,,0,0
69,1990,1990-09-30,4,26.309,CLE,@,KAN,L 0-34,*,8,17,47.06,61,0,0,56.2,1,7,3.59,3.59,0,0,,0,,0,0,,0,,,0,0
70,1990,1990-10-08,5,26.317,CLE,@,DEN,W 30-29,*,24,38,63.16,318,3,2,94.0,0,0,8.37,7.58,3,3,1.00,0,,0,0,,0,,,0,0
71,1990,1990-10-14,6,26.323,CLE,@,NOR,L 20-25,*,18,36,50.00,168,1,0,72.5,2,11,4.67,5.22,0,0,,0,,0,0,,0,,,0,0
72,1990,1990-10-22,7,26.331,CLE,,CIN,L 13-34,*,17,33,51.52,190,0,2,43.8,4,33,5.76,3.03,3,3,1.00,0,,0,0,,0,,,0,0
73,1990,1990-10-28,8,26.337,CLE,@,SFO,L 17-20,*,9,18,50.00,106,0,1,45.1,3,19,5.89,3.39,0,0,,0,,0,0,,0,,,0,0
74,1990,1990-11-18,10,26.358,CLE,,HOU,L 23-35,*,25,35,71.43,279,2,2,90.1,3,16,7.97,6.54,0,0,,0,,0,0,,0,,,0,0
75,1990,1990-11-25,11,27.000,CLE,,MIA,L 13-30,*,17,37,45.95,191,0,2,39.4,1,6,5.16,2.73,0,0,,0,,0,0,,0,,,0,0
76,1990,1990-12-02,12,27.007,CLE,,RAM,L 23-38,*,23,39,58.97,281,2,0,98.3,4,15,7.21,8.23,1,5,5.00,0,,0,0,,0,,,0,0
77,1990,1990-12-09,13,27.014,CLE,@,HOU,L 14-58,*,13,26,50.00,166,1,2,51.1,4,28,6.38,3.69,1,0,0.00,0,,0,0,,0,,,0,0
78,1990,1990-12-16,14,27.021,CLE,,ATL,W 13-10,*,22,37,59.46,217,0,1,64.8,2,11,5.86,4.65,1,4,4.00,0,,0,0,,0,,,0,0
79,1991,1991-09-01,1,27.280,CLE,,DAL,L 14-26,*,22,31,70.97,249,1,0,105.4,1,6,8.03,8.68,1,5,5.00,0,,0,0,,0,,,0,0
80,1991,1991-09-08,2,27.287,CLE,@,NWE,W 20-0,*,15,22,68.18,187,2,0,124.6,3,21,8.50,10.32,3,-3,-1.00,0,,0,0,,0,,,0,0
81,1991,1991-09-15,3,27.294,CLE,,CIN,W 14-13,*,20,41,48.78,197,0,0,62.8,3,18,4.80,4.80,1,-2,-2.00,0,,0,0,,0,,,0,0
82,1991,1991-09-22,4,27.301,CLE,@,NYG,L 10-13,*,13,22,59.09,107,1,0,86.7,4,29,4.86,5.77,1,2,2.00,0,,0,0,,0,,,0,0
83,1991,1991-10-06,5,27.315,CLE,,NYJ,L 14-17,*,16,24,66.67,133,1,0,94.6,1,2,5.54,6.38,2,5,2.50,0,,0,0,,0,,,0,0
84,1991,1991-10-13,6,27.322,CLE,@,WAS,L 17-42,*,21,29,72.41,266,0,0,100.6,4,25,9.17,9.17,2,5,2.50,0,,0,0,,0,,,0,0
85,1991,1991-10-20,7,27.329,CLE,@,SDG,W 30-24,*,26,42,61.90,297,2,0,99.0,1,3,7.07,8.02,2,8,4.00,0,,0,0,,0,,,0,0
86,1991,1991-10-27,8,27.336,CLE,,PIT,W 17-14,*,21,29,72.41,179,1,0,99.6,0,0,6.17,6.86,4,6,1.50,0,,0,0,,0,,,0,0
87,1991,1991-11-03,9,27.343,CLE,@,CIN,L 21-23,*,19,31,61.29,285,0,0,91.5,1,5,9.19,9.19,2,2,1.00,0,,0,0,,0,,,0,0
88,1991,1991-11-10,10,27.350,CLE,,PHI,L 30-32,*,14,33,42.42,246,3,1,86.2,2,13,7.45,7.91,0,0,,0,,0,0,,0,,,0,0
89,1991,1991-11-17,11,27.357,CLE,@,HOU,L 24-28,*,21,34,61.76,279,2,1,95.1,3,17,8.21,8.06,1,9,9.00,0,,0,0,,0,,,0,0
90,1991,1991-11-24,12,27.364,CLE,,KAN,W 20-15,*,13,20,65.00,170,1,2,68.7,2,12,8.50,5.00,4,7,1.75,0,,0,0,,0,,,0,0
91,1991,1991-12-01,13,28.006,CLE,@,IND,W 31-0,*,18,23,78.26,189,1,0,115.4,3,12,8.22,9.09,0,0,,0,,0,0,,0,,,0,0
92,1991,1991-12-08,14,28.013,CLE,,DEN,L 7-17,*,12,24,50.00,110,0,1,45.5,5,30,4.58,2.71,0,0,,0,,0,0,,0,,,0,0
93,1991,1991-12-15,15,28.020,CLE,,HOU,L 14-17,*,28,40,70.00,258,2,1,93.5,3,19,6.45,6.33,1,11,11.00,0,,1,1,1.00,0,,,0,0
94,1991,1991-12-22,16,28.027,CLE,@,PIT,L 10-17,*,28,49,57.14,335,1,3,59.5,5,20,6.84,4.49,2,19,9.50,0,,0,0,,0,,,0,0
95,1992,1992-09-06,1,28.286,CLE,@,IND,L 3-14,*,15,26,57.69,175,0,2,46.2,11,72,6.73,3.27,0,0,,0,,0,0,,0,0.0%,,0,0
96,1992,1992-09-14,2,28.294,CLE,,MIA,L 23-27,*,19,28,67.86,230,2,0,116.7,2,19,8.21,9.64,1,8,8.00,0,,0,0,,0,0.0%,,0,0
97,1992,1992-11-29,12,29.004,CLE,,CHI,W 27-14,*,8,17,47.06,59,0,0,55.8,3,12,3.47,3.47,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0
98,1992,1992-12-06,13,29.011,CLE,,CIN,W 37-21,*,19,23,82.61,239,2,0,138.9,2,7,10.39,12.13,0,0,,0,,0,0,,0,0.0%,,0,0
99,1992,1992-12-13,14,29.018,CLE,@,DET,L 14-24,*,20,28,71.43,276,2,2,96.7,3,16,9.86,8.07,1,1,1.00,0,,0,0,,0,0.0%,,0,0
100,1992,1992-12-20,15,29.025,CLE,,HOU,L 14-17,*,17,26,65.38,140,2,3,65.1,0,0,5.38,1.73,0,0,,0,,0,0,,0,0.0%,,0,0
101,1992,1992-12-27,16,29.032,CLE,@,PIT,L 13-23,*,5,7,71.43,41,0,0,86.0,0,0,5.86,5.86,2,4,2.00,0,,0,0,,0,0.0%,,0,0
102,1993,1993-09-05,1,29.284,CLE,,CIN,W 27-14,*,18,30,60.00,182,1,0,88.5,2,15,6.07,6.73,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0
103,1993,1993-09-13,2,29.292,CLE,,SFO,W 23-13,*,17,32,53.13,186,1,0,81.0,2,10,5.81,6.44,3,8,2.67,0,,0,0,,0,0.0%,,0,0
104,1993,1993-09-19,3,29.298,CLE,@,RAI,W 19-16,*,8,17,47.06,71,0,3,19.1,3,20,4.18,-3.76,2,0,0.00,0,,0,0,,0,0.0%,,0,0
105,1993,1993-09-26,4,29.305,CLE,@,IND,L 10-23,*,4,8,50.00,53,0,0,71.4,2,8,6.63,6.63,2,5,2.50,0,,0,0,,0,0.0%,,0,0
106,1993,1993-10-10,5,29.319,CLE,,MIA,L 14-24,*,15,19,78.95,82,1,0,102.2,5,36,4.32,5.37,0,0,,0,,0,0,,0,0.0%,,0,0
107,1993,1993-10-24,7,29.333,CLE,,PIT,W 28-23,,1,2,50.00,7,0,0,58.3,1,4,3.50,3.50,4,1,0.25,0,,0,0,,0,0.0%,,0,0
108,1993,1993-11-07,8,29.347,CLE,,DEN,L 14-29,*,16,30,53.33,226,2,0,100.1,6,35,7.53,8.87,2,6,3.00,0,,0,0,,0,0.0%,,0,0
109,1993,1993-11-14,9,29.354,DAL,,PHO,W 20-15,,13,21,61.90,199,1,0,109.0,0,0,9.48,10.43,2,0,0.00,0,,0,0,,0,0.0%,,0,0
110,1993,1993-11-21,10,29.361,DAL,@,ATL,L 14-27,*,22,39,56.41,186,2,0,86.1,2,4,4.77,5.79,3,11,3.67,0,,0,0,,0,0.0%,,0,0
111,1993,1993-12-12,13,30.017,DAL,@,MIN,W 37-20,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,,0,0,,0,0.0%,,0,0
112,1993,1993-12-26,15,30.031,DAL,,WAS,W 38-3,,1,3,33.33,25,0,0,64.6,0,0,8.33,8.33,2,-2,-1.00,0,,0,0,,0,0.0%,,0,0
113,1994,1994-10-30,8,30.339,MIA,@,NWE,W 23-3,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
114,1994,1994-12-04,13,31.009,MIA,,BUF,L 31-42,,7,12,58.33,80,1,1,71.5,0,0,6.67,4.58,1,17,17.00,0,0,0,0,,0,0.0%,,0,0
115,1995,1995-09-03,1,31.282,MIA,,NYJ,W 52-14,,1,3,33.33,8,0,0,42.4,0,0,2.67,2.67,4,4,1.00,0,0,0,0,,0,0.0%,,0,0
116,1995,1995-09-18,3,31.297,MIA,,PIT,W 23-10,,5,6,83.33,42,0,0,95.8,1,1,7.00,7.00,0,0,,0,0,0,0,,0,0.0%,,0,0
117,1995,1995-10-08,5,31.317,MIA,,IND,L 24-27,,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,0,0,,0,0,0,0,,0,0.0%,,0,0
118,1995,1995-10-15,6,31.324,MIA,@,NOR,L 30-33,*,29,42,69.05,368,3,2,100.1,1,8,8.76,8.05,2,1,0.50,1,0,0,0,,0,0.0%,,1,6
119,1995,1995-10-22,7,31.331,MIA,@,NYJ,L 16-17,*,27,42,64.29,191,0,3,44.8,3,17,4.55,1.33,1,14,14.00,0,0,0,0,,0,0.0%,,0,0
120,1995,1995-11-12,10,31.352,MIA,,NWE,L 17-34,,7,9,77.78,56,0,0,92.6,0,0,6.22,6.22,0,0,,0,0,0,0,,0,0.0%,,0,0
121,1995,1995-11-20,11,31.360,MIA,,SFO,L 20-44,,3,4,75.00,23,0,0,88.5,1,2,5.75,5.75,0,0,,0,0,0,0,,0,0.0%,,0,0
122,1995,1995-11-26,12,32.001,MIA,@,IND,L 28-36,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
123,1995,1995-12-17,15,32.022,MIA,@,BUF,L 20-23,,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0,0,,0,0.0%,,0,0
124,1996,1996-09-08,2,32.288,MIA,@,ARI,W 38-10,,4,4,100.00,44,0,0,112.5,1,7,11.00,11.00,0,0,,0,0,0,0,,0,0.0%,,0,0
125,1996,1996-09-23,4,32.303,MIA,@,IND,L 6-10,,15,22,68.18,122,0,0,82.0,5,27,5.55,5.55,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
126,1996,1996-10-20,7,32.330,MIA,@,PHI,L 28-35,,5,6,83.33,42,1,0,135.4,0,0,7.00,10.33,0,0,,0,0,0,0,,0,0.0%,,0,0
