ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
19,2000,2000-09-17,3,23.016,CHI,,NYG,L 7-14,,,,,,,,,,,,,,,
20,2000,2000-09-24,4,23.023,CHI,,DET,L 14-21,,,,,,,,,,,,,,,
21,2000,2000-10-01,5,23.030,CHI,@,GNB,W 27-24,,,,,,,,,,,,,,,
22,2000,2000-10-15,7,23.044,CHI,,MIN,L 16-28,,,,,,,,,,,,,,,
23,2000,2000-10-22,8,23.051,CHI,@,PHI,L 9-13,,,,,,,,,,,,,,,
24,2000,2000-11-12,10,23.072,CHI,@,BUF,L 3-20,,,,,,,,,,,,,,,
25,2000,2000-11-19,11,23.079,CHI,,TAM,W 13-10,,,,,,,,,,,,,,,
26,2000,2000-11-26,12,23.086,CHI,@,NYJ,L 10-17,,,,,,,,,,,,,,,
27,2000,2000-12-03,13,23.093,CHI,,GNB,L 6-28,*,,,,,,,,,,,,,,
28,2000,2000-12-10,14,23.100,CHI,,NWE,W 24-17,*,,,,,,,,,,,,,,
29,2000,2000-12-17,15,23.107,CHI,@,SFO,L 0-17,*,,,,,,,,,,,,,,
30,2000,2000-12-24,16,23.114,CHI,@,DET,W 23-20,*,,,,,,,,,,,,,,
31,2001,2001-09-09,1,24.008,CHI,@,BAL,L 6-17,*,2,36,18.00,0,0,0,,0,0,0,0.0,0,0,0
32,2001,2001-09-23,2,24.022,CHI,,MIN,W 17-10,,1,17,17.00,0,0,0,,0,0,0,0.0,0,0,0
33,2001,2001-10-07,3,24.036,CHI,@,ATL,W 31-3,,,,,,,,,,,,,,,
34,2001,2001-10-14,4,24.043,CHI,,ARI,W 20-13,,1,12,12.00,0,0,0,,0,0,0,0.0,0,0,0
35,2001,2001-10-21,5,24.050,CHI,@,CIN,W 24-0,,,,,,,,,,,,,,,
36,2001,2001-10-28,6,24.057,CHI,,SFO,W 37-31,*,,,,,,,,,,,,,,
37,2001,2001-11-04,7,24.064,CHI,,CLE,W 27-21,*,,,,,,,,,,,,,,
38,2001,2001-11-11,8,24.071,CHI,,GNB,L 12-20,,,,,,,,,,,,,,,
39,2001,2001-11-18,9,24.078,CHI,@,TAM,W 27-24,*,,,,,,,,,,,,,,
40,2001,2001-11-25,10,24.085,CHI,@,MIN,W 13-6,,,,,,0,16,,0,,,,,,
41,2001,2001-12-02,11,24.092,CHI,,DET,W 13-10,,,,,,,,,,,,,,,
42,2001,2001-12-09,12,24.099,CHI,@,GNB,L 7-17,,,,,,,,,,,,,,,
43,2001,2001-12-16,13,24.106,CHI,,TAM,W 27-3,,,,,,,,,,,,,,,
44,2001,2001-12-23,14,24.113,CHI,@,WAS,W 20-15,,,,,,,,,,,,,,,
45,2001,2001-12-30,15,24.120,CHI,@,DET,W 24-0,,0,0,,0,0,0,,0,0,0,2.0,0,0,0
46,2001,2002-01-06,16,24.127,CHI,,JAX,W 33-13,*,0,0,,0,0,0,,0,0,0,0.0,1,14,0
47,2002,2002-09-08,1,25.007,CHI,,MIN,W 27-23,*,,,,,,,,,,,,,,
48,2002,2002-09-15,2,25.014,CHI,@,ATL,W 14-13,*,,,,,,,,,,,,,,
49,2002,2002-09-22,3,25.021,CHI,,NOR,L 23-29,*,,,,,,,,,,,,,,
50,2002,2002-09-29,4,25.028,CHI,@,BUF,L 27-33,*,,,,,,,,,,,,,,
51,2002,2002-10-07,5,25.036,CHI,,GNB,L 21-34,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
52,2002,2002-10-20,6,25.049,CHI,@,DET,L 20-23,*,,,,,,,,,,,,,,
53,2002,2002-10-27,7,25.056,CHI,@,MIN,L 7-25,*,,,,,,,,,,,,,,
54,2002,2002-11-03,8,25.063,CHI,,PHI,L 13-19,*,,,,,,,,,,,,,,
55,2002,2002-11-10,9,25.070,CHI,,NWE,L 30-33,*,,,,,,,,,,,,,,
56,2002,2002-11-18,10,25.078,CHI,@,STL,L 16-21,*,,,,,,,,,,,,,,
57,2002,2002-11-24,11,25.084,CHI,,DET,W 20-17,*,,,,,,,,,,,,,,
58,2002,2002-12-01,12,25.091,CHI,@,GNB,L 20-30,*,,,,,,,,,,,,,,
59,2002,2002-12-09,13,25.099,CHI,@,MIA,L 9-27,*,,,,,,,,,,,,0,18,0
60,2002,2002-12-15,14,25.105,CHI,,NYJ,W 20-13,*,,,,,,,,,,,,,,
61,2002,2002-12-22,15,25.112,CHI,@,CAR,L 14-24,*,,,,,,,,,,,,,,
62,2002,2002-12-29,16,25.119,CHI,,TAM,L 0-15,*,,,,,,,,,,,,,,
63,2003,2003-09-07,1,26.006,CHI,@,SFO,L 7-49,*,,,,,,,,,,,,,,
64,2003,2003-09-14,2,26.013,CHI,@,MIN,L 13-24,*,,,,,,,,,,,,,,
65,2003,2003-09-29,3,26.028,CHI,,GNB,L 23-38,*,,,,,,,,,,,,,,
66,2003,2003-10-05,4,26.034,CHI,,OAK,W 24-21,,5,126,25.20,0,0,0,,0,0,0,0.0,0,0,0
67,2003,2003-10-12,5,26.041,CHI,@,NOR,L 13-20,,3,91,30.33,0,0,0,,0,0,0,0.0,0,0,0
68,2003,2003-10-19,6,26.048,CHI,@,SEA,L 17-24,,4,78,19.50,0,0,0,,0,0,0,0.0,0,0,0
69,2003,2003-10-26,7,26.055,CHI,,DET,W 24-16,*,1,89,89.00,1,0,0,,0,1,6,0.0,1,11,0
70,2003,2003-11-02,8,26.062,CHI,,SDG,W 20-7,*,1,39,39.00,0,0,0,,0,0,0,0.0,0,0,0
71,2003,2003-11-09,9,26.069,CHI,@,DET,L 10-12,*,4,128,32.00,0,0,0,,0,0,0,0.0,0,0,0
72,2003,2003-11-16,10,26.076,CHI,,STL,L 21-23,*,3,88,29.33,0,0,0,,0,0,0,1.0,1,2,0
73,2003,2003-11-23,11,26.083,CHI,@,DEN,W 19-10,*,3,116,38.67,0,0,0,,0,0,0,0.0,0,0,0
74,2003,2003-11-30,12,26.090,CHI,,ARI,W 28-3,*,0,0,,0,0,0,,0,0,0,0.0,1,6,0
75,2003,2003-12-07,13,26.097,CHI,@,GNB,L 21-34,*,6,187,31.17,1,0,0,,0,1,6,0.0,0,0,0
76,2003,2003-12-14,14,26.104,CHI,,MIN,W 13-10,*,2,29,14.50,0,0,0,,0,0,0,0.0,0,0,0
77,2003,2003-12-21,15,26.111,CHI,,WAS,W 27-24,*,3,52,17.33,0,0,0,,0,0,0,0.0,0,0,0
78,2003,2003-12-28,16,26.118,CHI,@,KAN,L 3-31,*,6,168,28.00,0,0,0,,0,0,0,0.0,1,25,0
79,2004,2004-10-17,5,27.046,CHI,,WAS,L 10-13,,2,41,20.50,0,0,0,,0,1,6,0.0,1,70,1
80,2004,2004-10-24,6,27.053,CHI,@,TAM,L 7-19,*,4,70,17.50,0,0,0,,0,0,0,0.0,0,0,0
81,2004,2004-10-31,7,27.060,CHI,,SFO,W 23-13,*,4,159,39.75,0,0,0,,0,0,0,0.0,0,0,0
82,2004,2004-11-07,8,27.067,CHI,@,NYG,W 28-21,*,2,27,13.50,0,0,0,,0,0,0,1.0,1,5,0
83,2004,2004-11-14,9,27.074,CHI,@,TEN,W 19-17,*,4,98,24.50,0,0,0,,0,0,0,0.0,0,0,0
84,2004,2004-11-21,10,27.081,CHI,,IND,L 10-41,*,6,111,18.50,0,0,0,,0,0,0,0.0,0,0,0
85,2004,2004-11-25,11,27.085,CHI,@,DAL,L 7-21,,2,26,13.00,0,0,0,,0,0,0,0.0,0,0,0
86,2004,2004-12-05,12,27.095,CHI,,MIN,W 24-14,*,2,36,18.00,0,0,0,,0,0,0,0.5,2,53,0
87,2004,2004-12-12,13,27.102,CHI,@,JAX,L 3-22,*,5,140,28.00,0,0,0,,0,0,0,0.0,0,0,0
88,2004,2004-12-19,14,27.109,CHI,,HOU,L 5-24,,3,59,19.67,0,0,0,,0,0,0,0.0,0,0,0
89,2004,2004-12-26,15,27.116,CHI,@,DET,L 13-19,*,3,51,17.00,0,0,0,,0,0,0,0.0,0,0,0
90,2004,2005-01-02,16,27.123,CHI,,GNB,L 14-31,,5,106,21.20,0,0,0,,0,0,0,0.0,0,0,0
91,2005,2005-09-11,1,28.010,CHI,@,WAS,L 7-9,,,,,,,,,,,,,,,
92,2005,2005-09-18,2,28.017,CHI,,DET,W 38-6,,2,67,33.50,0,0,0,,0,0,0,1.0,0,0,0
93,2005,2005-09-25,3,28.024,CHI,,CIN,L 7-24,*,5,88,17.60,0,0,0,,0,0,0,0.0,0,0,0
94,2005,2005-10-09,4,28.038,CHI,@,CLE,L 10-20,,3,82,27.33,0,0,0,,0,0,0,0.0,0,0,0
95,2005,2005-10-16,5,28.045,CHI,,MIN,W 28-3,,2,54,27.00,0,0,0,,0,0,0,0.0,0,0,0
96,2005,2005-10-23,6,28.052,CHI,,BAL,W 10-6,,2,36,18.00,0,0,0,,0,0,0,0.0,0,0,0
97,2005,2005-10-30,7,28.059,CHI,@,DET,W 19-13,,4,122,30.50,0,0,0,,0,0,0,0.0,0,0,0
98,2005,2005-11-06,8,28.066,CHI,@,NOR,W 20-17,,3,60,20.00,0,0,0,,0,0,0,0.0,0,0,0
99,2005,2005-11-13,9,28.073,CHI,,SFO,W 17-9,,4,83,20.75,0,0,0,,0,0,0,0.0,0,0,0
100,2005,2005-11-20,10,28.080,CHI,,CAR,W 13-3,,2,26,13.00,0,0,0,,0,0,0,0.0,0,0,0
101,2005,2005-11-27,11,28.087,CHI,@,TAM,W 13-10,,,,,,,,,,,,,,,
102,2005,2005-12-04,12,28.094,CHI,,GNB,W 19-7,,2,29,14.50,0,0,0,,0,0,0,0.0,0,0,0
103,2005,2005-12-11,13,28.101,CHI,@,PIT,L 9-21,,2,37,18.50,0,0,0,,0,0,0,0.0,0,0,0
104,2005,2005-12-18,14,28.108,CHI,,ATL,W 16-3,,,,,,,,,,,,,,,
105,2005,2005-12-25,15,28.115,CHI,@,GNB,W 24-17,,1,21,21.00,0,0,0,,0,0,0,0.0,0,0,0
