ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,22.168,KAN,,IND,L 14-27,,,,,
2,2000,2000-09-10,2,22.175,KAN,@,TEN,L 14-17,*,,,,
3,2000,2000-09-17,3,22.182,KAN,,SDG,W 42-10,,,,,
4,2000,2000-09-24,4,22.189,KAN,@,DEN,W 23-22,,1.0,0,0,0
5,2000,2000-10-02,5,22.197,KAN,,SEA,W 24-17,*,,,,
6,2000,2000-10-15,6,22.210,KAN,,OAK,L 17-20,*,,,,
7,2000,2000-10-22,7,22.217,KAN,,STL,W 54-34,*,0.0,1,28,0
8,2000,2000-10-29,8,22.224,KAN,@,SEA,W 24-19,,0.0,1,0,0
9,2000,2000-11-05,9,22.231,KAN,@,OAK,L 31-49,,,,,
10,2000,2000-11-12,10,22.238,KAN,@,SFO,L 7-21,*,,,,
11,2000,2000-11-19,11,22.245,KAN,,BUF,L 17-21,*,,,,
12,2000,2000-11-26,12,22.252,KAN,@,SDG,L 16-17,,,,,
13,2000,2000-12-04,13,22.260,KAN,@,NWE,L 24-30,,,,,
14,2000,2000-12-10,14,22.266,KAN,,CAR,W 15-14,*,,,,
15,2000,2000-12-17,15,22.273,KAN,,DEN,W 20-7,,,,,
16,2000,2000-12-24,16,22.280,KAN,@,ATL,L 13-29,*,,,,
17,2001,2001-09-09,1,23.174,KAN,,OAK,L 24-27,*,1.0,0,0,0
18,2001,2001-09-23,2,23.188,KAN,,NYG,L 3-13,*,,,,
19,2001,2001-09-30,3,23.195,KAN,@,WAS,W 45-13,*,0.0,1,30,0
20,2001,2001-10-07,4,23.202,KAN,@,DEN,L 6-20,*,,,,
21,2001,2001-10-14,5,23.209,KAN,,PIT,L 17-20,*,,,,
22,2001,2001-10-21,6,23.216,KAN,@,ARI,L 16-24,*,,,,
23,2001,2001-10-25,7,23.220,KAN,,IND,L 28-35,*,,,,
24,2001,2001-11-04,8,23.230,KAN,@,SDG,W 25-20,*,,,,
25,2001,2001-11-11,9,23.237,KAN,@,NYJ,L 7-27,*,,,,
26,2001,2001-11-25,10,23.251,KAN,,SEA,W 19-7,*,1.0,0,0,0
27,2001,2001-11-29,11,23.255,KAN,,PHI,L 10-23,*,0.0,1,14,0
28,2001,2001-12-09,12,23.265,KAN,@,OAK,L 26-28,*,,,,
29,2001,2001-12-16,13,23.272,KAN,,DEN,W 26-23,*,,,,
30,2001,2001-12-23,14,23.279,KAN,,SDG,W 20-17,*,,,,
31,2001,2001-12-30,15,23.286,KAN,@,JAX,W 30-26,*,,,,
32,2001,2002-01-06,16,23.293,KAN,@,SEA,L 18-21,*,,,,
33,2002,2002-09-08,1,24.173,KAN,@,CLE,W 40-39,*,,,,
34,2002,2002-09-15,2,24.180,KAN,,JAX,L 16-23,*,,,,
35,2002,2002-09-22,3,24.187,KAN,@,NWE,L 38-41,*,,,,
36,2002,2002-09-29,4,24.194,KAN,,MIA,W 48-30,*,0.0,3,71,0
37,2002,2002-10-06,5,24.201,KAN,@,NYJ,W 29-25,*,0.0,1,0,0
38,2002,2002-10-27,8,24.222,KAN,,OAK,W 20-10,*,,,,
39,2002,2002-11-10,9,24.236,KAN,@,SFO,L 13-17,*,,,,
40,2002,2002-11-17,10,24.243,KAN,,BUF,W 17-16,*,,,,
41,2002,2002-11-24,11,24.250,KAN,@,SEA,L 32-39,*,,,,
42,2002,2002-12-01,12,24.257,KAN,,ARI,W 49-0,*,0.0,1,50,0
43,2002,2002-12-08,13,24.264,KAN,,STL,W 49-10,*,1.0,1,49,0
44,2002,2002-12-15,14,24.271,KAN,@,DEN,L 24-31,*,,,,
45,2002,2002-12-22,15,24.278,KAN,,SDG,W 24-22,*,,,,
46,2003,2003-09-07,1,25.172,KAN,,SDG,W 27-14,*,0.0,1,16,0
47,2003,2003-09-14,2,25.179,KAN,,PIT,W 41-20,*,,,,
48,2003,2003-09-21,3,25.186,KAN,@,HOU,W 42-14,*,,,,
49,2003,2003-09-28,4,25.193,KAN,@,BAL,W 17-10,*,0.0,1,0,0
50,2003,2003-10-05,5,25.200,KAN,,DEN,W 24-23,*,,,,
