ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
54,1988,1988-11-06,10,25.162,SEA,,BUF,L 3-13,,,,,,,,,,,,,,,
55,1988,1988-11-13,11,25.169,SEA,,HOU,W 27-24,,,,,,,,,,,,,,,
56,1988,1988-11-20,12,25.176,SEA,@,KAN,L 24-27,,,,,,,,,,,,,,,
57,1988,1988-11-28,13,25.184,SEA,,RAI,W 35-27,,,,,,,,,,,,,,,
58,1988,1988-12-04,14,25.190,SEA,@,NWE,L 7-13,,,,,,,,,,,,,,,
59,1988,1988-12-11,15,25.197,SEA,,DEN,W 42-14,,,,,,,,,,,,,,,
60,1988,1988-12-18,16,25.204,SEA,@,RAI,W 43-37,,,,,,,,,,,,,,,
61,1989,1989-09-10,1,26.105,SEA,@,PHI,L 7-31,,,,,,,,,,,,,,,
62,1989,1989-09-17,2,26.112,SEA,,PHO,L 24-34,,,,,,,,,,,,,,,
63,1989,1989-09-24,3,26.119,SEA,@,NWE,W 24-3,,,,,,,,,,,,,,,
64,1989,1989-10-01,4,26.126,SEA,@,RAI,W 24-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
65,1989,1989-10-08,5,26.133,SEA,,KAN,L 16-20,,,,,,,,,,,,,,,
66,1989,1989-10-15,6,26.140,SEA,@,SDG,W 17-16,,0,0,,0,0,0,,0,0,0,0.0,1,20,0
67,1989,1989-10-22,7,26.147,SEA,,DEN,L 21-24,,,,,,,,,,,,,,,
68,1989,1989-10-29,8,26.154,SEA,,SDG,W 10-7,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
69,1989,1989-11-05,9,26.161,SEA,@,KAN,L 10-20,,,,,,,,,,,,,,,
70,1989,1989-11-12,10,26.168,SEA,,CLE,L 7-17,,,,,,,,,,,,,,,
71,1989,1989-11-19,11,26.175,SEA,@,NYG,L 3-15,,,,,,,,,,,,,,,
72,1989,1989-11-26,12,26.182,SEA,@,DEN,L 14-41,,,,,,,,,,,,,,,
73,1989,1989-12-04,13,26.190,SEA,,BUF,W 17-16,,0,0,,0,0,0,,0,0,0,0.0,1,4,0
74,1989,1989-12-10,14,26.196,SEA,@,CIN,W 24-17,,,,,,,,,,,,,,,
75,1989,1989-12-17,15,26.203,SEA,,RAI,W 23-17,,,,,,,,,,,,,,,
76,1989,1989-12-23,16,26.209,SEA,,WAS,L 0-29,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
77,1990,1990-09-09,1,27.104,SEA,@,CHI,L 0-17,,,,,,,,,,,,,,,
78,1990,1990-09-16,2,27.111,SEA,,RAI,L 13-17,,,,,,,,,,,,,,,
79,1990,1990-09-23,3,27.118,SEA,@,DEN,L 31-34,,,,,,,,,,,,,,,
80,1990,1990-10-01,4,27.126,SEA,,CIN,W 31-16,,,,,,,,,,,,,,,
81,1990,1990-10-07,5,27.132,SEA,@,NWE,W 33-20,,0,0,,0,0,0,,0,0,0,0.0,1,20,0
82,1990,1990-10-14,6,27.139,SEA,@,RAI,L 17-24,,,,,,,,,,,,,,,
83,1990,1990-10-21,7,27.146,SEA,,KAN,W 19-7,,,,,,,,,,,,,,,
84,1990,1990-11-04,8,27.160,SEA,,SDG,L 14-31,,,,,,,,,,,,,,,
85,1990,1990-11-11,9,27.167,SEA,@,KAN,W 17-16,,,,,,,,,,,,,,,
86,1990,1990-11-18,10,27.174,SEA,,MIN,L 21-24,,,,,,,,,,,,,,,
87,1990,1990-11-25,11,27.181,SEA,@,SDG,W 13-10,,0,0,,0,0,0,,0,0,0,0.0,1,30,0
88,1990,1990-12-02,12,27.188,SEA,,HOU,W 13-10,,,,,,,,,,,,,,,
89,1990,1990-12-09,13,27.195,SEA,@,GNB,W 20-14,,,,,,,,,,,,,,,
90,1990,1990-12-16,14,27.202,SEA,@,MIA,L 17-24,,,,,,,,,,,,,,,
91,1990,1990-12-23,15,27.209,SEA,,DEN,W 17-12,,0,0,,0,0,0,,0,0,0,0.0,1,39,0
92,1990,1990-12-30,16,27.216,SEA,,DET,W 30-10,,,,,,,,,,,,,,,
93,1991,1991-09-01,1,28.096,SEA,@,NOR,L 24-27,,,,,,,,,,,,,,,
94,1991,1991-09-08,2,28.103,SEA,,NYJ,W 20-13,,,,,,,,,,,,,,,
95,1991,1991-09-15,3,28.110,SEA,@,DEN,L 10-16,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
96,1991,1991-09-22,4,28.117,SEA,@,KAN,L 13-20,,,,,,,,,,,,,,,
97,1991,1991-09-29,5,28.124,SEA,,IND,W 31-3,,0,0,,0,0,0,,0,0,0,0.0,1,27,0
98,1991,1991-10-06,6,28.131,SEA,@,CIN,W 13-7,,0,0,,0,0,0,,0,0,0,0.0,1,2,0
99,1991,1991-10-13,7,28.138,SEA,,RAI,L 20-23,,0,0,,0,0,0,,0,0,0,0.0,1,23,0
100,1991,1991-10-20,8,28.145,SEA,@,PIT,W 27-7,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
101,1991,1991-10-27,9,28.152,SEA,,SDG,W 20-9,,,,,,,,,,,,,,,
102,1991,1991-11-10,10,28.166,SEA,@,SDG,L 14-17,,,,,,,,,,,,,,,
103,1991,1991-11-17,11,28.173,SEA,@,RAI,L 7-31,,,,,,,,,,,,,,,
104,1991,1991-11-24,12,28.180,SEA,,DEN,W 13-10,,,,,,,,,,,,,,,
105,1991,1991-12-01,13,28.187,SEA,,KAN,L 6-19,,,,,,,,,,,,,,,
106,1991,1991-12-08,14,28.194,SEA,,SFO,L 22-24,,0,0,,0,0,0,,0,0,0,0.0,1,4,0
107,1991,1991-12-15,15,28.201,SEA,@,ATL,L 13-26,,,,,,,,,,,,,,,
108,1991,1991-12-22,16,28.208,SEA,,RAM,W 23-9,,,,,,,,,,,,,,,
109,1992,1992-09-06,1,29.101,SEA,,CIN,L 3-21,,,,,,,,,,,,,,,
110,1992,1992-09-13,2,29.108,SEA,@,KAN,L 7-26,,,,,,,,,,,,,,,
111,1992,1992-09-20,3,29.115,SEA,@,NWE,W 10-6,,,,,,,,,,,,,,,
112,1992,1992-09-27,4,29.122,SEA,,MIA,L 17-19,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
113,1992,1992-10-04,5,29.129,SEA,@,SDG,L 6-17,,,,,,,,,,,,,,,
114,1992,1992-10-11,6,29.136,SEA,@,DAL,L 0-27,,0,0,,0,0,0,,0,0,0,0.0,1,49,0
115,1992,1992-10-18,7,29.143,SEA,,RAI,L 0-19,,,,,,,,,,,,,,,
116,1992,1992-10-25,8,29.150,SEA,@,NYG,L 10-23,,,,,,,,,,,,,,,
117,1992,1992-11-08,9,29.164,SEA,,WAS,L 3-16,,,,,,,,,,,,,,,
118,1992,1992-11-15,10,29.171,SEA,@,RAI,L 3-20,,0,0,,0,0,0,,0,0,0,0.0,1,30,0
119,1992,1992-11-22,11,29.178,SEA,,KAN,L 14-24,,,,,,,,,,,,,,,
120,1992,1992-11-30,12,29.186,SEA,,DEN,W 16-13,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
121,1992,1992-12-06,13,29.192,SEA,@,PIT,L 14-20,,0,0,,0,0,0,,0,0,0,0.0,3,47,0
122,1992,1992-12-13,14,29.199,SEA,,PHI,L 17-20,,,,,,,,,,,,,,,
123,1992,1992-12-20,15,29.206,SEA,@,DEN,L 6-10,,,,,,,,,,,,,,,
124,1992,1992-12-27,16,29.213,SEA,,SDG,L 14-31,,,,,,,,,,,,,,,
125,1993,1993-09-05,1,30.100,SEA,@,SDG,L 12-18,,,,,,,,,,,,,,,
126,1993,1993-09-12,2,30.107,SEA,,RAI,L 13-17,,,,,,,,,,,,,,,
127,1993,1993-09-19,3,30.114,SEA,@,NWE,W 17-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
128,1993,1993-09-26,4,30.121,SEA,@,CIN,W 19-10,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
129,1993,1993-10-03,5,30.128,SEA,,SDG,W 31-14,,0,0,,0,0,0,,0,0,0,0.0,1,12,0
130,1993,1993-10-17,6,30.142,SEA,@,DET,L 10-30,,,,,,,,,,,,,,,
131,1993,1993-10-24,7,30.149,SEA,,NWE,W 10-9,,,,,,,,,,,,,,,
132,1993,1993-10-31,8,30.156,SEA,@,DEN,L 17-28,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
133,1993,1993-11-07,9,30.163,SEA,@,HOU,L 14-24,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
134,1993,1993-11-14,10,30.170,SEA,,CLE,W 22-5,,0,0,,0,0,0,,0,0,0,0.0,2,45,0
135,1993,1993-11-28,11,30.184,SEA,,DEN,L 9-17,,0,0,,0,0,0,,0,0,0,0.0,1,19,0
136,1993,1993-12-05,12,30.191,SEA,,KAN,L 16-31,,,,,,,,,,,,,,,
137,1993,1993-12-12,13,30.198,SEA,@,RAI,L 23-27,,,,,,,,,,,,,,,
138,1993,1993-12-19,14,30.205,SEA,,PHO,L 27-30,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
139,1993,1993-12-26,15,30.212,SEA,,PIT,W 16-6,,0,0,,0,0,0,,0,0,0,1.0,1,4,0
140,1993,1994-01-02,16,30.219,SEA,@,KAN,L 24-34,,,,,,,,,,,,,,,
141,1994,1994-09-04,1,31.099,SEA,@,WAS,W 28-7,,,,,,,,,,,,,,,
142,1994,1994-09-11,2,31.106,SEA,@,RAI,W 38-9,,,,,,,,,,,,,,,
143,1994,1994-09-18,3,31.113,SEA,,SDG,L 10-24,,,,,,,,,,,,,,,
144,1994,1994-09-25,4,31.120,SEA,,PIT,W 30-13,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
145,1994,1994-10-02,5,31.127,SEA,@,IND,L 15-17,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
146,1994,1994-10-09,6,31.134,SEA,,DEN,L 9-16,,,,,,,,,,,,,,,
147,1994,1994-10-23,7,31.148,SEA,@,KAN,L 23-38,,,,,,,,,,,,,,,
148,1994,1994-10-30,8,31.155,SEA,@,SDG,L 15-35,,,,,,,,,,,,,,,
149,1994,1994-11-06,9,31.162,SEA,,CIN,L 17-20,,,,,,,,,,,,,,,
150,1994,1994-11-13,10,31.169,SEA,@,DEN,L 10-17,,,,,,,,,,,,,,,
151,1994,1994-11-20,11,31.176,SEA,,TAM,W 22-21,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
152,1994,1994-11-27,12,31.183,SEA,,KAN,W 10-9,,,,,,,,,,,,,,,
153,1994,1994-12-04,13,31.190,SEA,,IND,L 19-31,,0,0,,0,0,0,,0,0,0,0.0,1,18,0
154,1994,1994-12-11,14,31.197,SEA,@,HOU,W 16-14,,,,,,,,,,,,,,,
155,1995,1995-09-03,1,32.098,SEA,,KAN,L 10-34,,,,,,0,0,,0,,,,,,
156,1995,1995-09-10,2,32.105,SEA,@,SDG,L 10-14,,,,,,0,0,,0,,,,,,
157,1995,1995-09-17,3,32.112,SEA,,CIN,W 24-21,,,,,,0,0,,0,,,,,,
158,1995,1995-10-01,4,32.126,SEA,,DEN,W 27-10,,,,,,0,0,,0,,,,,,
159,1995,1995-10-08,5,32.133,SEA,@,OAK,L 14-34,,,,,,0,0,,0,,,,,,
160,1995,1995-10-15,6,32.140,SEA,@,BUF,L 21-27,,,,,,0,0,,0,,,,,,
161,1995,1995-10-22,7,32.147,SEA,,SDG,L 25-35,,,,,,0,0,,0,,,,,,
162,1995,1995-10-29,8,32.154,SEA,@,ARI,L 14-20,,,,,,0,0,,0,,,,,,
163,1995,1995-11-05,9,32.161,SEA,,NYG,W 30-28,,,,,,0,0,,0,,,,,,
164,1995,1995-11-12,10,32.168,SEA,@,JAX,W 47-30,,,,,,0,0,,0,,,,,,
165,1995,1995-11-19,11,32.175,SEA,@,WAS,W 27-20,,,,,,,,,,,,,0,21,0
166,1995,1995-11-26,12,32.182,SEA,,NYJ,L 10-16,,,,,,0,0,,0,,,,,,
167,1995,1995-12-03,13,32.189,SEA,,PHI,W 26-14,,0,0,,0,1,1,1.00,0,0,0,0.0,0,0,0
168,1995,1995-12-10,14,32.196,SEA,@,DEN,W 31-27,,0,0,,0,0,0,,0,0,0,0.0,1,11,0
169,1995,1995-12-17,15,32.203,SEA,,OAK,W 44-10,,,,,,0,0,,0,,,,,,
170,1995,1995-12-24,16,32.210,SEA,@,KAN,L 3-26,,,,,,0,0,,0,,,,,,
171,1996,1996-09-01,1,33.096,GNB,@,TAM,W 34-3,,,,,,,,,,,,,,,
172,1996,1996-09-09,2,33.104,GNB,,PHI,W 39-13,,,,,,,,,,,,,,,
173,1996,1996-09-15,3,33.110,GNB,,SDG,W 42-10,,,,,,,,,,,,,,,
174,1996,1996-09-22,4,33.117,GNB,@,MIN,L 21-30,,0,0,,0,0,0,,0,0,0,0.0,1,29,0
175,1996,1996-09-29,5,33.124,GNB,@,SEA,W 31-10,,0,0,,0,0,0,,0,0,0,0.0,1,39,0
176,1996,1996-10-06,6,33.131,GNB,@,CHI,W 37-6,,,,,,,,,,,,,,,
177,1996,1996-10-14,7,33.139,GNB,,SFO,W 23-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
178,1996,1996-10-27,8,33.152,GNB,,TAM,W 13-7,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
179,1996,1996-11-03,9,33.159,GNB,,DET,W 28-18,,,,,,,,,,,,,,,
180,1996,1996-11-10,10,33.166,GNB,@,KAN,L 20-27,,,,,,,,,,,,,,,
181,1996,1996-11-18,11,33.174,GNB,@,DAL,L 6-21,,,,,,,,,,,,,,,
182,1996,1996-11-24,12,33.180,GNB,@,STL,W 24-9,,,,,,,,,,,,,,,
183,1996,1996-12-01,13,33.187,GNB,,CHI,W 28-17,,0,0,,0,0,0,,0,0,0,0.0,1,2,0
184,1996,1996-12-08,14,33.194,GNB,,DEN,W 41-6,,,,,,,,,,,,,,,
185,1996,1996-12-15,15,33.201,GNB,@,DET,W 31-3,,0,0,,0,0,0,,0,0,0,0.0,1,37,0
186,1996,1996-12-22,16,33.208,GNB,,MIN,W 38-10,,,,,,,,,,,,,,,
187,1997,1997-09-01,1,34.096,GNB,,CHI,W 38-24,,,,,,,,,,,,,,,
188,1997,1997-09-07,2,34.102,GNB,@,PHI,L 9-10,,,,,,,,,,,,,,,
189,1997,1997-09-14,3,34.109,GNB,,MIA,W 23-18,,,,,,,,,,,,,,,
190,1997,1997-09-21,4,34.116,GNB,,MIN,W 38-32,,,,,,,,,,,,,,,
191,1997,1997-09-28,5,34.123,GNB,@,DET,L 15-26,,,,,,,,,,,,,,,
192,1997,1997-10-05,6,34.130,GNB,,TAM,W 21-16,,,,,,,,,,,,,,,
193,1997,1997-10-12,7,34.137,GNB,@,CHI,W 24-23,,,,,,,,,,,,,,,
194,1997,1997-10-27,8,34.152,GNB,@,NWE,W 28-10,,0,0,,0,0,0,,0,0,0,0.0,1,26,0
195,1997,1997-11-02,9,34.158,GNB,,DET,W 20-10,,0,0,,0,0,0,,0,0,0,0.5,0,0,0
196,1997,1997-11-09,10,34.165,GNB,,STL,W 17-7,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
197,1997,1997-11-16,11,34.172,GNB,@,IND,L 38-41,,,,,,,,,,,,,,,
198,1997,1997-11-23,12,34.179,GNB,,DAL,W 45-17,,,,,,,,,,,,,,,
199,1997,1997-12-01,13,34.187,GNB,@,MIN,W 27-11,,,,,,,,,,,,,,,
200,1997,1997-12-07,14,34.193,GNB,@,TAM,W 17-6,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
201,1997,1997-12-14,15,34.200,GNB,@,CAR,W 31-10,,,,,,,,,,,,,,,
202,1997,1997-12-20,16,34.206,GNB,,BUF,W 31-21,,,,,,,,,,,,,,,
203,1998,1998-09-06,1,35.101,ATL,@,CAR,W 19-14,,,,,,,,,,,,,,,
204,1998,1998-09-13,2,35.108,ATL,,PHI,W 17-12,,,,,,,,,,,,,,,
205,1998,1998-09-27,3,35.122,ATL,@,SFO,L 20-31,,,,,,,,,,,,,,,
206,1998,1998-10-04,4,35.129,ATL,,CAR,W 51-23,,,,,,,,,,,,,,,
207,1998,1998-10-11,5,35.136,ATL,@,NYG,W 34-20,,,,,,,,,,,,,,,
208,1998,1998-10-18,6,35.143,ATL,,NOR,W 31-23,,0,0,,0,0,0,,0,1,6,0.0,1,25,1
209,1998,1998-10-25,7,35.150,ATL,@,NYJ,L 3-28,,,,,,,,,,,,,,,
210,1998,1998-11-01,8,35.157,ATL,,STL,W 37-15,,,,,,,,,,,,,,,
211,1998,1998-11-08,9,35.164,ATL,@,NWE,W 41-10,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
212,1998,1998-11-15,10,35.171,ATL,,SFO,W 31-19,,,,,,,,,,,,,,,
213,1998,1998-11-22,11,35.178,ATL,,CHI,W 20-13,,,,,,,,,,,,,,,
214,1998,1998-11-29,12,35.185,ATL,@,STL,W 21-10,,,,,,,,,,,,,,,
215,1998,1998-12-06,13,35.192,ATL,,IND,W 28-21,,,,,,,,,,,,,,,
216,1998,1998-12-13,14,35.199,ATL,@,NOR,W 27-17,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
217,1998,1998-12-20,15,35.206,ATL,@,DET,W 24-17,,0,0,,0,0,0,,0,0,0,0.0,1,11,0
218,1998,1998-12-27,16,35.213,ATL,,MIA,W 38-16,,,,,,,,,,,,,,,
219,1999,1999-09-12,1,36.107,ATL,,MIN,L 14-17,*,,,,,,,,,,,,,,
220,1999,1999-09-20,2,36.115,ATL,@,DAL,L 7-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
221,1999,1999-09-26,3,36.121,ATL,@,STL,L 7-35,*,,,,,,,,,,,,,,
222,1999,1999-10-03,4,36.128,ATL,,BAL,L 13-19,*,,,,,,,,,,,,,,
223,1999,1999-10-10,5,36.135,ATL,@,NOR,W 20-17,*,,,,,,,,,,,,,,
224,1999,1999-10-17,6,36.142,ATL,,STL,L 13-41,*,,,,,,,,,,,,,,
225,1999,1999-10-25,7,36.150,ATL,@,PIT,L 9-13,*,,,,,,,,,,,,,,
226,1999,1999-10-31,8,36.156,ATL,,CAR,W 27-20,*,0,0,,0,0,0,,0,0,0,0.0,1,7,0
227,1999,1999-11-07,9,36.163,ATL,,JAX,L 7-30,*,,,,,,,,,,,,,,
228,1999,1999-11-21,10,36.177,ATL,@,TAM,L 10-19,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
229,1999,1999-11-28,11,36.184,ATL,@,CAR,L 28-34,*,,,,,,,,,,,,,,
230,1999,1999-12-05,12,36.191,ATL,,NOR,W 35-12,*,,,,,,,,,,,,,,
231,1999,1999-12-12,13,36.198,ATL,@,SFO,L 7-26,*,,,,,,,,,,,,,,
232,1999,1999-12-19,14,36.205,ATL,@,TEN,L 17-30,*,,,,,,,,,,,,,,
233,1999,1999-12-26,15,36.212,ATL,,ARI,W 37-14,*,,,,,,,,,,,,,,
234,1999,2000-01-03,16,36.220,ATL,,SFO,W 34-29,*,,,,,,,,,,,,,,
235,2000,2000-09-03,1,37.098,CAR,@,WAS,L 17-20,*,,,,,,,,,,,,,,
236,2000,2000-09-10,2,37.105,CAR,@,SFO,W 38-22,*,,,,,,,,,,,,,,
237,2000,2000-09-17,3,37.112,CAR,,ATL,L 10-15,*,,,,,,,,,,,,,,
238,2000,2000-10-01,4,37.126,CAR,,DAL,L 13-16,,,,,,,,,,,,,,,
239,2000,2000-10-08,5,37.133,CAR,,SEA,W 26-3,,,,,,,,,,,,,,,
240,2000,2000-10-15,6,37.140,CAR,@,NOR,L 6-24,,,,,,,,,,,,,,,
241,2000,2000-10-22,7,37.147,CAR,,SFO,W 34-16,*,,,,,,,,,,,,,,
242,2000,2000-10-29,8,37.154,CAR,@,ATL,L 12-13,*,,,,,,,,,,,,,,
243,2000,2000-11-05,9,37.161,CAR,@,STL,W 27-24,*,,,,,,,,,,,,,,
244,2000,2000-11-12,10,37.168,CAR,,NOR,L 10-20,*,,,,,,,,,,,,,,
245,2000,2000-11-19,11,37.175,CAR,@,MIN,L 17-31,,,,,,,,,,,,,,,
246,2000,2000-11-27,12,37.183,CAR,,GNB,W 31-14,*,,,,,,,,,,,,,,
247,2000,2000-12-03,13,37.189,CAR,,STL,W 16-3,,,,,,,,,,,,,,,
248,2000,2000-12-10,14,37.196,CAR,@,KAN,L 14-15,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
249,2000,2000-12-17,15,37.203,CAR,,SDG,W 30-22,*,,,,,,,,,,,,,,
250,2000,2000-12-24,16,37.210,CAR,@,OAK,L 9-52,*,,,,,,,,,,,,,,
