ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2016,2016-10-03,4,22.311,NYG,@,MIN,L 10-24,,0,0,0,,0,0.0%,,0,0
2,2016,2016-10-09,5,22.317,NYG,@,GNB,L 16-23,,0,0,0,,0,0.0%,,0,0
3,2016,2016-10-16,6,22.324,NYG,,BAL,W 27-23,,3,1,24,24.00,1,33.3%,8.00,1,6
4,2016,2016-10-23,7,22.331,NYG,@,LAR,W 17-10,,1,1,7,7.00,0,100.0%,7.00,0,0
5,2016,2016-11-06,8,22.345,NYG,,PHI,W 28-23,,2,1,30,30.00,1,50.0%,15.00,1,6
6,2016,2016-11-14,9,22.353,NYG,,CIN,W 21-20,*,4,1,2,2.00,0,25.0%,0.50,0,0
7,2016,2016-11-20,10,22.359,NYG,,CHI,W 22-16,,2,1,8,8.00,0,50.0%,4.00,0,0
8,2016,2016-11-27,11,23.000,NYG,@,CLE,W 27-13,,4,1,18,18.00,0,25.0%,4.50,0,0
9,2016,2016-12-04,12,23.007,NYG,@,PIT,L 14-24,,1,1,8,8.00,0,100.0%,8.00,0,0
10,2016,2016-12-11,13,23.014,NYG,,DAL,W 10-7,,1,0,0,,0,0.0%,0.00,0,0
11,2016,2016-12-18,14,23.021,NYG,,DET,W 17-6,,0,0,0,,0,0.0%,,0,0
12,2016,2016-12-22,15,23.025,NYG,@,PHI,L 19-24,,1,0,0,,0,0.0%,0.00,0,0
13,2016,2017-01-01,16,23.035,NYG,@,WAS,W 19-10,,0,0,0,,0,0.0%,,0,0
14,2017,2017-09-10,1,23.287,NYG,@,DAL,L 3-19,,6,4,54,13.50,0,66.7%,9.00,0,0
15,2017,2017-09-18,2,23.295,NYG,,DET,L 10-24,*,2,2,13,6.50,0,100.0%,6.50,0,0
16,2017,2017-09-24,3,23.301,NYG,@,PHI,L 24-27,,1,1,6,6.00,0,100.0%,6.00,0,0
17,2017,2017-10-01,4,23.308,NYG,@,TAM,L 23-25,,0,0,0,,0,0.0%,,0,0
18,2017,2017-10-08,5,23.315,NYG,,LAC,L 22-27,,2,1,29,29.00,1,50.0%,14.50,1,6
19,2017,2017-10-15,6,23.322,NYG,@,DEN,W 23-10,*,2,1,15,15.00,0,50.0%,7.50,0,0
20,2017,2017-10-22,7,23.329,NYG,,SEA,L 7-24,,6,1,12,12.00,0,16.7%,2.00,0,0
21,2017,2017-11-05,8,23.343,NYG,,LAR,L 17-51,*,3,1,4,4.00,0,33.3%,1.33,0,0
22,2017,2017-11-12,9,23.350,NYG,@,SFO,L 21-31,,4,3,33,11.00,1,75.0%,8.25,1,6
23,2017,2017-11-19,10,23.357,NYG,,KAN,W 12-9,*,4,3,55,18.33,0,75.0%,13.75,0,0
24,2017,2017-11-23,11,23.361,NYG,@,WAS,L 10-20,*,7,3,26,8.67,0,42.9%,3.71,0,0
25,2017,2017-12-03,12,24.006,NYG,@,OAK,L 17-24,*,3,1,9,9.00,0,33.3%,3.00,0,0
26,2017,2017-12-10,13,24.013,NYG,,DAL,L 10-30,*,11,7,46,6.57,0,63.6%,4.18,0,0
27,2017,2017-12-17,14,24.020,NYG,,PHI,L 29-34,*,10,4,74,18.50,0,40.0%,7.40,0,0
28,2017,2017-12-24,15,24.027,NYG,@,ARI,L 0-23,,11,4,40,10.00,0,36.4%,3.64,0,0
