ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1968,1968-09-22,2,23.139,ATL,,BAL,L 20-28,1,6,6.00,0,0,0,,0,0,0
2,1968,1968-10-06,4,23.153,ATL,,GNB,L 7-38,1,5,5.00,0,1,22,22.00,0,0,0
3,1968,1968-10-27,7,23.174,ATL,@,CLE,L 7-30,1,7,7.00,1,0,0,,0,1,6
4,1968,1968-11-03,8,23.181,ATL,,PIT,L 21-41,1,8,8.00,0,0,0,,0,0,0
5,1968,1968-11-10,9,23.188,ATL,,RAM,L 10-17,1,12,12.00,0,0,0,,0,0,0
6,1968,1968-12-01,12,23.209,ATL,@,BAL,L 0-44,1,14,14.00,0,0,0,,0,0,0
7,1970,1970-09-20,1,25.137,ATL,@,NOR,W 14-3,,,,,,,,,,
8,1970,1970-09-27,2,25.144,ATL,@,GNB,L 24-27,,,,,,,,,,
9,1970,1970-10-04,3,25.151,ATL,,SFO,W 21-20,,,,,,,,,,
10,1970,1970-10-11,4,25.158,ATL,@,DAL,L 0-13,,,,,,,,,,
11,1970,1970-10-18,5,25.165,ATL,@,DEN,L 10-24,1,14,14.00,1,0,0,,0,1,6
12,1970,1970-10-25,6,25.172,ATL,,NOR,W 32-14,,,,,,,,,,
13,1970,1970-11-01,7,25.179,ATL,,CHI,L 14-23,,,,,,,,,,
14,1970,1970-11-08,8,25.186,ATL,@,RAM,T 10-10,1,22,22.00,0,0,0,,0,0,0
15,1970,1970-11-15,9,25.193,ATL,@,PHI,T 13-13,,,,,,,,,,
16,1970,1970-11-22,10,25.200,ATL,,RAM,L 7-17,,,,,,,,,,
17,1970,1970-11-30,11,25.208,ATL,,MIA,L 7-20,,,,,,,,,,
18,1970,1970-12-06,12,25.214,ATL,@,SFO,L 20-24,,,,,,,,,,
19,1970,1970-12-13,13,25.221,ATL,,PIT,W 27-16,,,,,,,,,,
20,1970,1970-12-20,14,25.228,ATL,,MIN,L 7-37,,,,,,,,,,
21,1971,1971-10-17,5,26.164,ATL,,RAM,L 16-24,,,,,,,,,,
22,1971,1971-10-24,6,26.171,ATL,,NOR,W 28-6,,,,,,,,,,
23,1971,1971-10-31,7,26.178,ATL,@,CLE,W 31-14,,,,,,,,,,
24,1971,1971-11-07,8,26.185,ATL,@,CIN,W 9-6,,,,,,,,,,
25,1971,1971-11-14,9,26.192,ATL,,NYG,L 17-21,,,,,,,,,,
26,1971,1971-11-22,10,26.200,ATL,,GNB,W 28-21,,,,,,,,,,
27,1971,1971-12-05,12,26.213,ATL,,OAK,W 24-13,,,,,,,,,,
28,1971,1971-12-12,13,26.220,ATL,@,SFO,L 3-24,,,,,,,,,,
29,1971,1971-12-19,14,26.227,ATL,@,NOR,W 24-20,,,,,,,,,,
30,1973,1973-09-17,1,28.134,GNB,,NYJ,W 23-7,,,,,,,,,,
31,1973,1973-09-30,3,28.147,GNB,@,MIN,L 3-11,,,,,,,,,,
32,1973,1973-10-07,4,28.154,GNB,@,NYG,W 16-14,,,,,,,,,,
33,1973,1973-10-14,5,28.161,GNB,,KAN,T 10-10,,,,,,,,,,
34,1973,1973-10-21,6,28.168,GNB,@,RAM,L 7-24,1,10,10.00,0,0,0,,0,0,0
35,1973,1973-10-28,7,28.175,GNB,@,DET,L 0-34,,,,,,,,,,
36,1973,1973-11-04,8,28.182,GNB,,CHI,L 17-31,,,,,,,,,,
37,1973,1973-11-11,9,28.189,GNB,,STL,W 25-21,,,,,,,,,,
38,1973,1973-11-18,10,28.196,GNB,@,NWE,L 24-33,,,,,,,,,,
39,1973,1973-11-26,11,28.204,GNB,@,SFO,L 6-20,,,,,,,,,,
40,1973,1973-12-02,12,28.210,GNB,,NOR,W 30-10,,,,,,,,,,
41,1973,1973-12-08,13,28.216,GNB,,MIN,L 7-31,,,,,,,,,,
42,1973,1973-12-16,14,28.224,GNB,@,CHI,W 21-0,,,,,,,,,,
43,1974,1974-09-15,1,29.132,GNB,,MIN,L 17-32,,,,,,,,,,
44,1974,1974-09-22,2,29.139,GNB,@,BAL,W 20-13,,,,,,,,,,
45,1974,1974-09-29,3,29.146,GNB,,DET,W 21-19,,,,,,,,,,
46,1974,1974-10-06,4,29.153,GNB,,BUF,L 7-27,,,,,,,,,,
47,1974,1974-10-13,5,29.160,GNB,,RAM,W 17-6,,,,,,,,,,
48,1974,1974-10-21,6,29.168,GNB,@,CHI,L 9-10,,,,,,,,,,
49,1974,1974-10-27,7,29.174,GNB,@,DET,L 17-19,,,,,,,,,,
50,1974,1974-11-03,8,29.181,GNB,,WAS,L 6-17,,,,,,,,,,
51,1974,1974-11-10,9,29.188,GNB,,CHI,W 20-3,1,8,8.00,0,0,0,,0,0,0
52,1974,1974-11-17,10,29.195,GNB,@,MIN,W 19-7,,,,,,,,,,
53,1974,1974-11-24,11,29.202,GNB,,SDG,W 34-0,,,,,,,,,,
54,1974,1974-12-01,12,29.209,GNB,@,PHI,L 14-36,,,,,,,,,,
55,1974,1974-12-08,13,29.216,GNB,@,SFO,L 6-7,,,,,,,,,,
56,1974,1974-12-15,14,29.223,GNB,@,ATL,L 3-10,,,,,,,,,,
