ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-09-19,2,24.121,DAL,,WAS,L 13-14,,3,4,1.33,0,0,0,0,,0,0.0%,,3,94,31.33,0,0,0
2,2005,2005-09-25,3,24.127,DAL,@,SFO,W 34-31,,1,3,3.00,0,0,0,0,,0,0.0%,,5,103,20.60,0,0,0
3,2005,2005-10-02,4,24.134,DAL,@,OAK,L 13-19,,7,32,4.57,0,2,1,8,8.00,0,50.0%,4.00,1,22,22.00,0,0,0
4,2005,2005-10-09,5,24.141,DAL,,PHI,W 33-10,,20,75,3.75,0,1,1,2,2.00,0,100.0%,2.00,3,87,29.00,0,0,0
5,2005,2005-10-16,6,24.148,DAL,,NYG,W 16-13,,3,13,4.33,0,0,0,0,,0,0.0%,,5,100,20.00,0,0,0
6,2005,2005-10-23,7,24.155,DAL,@,SEA,L 10-13,,6,34,5.67,0,1,1,6,6.00,0,100.0%,6.00,3,94,31.33,0,0,0
7,2005,2005-10-30,8,24.162,DAL,,ARI,W 34-13,,4,19,4.75,0,0,0,0,,0,0.0%,,3,83,27.67,0,0,0
8,2005,2005-11-14,9,24.177,DAL,@,PHI,W 21-20,,0,0,,0,0,0,0,,0,0.0%,,5,107,21.40,0,0,0
9,2005,2005-11-20,10,24.183,DAL,,DET,W 20-7,,2,2,1.00,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
10,2005,2005-11-24,11,24.187,DAL,,DEN,L 21-24,,0,0,,0,0,0,0,,0,0.0%,,3,81,27.00,0,0,0
11,2005,2005-12-04,12,24.197,DAL,@,NYG,L 10-17,,0,0,,0,0,0,0,,0,0.0%,,4,66,16.50,0,0,0
12,2005,2005-12-11,13,24.204,DAL,,KAN,W 31-28,,0,0,,0,0,0,0,,0,0.0%,,5,130,26.00,0,0,0
13,2005,2005-12-18,14,24.211,DAL,@,WAS,L 7-35,,0,0,,0,0,0,0,,0,0.0%,,6,136,22.67,0,0,0
14,2005,2005-12-24,15,24.217,DAL,@,CAR,W 24-20,,0,0,,0,0,0,0,,0,0.0%,,5,132,26.40,0,0,0
15,2005,2006-01-01,16,24.225,DAL,,STL,L 10-20,,0,0,,0,0,0,0,,0,0.0%,,5,143,28.60,0,0,0
16,2006,2006-09-10,1,25.112,DAL,@,JAX,L 17-24,,0,0,,0,0,0,0,,0,0.0%,,2,46,23.00,0,0,0
17,2006,2006-09-17,2,25.119,DAL,,WAS,W 27-10,,3,5,1.67,0,0,0,0,,0,0.0%,,2,53,26.50,0,0,0
18,2006,2006-10-01,3,25.133,DAL,@,TEN,W 45-14,,5,18,3.60,1,0,0,0,,0,0.0%,,2,43,21.50,0,1,6
19,2006,2006-10-08,4,25.140,DAL,@,PHI,L 24-38,,0,0,,0,0,0,0,,0,0.0%,,5,151,30.20,0,0,0
20,2006,2006-10-15,5,25.147,DAL,,HOU,W 34-6,,5,7,1.40,0,0,0,0,,0,0.0%,,2,50,25.00,0,0,0
21,2006,2006-10-23,6,25.155,DAL,,NYG,L 22-36,,0,0,,0,0,0,0,,0,0.0%,,6,136,22.67,0,0,0
22,2006,2006-10-29,7,25.161,DAL,@,CAR,W 35-14,,0,0,,0,0,0,0,,0,0.0%,,2,67,33.50,0,0,0
23,2007,2007-09-09,1,26.111,DAL,,NYG,W 45-35,,0,0,,0,0,0,0,,0,0.0%,,5,153,30.60,0,0,0
24,2007,2007-09-16,2,26.118,DAL,@,MIA,W 37-20,,2,4,2.00,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
25,2007,2007-09-23,3,26.125,DAL,@,CHI,W 34-10,,3,3,1.00,0,0,0,0,,0,0.0%,,2,13,6.50,0,0,0
26,2007,2007-09-30,4,26.132,DAL,,STL,W 35-7,,8,47,5.88,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
27,2007,2007-10-08,5,26.140,DAL,@,BUF,W 25-24,,0,0,,0,0,0,0,,0,0.0%,,4,83,20.75,0,0,0
28,2007,2007-10-14,6,26.146,DAL,,NWE,L 27-48,,0,0,,0,0,0,0,,0,0.0%,,6,167,27.83,0,0,0
29,2007,2007-10-21,7,26.153,DAL,,MIN,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
30,2007,2007-12-30,16,26.223,DAL,@,WAS,L 6-27,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
