ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
51,1980,1980-10-05,5,28.013,NYJ,,NWE,L 11-21,,,,,,,,,,,,,,
52,1980,1980-10-12,6,28.020,NYJ,@,ATL,W 14-7,0,10,,0,0,,,0,0,0,0.0,2,9,0
53,1980,1980-10-19,7,28.027,NYJ,,SEA,L 17-27,0,0,,0,2,25,12.50,0,0,0,0.0,0,0,0
54,1980,1980-10-27,8,28.035,NYJ,,MIA,W 17-14,1,0,0.00,0,0,0,,0,0,0,0.0,1,0,0
55,1980,1980-11-02,9,28.041,NYJ,@,NWE,L 21-34,,,,,,,,,,,,,,
56,1980,1980-11-09,10,28.048,NYJ,,BUF,L 24-31,,,,,,,,,,,,,,
57,1980,1980-11-16,11,28.055,NYJ,@,DEN,L 24-31,0,0,,0,0,0,,0,0,0,0.0,2,0,0
58,1980,1980-11-23,12,28.062,NYJ,,HOU,W 31-28,0,7,,0,0,,,0,1,6,0.0,1,82,1
59,1980,1980-11-30,13,28.069,NYJ,@,RAM,L 13-38,0,0,,0,0,0,,0,0,0,0.0,1,0,0
60,1980,1980-12-07,14,28.076,NYJ,@,CLE,L 14-17,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0
61,1981,1981-09-06,1,28.349,NYJ,@,BUF,L 0-31,,,,,0,0,,0,,,,,,
62,1981,1981-09-13,2,28.356,NYJ,,CIN,L 30-31,,,,,0,0,,0,,,,,,
63,1981,1981-09-20,3,28.363,NYJ,@,PIT,L 10-38,,,,,0,0,,0,,,,,,
64,1981,1981-09-27,4,29.005,NYJ,,HOU,W 33-17,,,,,0,0,,0,,,,,,
65,1981,1981-10-04,5,29.012,NYJ,@,MIA,T 28-28,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0
66,1981,1981-10-11,6,29.019,NYJ,,NWE,W 28-24,0,0,,0,0,0,,0,0,0,0.0,1,19,0
67,1981,1981-10-18,7,29.026,NYJ,,BUF,W 33-14,,,,,0,0,,0,,,,,,
68,1981,1981-10-25,8,29.033,NYJ,,SEA,L 3-19,,,,,0,0,,0,,,,,,
69,1981,1981-11-01,9,29.040,NYJ,@,NYG,W 26-7,,,,,0,0,,0,,,,,,
70,1981,1981-11-08,10,29.047,NYJ,@,BAL,W 41-14,,,,,0,0,,0,,,,,,
71,1981,1981-11-15,11,29.054,NYJ,@,NWE,W 17-6,,,,,0,0,,0,,,,,,
72,1981,1981-11-22,12,29.061,NYJ,,MIA,W 16-15,,,,,0,0,,0,,,,,,
73,1981,1981-11-29,13,29.068,NYJ,,BAL,W 25-0,0,0,,0,0,0,,0,0,0,0.0,1,39,0
74,1981,1981-12-06,14,29.075,NYJ,@,SEA,L 23-27,,,,,0,0,,0,,,,,,
75,1981,1981-12-12,15,29.081,NYJ,@,CLE,W 14-13,,,,,0,0,,0,,,,,,
76,1981,1981-12-20,16,29.089,NYJ,,GNB,W 28-3,,,,,0,0,,0,,,,,,
77,1982,1982-09-12,1,29.355,NYJ,,MIA,L 28-45,,,,,,,,,,,,,,
78,1982,1982-09-19,2,29.362,NYJ,@,NWE,W 31-7,,,,,,,,,,,,,,
79,1982,1982-11-21,3,30.060,NYJ,,BAL,W 37-0,,,,,,,,,,,,,,
80,1982,1982-11-28,4,30.067,NYJ,,GNB,W 15-13,,,,,,,,,,,,,,
81,1982,1982-12-06,5,30.075,NYJ,@,DET,W 28-13,,,,,,,,,,,,,,
82,1982,1982-12-12,6,30.081,NYJ,,TAM,W 32-17,0,0,,0,0,0,,0,0,0,0.0,1,34,0
83,1982,1982-12-18,7,30.087,NYJ,@,MIA,L 19-20,,,,,,,,,,,,,,
84,1982,1982-12-26,8,30.095,NYJ,@,MIN,W 42-14,,,,,,,,,,,,,,
85,1982,1983-01-02,9,30.102,NYJ,@,KAN,L 13-37,,,,,,,,,,,,,,
86,1983,1983-09-04,1,30.347,NYJ,@,SDG,W 41-29,,,,,0,0,,0,,,,,,
87,1983,1983-09-11,2,30.354,NYJ,,SEA,L 10-17,,,,,0,0,,0,,,,,,
88,1983,1983-09-18,3,30.361,NYJ,@,NWE,L 13-23,,,,,0,0,,0,,,,,,
89,1983,1983-09-25,4,31.003,NYJ,,RAM,W 27-24,,,,,0,0,,0,,,,,,
90,1983,1983-10-03,5,31.011,NYJ,@,BUF,W 34-10,0,0,,0,0,0,,0,0,0,0.0,1,4,0
91,1983,1983-10-09,6,31.017,NYJ,@,CLE,L 7-10,0,0,,0,0,0,,0,0,0,0.0,1,2,0
92,1983,1983-10-16,7,31.024,NYJ,,MIA,L 14-32,,,,,0,0,,0,,,,,,
93,1983,1983-10-23,8,31.031,NYJ,,ATL,L 21-27,0,0,,0,0,0,,0,0,0,1.0,0,0,0
94,1983,1983-10-30,9,31.038,NYJ,@,SFO,W 27-13,,,,,0,0,,0,,,,,,
95,1983,1983-11-06,10,31.045,NYJ,,BAL,L 14-17,,,,,0,0,,0,,,,,,
96,1983,1983-11-13,11,31.052,NYJ,,BUF,L 17-24,,,,,0,0,,0,,,,,,
97,1983,1983-11-21,12,31.060,NYJ,@,NOR,W 31-28,,,,,0,0,,0,,,,,,
98,1983,1983-11-27,13,31.066,NYJ,,NWE,W 26-3,0,0,,0,1,11,11.00,0,0,0,1.0,0,0,0
99,1983,1983-12-04,14,31.073,NYJ,@,BAL,W 10-6,,,,,0,0,,0,,,,,,
100,1983,1983-12-10,15,31.079,NYJ,,PIT,L 7-34,,,,,0,0,,0,,,,,,
101,1983,1983-12-16,16,31.085,NYJ,@,MIA,L 14-34,,,,,0,0,,0,,,,,,
102,1984,1984-09-02,1,31.346,NYJ,@,IND,W 23-14,,,,,,,,,,,,,,
103,1984,1984-09-06,2,31.350,NYJ,,PIT,L 17-23,,,,,,,,,,,,,,
104,1984,1984-09-16,3,31.360,NYJ,,CIN,W 43-23,0,0,,0,0,0,,0,0,0,0.0,1,13,0
105,1984,1984-09-23,4,32.001,NYJ,@,BUF,W 28-26,0,0,,0,0,0,,0,0,0,0.0,1,0,0
106,1984,1984-09-30,5,32.008,NYJ,,NWE,L 21-28,,,,,,,,,,,,,,
107,1984,1984-10-07,6,32.015,NYJ,@,KAN,W 17-16,,,,,,,,,,,,,,
108,1984,1984-10-14,7,32.022,NYJ,@,CLE,W 24-20,,,,,,,,,,,,,,
109,1984,1984-10-21,8,32.029,NYJ,,KAN,W 28-7,,,,,,,,,,,,,,
110,1984,1984-10-28,9,32.036,NYJ,@,NWE,L 20-30,,,,,,,,,,,,,,
111,1984,1984-11-04,10,32.043,NYJ,,MIA,L 17-31,,,,,,,,,,,,,,
112,1984,1984-11-11,11,32.050,NYJ,,IND,L 5-9,,,,,,,,,,,,,,
113,1984,1984-11-18,12,32.057,NYJ,@,HOU,L 20-31,,,,,,,,,,,,,,
