ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,23.119,DET,,GNB,L 7-13,,,,,
2,1978,1978-09-09,2,23.125,DET,@,TAM,W 15-7,,,,,
3,1978,1978-09-17,3,23.133,DET,,CHI,L 0-19,,,,,
4,1978,1978-09-24,4,23.140,DET,@,SEA,L 16-28,,,,,
5,1978,1978-10-01,5,23.147,DET,@,GNB,L 14-35,,,,,
6,1978,1978-10-08,6,23.154,DET,,WAS,L 19-21,,,,,
7,1978,1978-10-15,7,23.161,DET,@,ATL,L 0-14,,,,,
8,1978,1978-10-22,8,23.168,DET,,SDG,W 31-14,,,,,
9,1978,1978-10-29,9,23.175,DET,@,CHI,W 21-17,,,,,
10,1978,1978-11-05,10,23.182,DET,@,MIN,L 7-17,0,0,1,0,0
11,1978,1978-11-12,11,23.189,DET,,TAM,W 34-23,,,,,
12,1978,1978-11-19,12,23.196,DET,@,OAK,L 17-29,,,,,
13,1978,1978-11-23,13,23.200,DET,,DEN,W 17-14,,,,,
14,1978,1978-12-03,14,23.210,DET,@,STL,L 14-21,,,,,
15,1978,1978-12-09,15,23.216,DET,,MIN,W 45-14,1,6,1,76,1
16,1978,1978-12-17,16,23.224,DET,,SFO,W 33-14,0,0,1,9,0
17,1979,1979-09-01,1,24.117,DET,@,TAM,L 16-31,,,,,
18,1979,1979-09-09,2,24.125,DET,,WAS,L 24-27,,,,,
19,1979,1979-09-16,3,24.132,DET,@,NYJ,L 10-31,,,,,
20,1979,1979-09-23,4,24.139,DET,,ATL,W 24-23,0,0,1,0,0
21,1979,1979-09-30,5,24.146,DET,,MIN,L 10-13,,,,,
22,1979,1979-10-07,6,24.153,DET,@,NWE,L 17-24,,,,,
23,1979,1979-10-14,7,24.160,DET,@,GNB,L 16-24,,,,,
24,1979,1979-10-21,8,24.167,DET,@,NOR,L 7-17,0,0,1,0,0
25,1979,1979-10-28,9,24.174,DET,,BUF,L 17-20,,,,,
26,1979,1979-11-04,10,24.181,DET,@,CHI,L 7-35,,,,,
27,1979,1979-11-11,11,24.188,DET,,TAM,L 14-16,0,0,1,11,0
28,1979,1979-11-18,12,24.195,DET,@,MIN,L 7-14,,,,,
29,1979,1979-11-22,13,24.199,DET,,CHI,W 20-0,0,0,1,0,0
30,1979,1979-12-02,14,24.209,DET,@,PHI,L 7-44,,,,,
31,1979,1979-12-09,15,24.216,DET,,MIA,L 10-28,,,,,
32,1979,1979-12-15,16,24.222,DET,,GNB,L 13-18,,,,,
33,1980,1980-09-07,1,25.123,DET,@,RAM,W 41-20,,,,,
34,1980,1980-09-14,2,25.130,DET,@,GNB,W 29-7,,,,,
35,1980,1980-09-21,3,25.137,DET,,STL,W 20-7,,,,,
36,1980,1980-09-28,4,25.144,DET,,MIN,W 27-7,0,0,1,0,0
37,1980,1980-11-23,12,25.200,DET,@,TAM,W 24-10,,,,,
38,1980,1980-11-27,13,25.204,DET,,CHI,L 17-23,,,,,
39,1980,1980-12-07,14,25.214,DET,@,STL,L 23-24,,,,,
40,1980,1980-12-21,16,25.228,DET,,GNB,W 24-3,,,,,
41,1981,1981-09-06,1,26.122,DET,,SFO,W 24-17,,,,,
42,1981,1981-09-13,2,26.129,DET,@,SDG,L 23-28,,,,,
43,1981,1981-09-20,3,26.136,DET,@,MIN,L 24-26,,,,,
44,1981,1981-09-27,4,26.143,DET,,OAK,W 16-0,,,,,
45,1981,1981-10-04,5,26.150,DET,@,TAM,L 10-28,,,,,
46,1981,1981-10-11,6,26.157,DET,@,DEN,L 21-27,,,,,
47,1981,1981-10-19,7,26.165,DET,,CHI,W 48-17,,,,,
48,1981,1981-10-25,8,26.171,DET,,GNB,W 31-27,,,,,
49,1981,1981-11-01,9,26.178,DET,@,RAM,L 13-20,,,,,
50,1981,1981-11-08,10,26.185,DET,@,WAS,L 31-33,0,0,1,0,0
51,1981,1981-11-15,11,26.192,DET,,DAL,W 27-24,,,,,
52,1981,1981-11-22,12,26.199,DET,@,CHI,W 23-7,,,,,
53,1981,1981-11-26,13,26.203,DET,,KAN,W 27-10,,,,,
54,1981,1981-12-06,14,26.213,DET,@,GNB,L 17-31,,,,,
55,1981,1981-12-12,15,26.219,DET,,MIN,W 45-7,,,,,
56,1981,1981-12-20,16,26.227,DET,,TAM,L 17-20,,,,,
