ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,23.072,DET,@,PIT,L 20-23,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
2,1995,1995-09-10,2,23.079,DET,@,MIN,L 10-20,,1,1,2,2.00,0,100.0%,2.00,1,1,1.00,0,0,0,,0,0,0
3,1995,1995-09-17,3,23.086,DET,,ARI,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,,,,,0,
4,1995,1995-09-25,4,23.094,DET,,SFO,W 27-24,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
5,1995,1995-10-08,5,23.107,DET,,CLE,W 38-20,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
6,1995,1995-10-15,6,23.114,DET,@,GNB,L 21-30,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
7,1995,1995-10-22,7,23.121,DET,@,WAS,L 30-36,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
8,1995,1995-10-29,8,23.128,DET,,GNB,W 24-16,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
9,1995,1995-11-05,9,23.135,DET,@,ATL,L 22-34,,0,0,0,,0,0.0%,,0,0,,0,,,,,0,
10,1995,1995-11-12,10,23.142,DET,,TAM,W 27-24,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
11,1995,1995-11-19,11,23.149,DET,@,CHI,W 24-17,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
12,1995,1995-11-23,12,23.153,DET,,MIN,W 44-38,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
13,1995,1995-12-04,13,23.164,DET,,CHI,W 27-7,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
14,1995,1995-12-10,14,23.170,DET,@,HOU,W 24-17,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
15,1995,1995-12-17,15,23.177,DET,,JAX,W 44-0,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
16,1995,1995-12-23,16,23.183,DET,@,TAM,W 37-10,,0,0,0,,0,0.0%,,0,0,,0,,,,,0,
17,1996,1996-09-01,1,24.070,DET,@,MIN,L 13-17,,,,,,,0.0%,,,,,,,,,,,
18,1996,1996-09-08,2,24.077,DET,,TAM,W 21-6,,,,,,,0.0%,,,,,,,,,,,
19,1996,1996-09-15,3,24.084,DET,@,PHI,L 17-24,,,,,,,0.0%,,,,,,,,,,,
20,1996,1996-09-22,4,24.091,DET,,CHI,W 35-16,,,,,,,0.0%,,,,,,,,,,,
21,1996,1996-09-29,5,24.098,DET,@,TAM,W 27-0,,,,,,,0.0%,,,,,,,,,,,
22,1996,1996-10-06,6,24.105,DET,,ATL,W 28-24,,,,,,,0.0%,,,,,,,,,,,
23,1996,1996-10-13,7,24.112,DET,@,OAK,L 21-37,,,,,,,0.0%,,,,,,,,,,,
24,1996,1996-10-27,8,24.126,DET,,NYG,L 7-35,,,,,,,0.0%,,,,,,,,,,,
25,1996,1996-11-03,9,24.133,DET,@,GNB,L 18-28,,,,,,,0.0%,,,,,,,,,,,
26,1996,1996-11-11,10,24.141,DET,@,SDG,L 21-27,,,,,,,0.0%,,,,,,,,,,,
27,1996,1996-11-17,11,24.147,DET,,SEA,W 17-16,,,,,,,0.0%,,,,,,,,,,,
28,1996,1996-11-24,12,24.154,DET,@,CHI,L 14-31,,,,,,,0.0%,,,,,,,,,,,
29,1996,1996-11-28,13,24.158,DET,,KAN,L 24-28,,,,,,,0.0%,,,,,,,,,,,
30,1996,1996-12-08,14,24.168,DET,,MIN,L 22-24,,,,,,,0.0%,,,,,,,,,,,
31,1996,1996-12-15,15,24.175,DET,,GNB,L 3-31,,,,,,,0.0%,,,,,,,,,,,
32,1996,1996-12-23,16,24.183,DET,@,SFO,L 14-24,,,,,,,0.0%,,,,,,,,,,,
33,1997,1997-08-31,1,25.069,DET,,ATL,W 28-17,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
