ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-11-29,11,22.308,CIN,,CLE,W 16-7,,,,
2,2009,2009-12-06,12,22.315,CIN,,DET,W 23-13,,,,
3,2009,2009-12-13,13,22.322,CIN,@,MIN,L 10-30,*,,,
4,2009,2009-12-20,14,22.329,CIN,@,SDG,L 24-27,,,,
5,2009,2009-12-27,15,22.336,CIN,,KAN,W 17-10,,,,
6,2009,2010-01-03,16,22.343,CIN,@,NYJ,L 0-37,,,,
7,2010,2010-09-12,1,23.230,CIN,@,NWE,L 24-38,,,,
8,2010,2010-09-19,2,23.237,CIN,,BAL,W 15-10,*,,,
9,2010,2010-10-03,4,23.251,CIN,@,CLE,L 20-23,,0.0,1,0
10,2010,2010-10-10,5,23.258,CIN,,TAM,L 21-24,,0.0,1,0
11,2010,2010-10-24,6,23.272,CIN,@,ATL,L 32-39,*,,,
12,2010,2010-10-31,7,23.279,CIN,,MIA,L 14-22,*,,,
13,2010,2010-11-08,8,23.287,CIN,,PIT,L 21-27,*,,,
14,2011,2011-09-11,1,24.229,CIN,@,CLE,W 27-17,*,0.0,0,0
15,2011,2011-09-18,2,24.236,CIN,@,DEN,L 22-24,*,,,
16,2011,2011-09-25,3,24.243,CIN,,SFO,L 8-13,*,,,
17,2011,2011-10-02,4,24.250,CIN,,BUF,W 23-20,*,,,
18,2011,2011-10-09,5,24.257,CIN,@,JAX,W 30-20,*,,,
19,2011,2011-10-16,6,24.264,CIN,,IND,W 27-17,*,,,
20,2011,2011-10-30,7,24.278,CIN,@,SEA,W 34-12,*,,,
21,2011,2011-11-06,8,24.285,CIN,@,TEN,W 24-17,*,,,
22,2011,2011-11-13,9,24.292,CIN,,PIT,L 17-24,*,,,
23,2011,2011-11-20,10,24.299,CIN,@,BAL,L 24-31,*,0.0,1,0
24,2011,2011-11-27,11,24.306,CIN,,CLE,W 23-20,*,,,
25,2011,2011-12-04,12,24.313,CIN,@,PIT,L 7-35,*,,,
26,2011,2011-12-24,15,24.333,CIN,,ARI,W 23-16,*,,,
27,2011,2012-01-01,16,24.341,CIN,,BAL,L 16-24,*,0.0,1,0
28,2012,2012-09-10,1,25.229,CIN,@,BAL,L 13-44,*,0.0,0,0
29,2012,2012-09-16,2,25.235,CIN,,CLE,W 34-27,*,,,
30,2012,2012-09-23,3,25.242,CIN,@,WAS,W 38-31,*,,,
31,2012,2012-09-30,4,25.249,CIN,@,JAX,W 27-10,*,0.0,0,0
32,2012,2012-10-07,5,25.256,CIN,,MIA,L 13-17,*,,,
33,2012,2012-10-14,6,25.263,CIN,@,CLE,L 24-34,*,,,
34,2012,2012-10-21,7,25.270,CIN,,PIT,L 17-24,*,0.0,0,0
35,2012,2012-11-04,8,25.284,CIN,,DEN,L 23-31,*,,,
36,2012,2012-11-11,9,25.291,CIN,,NYG,W 31-13,*,,,
37,2012,2012-11-18,10,25.298,CIN,@,KAN,W 28-6,*,,,
38,2012,2012-11-25,11,25.305,CIN,,OAK,W 34-10,*,,,
39,2012,2012-12-02,12,25.312,CIN,@,SDG,W 20-13,*,,,
40,2012,2012-12-09,13,25.319,CIN,,DAL,L 19-20,*,,,
41,2012,2012-12-13,14,25.323,CIN,@,PHI,W 34-13,*,0.0,0,0
42,2012,2012-12-23,15,25.333,CIN,@,PIT,W 13-10,*,,,
43,2012,2012-12-30,16,25.340,CIN,,BAL,W 23-17,*,,,
44,2013,2013-09-08,1,26.226,CIN,@,CHI,L 21-24,*,,,
45,2013,2013-09-16,2,26.234,CIN,,PIT,W 20-10,*,,,
46,2013,2013-09-22,3,26.240,CIN,,GNB,W 34-30,*,,,
47,2013,2013-09-29,4,26.247,CIN,@,CLE,L 6-17,*,0.0,1,0
48,2013,2013-10-06,5,26.254,CIN,,NWE,W 13-6,*,,,
49,2013,2013-10-13,6,26.261,CIN,@,BUF,W 27-24,*,,,
50,2013,2013-10-20,7,26.268,CIN,@,DET,W 27-24,*,,,
51,2013,2013-10-27,8,26.275,CIN,,NYJ,W 49-9,*,,,
52,2013,2013-10-31,9,26.279,CIN,@,MIA,L 20-22,*,0.0,1,0
53,2013,2013-11-10,10,26.289,CIN,@,BAL,L 17-20,*,,,
54,2013,2013-11-17,11,26.296,CIN,,CLE,W 41-20,*,,,
55,2013,2013-12-01,12,26.310,CIN,@,SDG,W 17-10,,,,
56,2013,2013-12-08,13,26.317,CIN,,IND,W 42-28,*,,,
57,2013,2013-12-15,14,26.324,CIN,@,PIT,L 20-30,*,,,
58,2013,2013-12-22,15,26.331,CIN,,MIN,W 42-14,*,,,
59,2013,2013-12-29,16,26.338,CIN,,BAL,W 34-17,*,,,
60,2014,2014-09-07,1,27.225,CIN,@,BAL,W 23-16,*,,,
61,2014,2014-09-14,2,27.232,CIN,,ATL,W 24-10,*,,,
62,2014,2014-09-21,3,27.239,CIN,,TEN,W 33-7,*,,,
63,2014,2014-10-05,4,27.253,CIN,@,NWE,L 17-43,*,,,
64,2014,2014-10-12,5,27.260,CIN,,CAR,T 37-37,*,0.0,1,0
65,2014,2014-10-19,6,27.267,CIN,@,IND,L 0-27,*,,,
66,2014,2014-10-26,7,27.274,CIN,,BAL,W 27-24,*,,,
67,2014,2014-11-02,8,27.281,CIN,,JAX,W 33-23,*,,,
68,2014,2014-11-23,11,27.302,CIN,@,HOU,W 22-13,*,,,
69,2015,2015-09-13,1,28.231,CIN,@,OAK,W 33-13,*,0.0,0,0
70,2015,2015-09-20,2,28.238,CIN,,SDG,W 24-19,*,0.0,0,0
71,2015,2015-09-27,3,28.245,CIN,@,BAL,W 28-24,*,0.0,0,0
72,2015,2015-10-04,4,28.252,CIN,,KAN,W 36-21,*,0.0,0,0
73,2015,2015-10-11,5,28.259,CIN,,SEA,W 27-24,*,0.0,0,0
74,2015,2015-10-18,6,28.266,CIN,@,BUF,W 34-21,*,0.0,0,0
75,2015,2015-11-01,7,28.280,CIN,@,PIT,W 16-10,*,0.0,0,0
76,2015,2015-11-22,10,28.301,CIN,@,ARI,L 31-34,*,0.0,0,0
77,2015,2015-11-29,11,28.308,CIN,,STL,W 31-7,*,0.0,0,0
78,2015,2015-12-06,12,28.315,CIN,@,CLE,W 37-3,*,0.0,0,0
79,2015,2015-12-13,13,28.322,CIN,,PIT,L 20-33,*,0.0,0,0
80,2015,2015-12-20,14,28.329,CIN,@,SFO,W 24-14,*,0.0,0,0
81,2015,2015-12-28,15,28.337,CIN,@,DEN,L 17-20,*,0.0,0,0
82,2015,2016-01-03,16,28.343,CIN,,BAL,W 24-16,*,0.0,0,0
83,2016,2016-09-11,1,29.230,MIN,@,TEN,W 25-16,*,0.0,0,0
84,2016,2016-09-18,2,29.237,MIN,,GNB,W 17-14,*,0.0,0,0
85,2016,2016-09-25,3,29.244,MIN,@,CAR,W 22-10,*,0.0,0,0
86,2016,2016-10-03,4,29.252,MIN,,NYG,W 24-10,*,0.0,0,0
87,2017,2017-09-14,2,30.232,CIN,,HOU,L 9-13,,0.0,0,0
88,2017,2017-09-24,3,30.242,CIN,@,GNB,L 24-27,,0.0,0,0
89,2017,2017-10-01,4,30.249,CIN,@,CLE,W 31-7,*,0.0,0,0
90,2017,2017-10-08,5,30.256,CIN,,BUF,W 20-16,*,0.0,0,0
91,2017,2017-10-22,6,30.270,CIN,@,PIT,L 14-29,,0.0,0,0
92,2017,2017-10-29,7,30.277,CIN,,IND,W 24-23,,0.0,0,0
93,2017,2017-11-05,8,30.284,CIN,@,JAX,L 7-23,,0.0,0,0
94,2017,2017-11-12,9,30.291,CIN,@,TEN,L 20-24,*,0.0,0,0
95,2017,2017-11-19,10,30.298,CIN,@,DEN,W 20-17,*,0.0,0,0
96,2017,2017-11-26,11,30.305,CIN,,CLE,W 30-16,*,0.0,0,0
97,2017,2017-12-04,12,30.313,CIN,,PIT,L 20-23,*,0.0,0,0
98,2017,2017-12-10,13,30.319,CIN,,CHI,L 7-33,*,0.0,0,0
99,2017,2017-12-17,14,30.326,CIN,@,MIN,L 7-34,*,0.0,0,0
100,2018,2018-09-09,1,31.227,ARI,,WAS,L 6-24,*,0.0,0,0
