ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,25.314,MIN,,ATL,W 24-3,,0,0,0,,0,0.0%,,2,5,2.50,0,0,0,,0,0,0,0.0,,
2,2007,2007-09-16,2,25.321,MIN,@,DET,L 17-20,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
3,2007,2007-09-23,3,25.328,MIN,@,KAN,L 10-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
4,2007,2007-09-30,4,25.335,MIN,,GNB,L 16-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
5,2007,2007-10-14,5,25.349,MIN,@,CHI,W 34-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
6,2007,2007-10-28,7,25.363,MIN,,PHI,L 16-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
7,2007,2007-11-18,10,26.019,MIN,,OAK,W 29-22,,0,0,0,,0,0.0%,,4,10,2.50,0,0,0,,0,0,0,0.0,,
8,2007,2007-11-25,11,26.026,MIN,@,NYG,W 41-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
9,2007,2007-12-02,12,26.033,MIN,,DET,W 42-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
10,2007,2007-12-17,14,26.048,MIN,,CHI,W 20-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
11,2008,2008-09-08,1,26.314,MIN,@,GNB,L 19-24,,,,,,,0.0%,,,,,,,,,,,,,,
12,2008,2008-09-14,2,26.320,MIN,,IND,L 15-18,,2,2,-2,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2008,2008-09-21,3,26.327,MIN,,CAR,W 20-10,,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2008,2008-09-28,4,26.334,MIN,@,TEN,L 17-30,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,1
15,2008,2008-10-06,5,26.342,MIN,@,NOR,W 30-27,*,,,,,,0.0%,,,,,,,,,,,,,,
16,2008,2008-10-12,6,26.348,MIN,,DET,W 12-10,,1,,,,,0.0%,,,,,,,,,,,,,,
17,2008,2008-10-19,7,26.355,MIN,@,CHI,L 41-48,,1,,,,,0.0%,,,,,,,,,,,,,,
18,2008,2008-11-02,8,27.003,MIN,,HOU,W 28-21,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2008,2008-11-09,9,27.010,MIN,,GNB,W 28-27,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,20,20.00,0,0,0,0.0,0,0
20,2008,2008-11-16,10,27.017,MIN,@,TAM,L 13-19,*,,,,,,0.0%,,,,,,,,,,,,,,
21,2008,2008-11-23,11,27.024,MIN,@,JAX,W 30-12,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2008,2008-11-30,12,27.031,MIN,,CHI,W 34-14,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2008,2008-12-07,13,27.038,MIN,@,DET,W 20-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2008,2008-12-14,14,27.045,MIN,@,ARI,W 35-14,,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2008,2008-12-21,15,27.052,MIN,,ATL,L 17-24,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
26,2008,2008-12-28,16,27.059,MIN,,NYG,W 20-19,,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2009,2009-09-13,1,27.318,MIN,@,CLE,W 34-20,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
28,2009,2009-09-20,2,27.325,MIN,@,DET,W 27-13,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
29,2009,2009-09-27,3,27.332,MIN,,SFO,W 27-24,*,,,,,,0.0%,,,,,,,,,,,,,,
30,2009,2009-10-05,4,27.340,MIN,,GNB,W 30-23,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2009,2009-10-11,5,27.346,MIN,@,STL,W 38-10,,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2009,2009-10-18,6,27.353,MIN,,BAL,W 33-31,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
33,2009,2009-10-25,7,27.360,MIN,@,PIT,L 17-27,,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2009,2009-11-15,9,28.016,MIN,,DET,W 27-10,,,,,,,0.0%,,,,,,,,,,,,,,
35,2009,2009-11-22,10,28.023,MIN,,SEA,W 35-9,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2009,2009-11-29,11,28.030,MIN,,CHI,W 36-10,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2009,2009-12-06,12,28.037,MIN,@,ARI,L 17-30,*,,,,,,0.0%,,,,,,,,,,,,,,
38,2009,2009-12-13,13,28.044,MIN,,CIN,W 30-10,,,,,,,0.0%,,,,,,,,,,,,,,
39,2009,2009-12-20,14,28.051,MIN,@,CAR,L 7-26,,,,,,,0.0%,,,,,,,,,,,,,,
40,2009,2009-12-28,15,28.059,MIN,@,CHI,L 30-36,,1,,,,,0.0%,,,,,,,,,,,,,,
41,2009,2010-01-03,16,28.065,MIN,,NYG,W 44-7,,1,1,1,1.00,1,100.0%,1.00,1,2,2.00,0,0,0,,0,1,6,0.0,0,0
42,2010,2010-09-09,1,28.314,MIN,@,NOR,L 9-14,*,,,,,,0.0%,,,,,,,,,,,,,,
43,2010,2010-09-19,2,28.324,MIN,,MIA,L 10-14,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
44,2010,2010-09-26,3,28.331,MIN,,DET,W 24-10,,,,,,,0.0%,,,,,,,,,,,,,,
45,2010,2010-10-11,4,28.346,MIN,@,NYJ,L 20-29,,0,,,,,0.0%,,,,,,,,,,,,,,
46,2010,2010-10-24,6,28.359,MIN,@,GNB,L 24-28,*,,,,,,0.0%,,,,,,,,,,,,,,
47,2010,2010-10-31,7,29.001,MIN,@,NWE,L 18-28,*,2,2,9,4.50,1,100.0%,4.50,0,0,,0,0,0,,0,1,6,0.0,0,0
48,2010,2010-11-07,8,29.008,MIN,,ARI,W 27-24,*,,,,,,0.0%,,,,,,,,,,,,,,
49,2010,2010-11-14,9,29.015,MIN,@,CHI,L 13-27,*,,,,,,0.0%,,,,,,,,,,,,,,
50,2010,2010-11-21,10,29.022,MIN,,GNB,L 3-31,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2010,2010-11-28,11,29.029,MIN,@,WAS,W 17-13,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2010,2010-12-05,12,29.036,MIN,,BUF,W 38-14,,,,,,,0.0%,,,,,,,,,,,,,,
53,2010,2010-12-13,13,29.044,MIN,,NYG,L 3-21,*,0,,,,,0.0%,,,,,,,,,,,,,,
