ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1965,1965-09-26,2,23.204,DAL,,WAS,W 27-7,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
2,1965,1965-10-10,4,23.218,DAL,,PHI,L 24-35,*,8,14,57.14,138,1,1,84.8,0,0,9.86,8.07,4,11,2.75,0,0,0
3,1965,1965-10-17,5,23.225,DAL,@,CLE,L 17-23,*,1,5,20.00,19,0,0,42.9,0,0,3.80,3.80,0,0,,0,0,0
4,1966,1966-09-18,1,24.196,DAL,,NYG,W 52-7,,2,4,50.00,23,0,0,67.7,0,0,5.75,5.75,0,0,,0,0,0
5,1966,1966-10-09,4,24.217,DAL,,PHI,W 56-7,,5,10,50.00,44,0,0,62.1,0,0,4.40,4.40,2,14,7.00,0,0,0
6,1966,1966-10-30,7,24.238,DAL,,PIT,W 52-21,,2,5,40.00,19,0,0,51.2,0,0,3.80,3.80,2,3,1.50,0,0,0
7,1966,1966-12-11,13,24.280,DAL,,WAS,L 31-34,,3,3,100.00,74,0,0,118.7,0,0,24.67,24.67,1,9,9.00,0,0,0
8,1966,1966-12-18,14,24.287,DAL,@,NYG,W 17-7,*,9,14,64.29,93,0,1,53.6,0,0,6.64,3.43,2,11,5.50,0,0,0
9,1967,1967-10-22,6,25.230,DAL,@,PIT,W 24-21,,5,9,55.56,41,0,0,67.4,0,0,4.56,4.56,2,-11,-5.50,0,0,0
10,1967,1967-12-10,13,25.279,DAL,,PHI,W 38-17,,4,9,44.44,45,0,1,20.4,0,0,5.00,0.00,0,0,,0,0,0
11,1969,1969-09-21,1,27.199,CLE,@,PHI,W 27-20,,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,0,0,,0,0,0
12,1969,1969-10-18,5,27.226,CLE,,PIT,W 42-31,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0,0,0
13,1969,1969-11-09,8,27.248,CLE,@,MIN,L 3-51,,5,11,45.45,30,0,1,14.6,0,0,2.73,-1.36,0,0,,0,0,0
14,1969,1969-12-14,13,27.283,CLE,@,STL,W 27-21,,1,5,20.00,2,0,0,39.6,0,0,0.40,0.40,1,0,0.00,0,0,0
15,1970,1970-09-20,1,28.198,HOU,@,PIT,W 19-7,,,,,,,,,,,,,,,,,,
16,1970,1970-09-27,2,28.205,HOU,,MIA,L 10-20,,,,,,,,,,,,,,,,,,
17,1970,1970-10-11,4,28.219,HOU,,BAL,L 20-24,,6,10,60.00,129,0,0,104.2,0,0,12.90,12.90,0,0,,0,0,0
18,1970,1970-10-18,5,28.226,HOU,,PIT,L 3-7,,11,19,57.89,86,0,2,29.6,0,0,4.53,-0.21,3,22,7.33,0,0,0
19,1970,1970-10-25,6,28.233,HOU,@,SDG,T 31-31,*,21,36,58.33,266,2,0,100.0,0,0,7.39,8.50,4,29,7.25,1,1,6
20,1970,1970-11-01,7,28.240,HOU,@,STL,L 0-44,*,13,29,44.83,122,0,2,28.2,0,0,4.21,1.10,0,0,,0,0,0
21,1970,1970-11-08,8,28.247,HOU,@,KAN,L 9-24,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,0,0,,0,0,0
22,1970,1970-11-15,9,28.254,HOU,,SFO,L 20-30,,,,,,,,,,,,,,,,,,
23,1970,1970-11-22,10,28.261,HOU,@,CLE,L 14-28,,,,,,,,,,,,,,,,,,
24,1970,1970-11-29,11,28.268,HOU,,DEN,W 31-21,,1,2,50.00,10,0,0,64.6,0,0,5.00,5.00,0,0,,0,0,0
25,1970,1970-12-07,12,28.276,HOU,,CLE,L 10-21,,6,10,60.00,73,1,1,76.2,0,0,7.30,4.80,0,0,,0,0,0
26,1970,1970-12-13,13,28.282,HOU,,CIN,L 20-30,*,27,54,50.00,315,2,2,65.0,0,0,5.83,4.91,2,3,1.50,0,0,0
27,1970,1970-12-20,14,28.289,HOU,@,DAL,L 10-52,*,2,7,28.57,25,0,1,2.4,0,0,3.57,-2.86,0,0,,0,0,0
