ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2004,2004-09-12,1,23.069,STL,,ARI,W 17-10,,,,,
2,2004,2004-09-19,2,23.076,STL,@,ATL,L 17-34,,,,,
3,2004,2004-09-26,3,23.083,STL,,NOR,L 25-28,,,,,
4,2004,2004-10-03,4,23.090,STL,@,SFO,W 24-14,,,,,
5,2004,2004-10-10,5,23.097,STL,@,SEA,W 33-27,,,,,
6,2004,2004-10-18,6,23.105,STL,,TAM,W 28-21,,,,,
7,2004,2004-10-24,7,23.111,STL,@,MIA,L 14-31,,4,71,17.75,0
8,2004,2004-11-07,8,23.125,STL,,NWE,L 22-40,,,,,
9,2004,2004-11-14,9,23.132,STL,,SEA,W 23-12,,,,,
10,2004,2004-11-29,11,23.147,STL,@,GNB,L 17-45,,,,,
11,2004,2004-12-05,12,23.153,STL,,SFO,W 16-6,,,,,
12,2004,2004-12-19,14,23.167,STL,@,ARI,L 7-31,,,,,
13,2005,2005-12-18,14,24.166,STL,,PHI,L 16-17,,,,,
14,2005,2005-12-24,15,24.172,STL,,SFO,L 20-24,,,,,
15,2005,2006-01-01,16,24.180,STL,@,DAL,W 20-10,,,,,
