ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-03,1,23.019,SFO,,PHI,L 17-22,,,,
2,1983,1983-09-08,2,23.024,SFO,@,MIN,W 48-17,,,,
3,1983,1983-09-18,3,23.034,SFO,@,STL,W 42-27,,,,
4,1983,1983-09-25,4,23.041,SFO,,ATL,W 24-20,,,,
5,1983,1983-10-02,5,23.048,SFO,@,NWE,W 33-13,,,,
6,1983,1983-10-09,6,23.055,SFO,,RAM,L 7-10,,,,
7,1983,1983-10-16,7,23.062,SFO,@,NOR,W 32-13,,,,
8,1983,1983-10-23,8,23.069,SFO,@,RAM,W 45-35,,,,
9,1983,1983-10-30,9,23.076,SFO,,NYJ,L 13-27,,,,
10,1983,1983-11-06,10,23.083,SFO,,MIA,L 17-20,,,,
11,1983,1983-11-13,11,23.090,SFO,,NOR,W 27-0,,,,
12,1983,1983-11-20,12,23.097,SFO,@,ATL,L 24-28,,,,
13,1983,1983-11-27,13,23.104,SFO,@,CHI,L 3-13,,,,
14,1983,1983-12-04,14,23.111,SFO,,TAM,W 35-21,,,,
15,1983,1983-12-11,15,23.118,SFO,@,BUF,W 23-10,,,,
16,1983,1983-12-19,16,23.126,SFO,,DAL,W 42-17,,,,
17,1984,1984-09-02,1,24.018,SFO,@,DET,W 30-27,,,,
18,1984,1984-09-10,2,24.026,SFO,,WAS,W 37-31,,,,
19,1984,1984-09-16,3,24.032,SFO,,NOR,W 30-20,,,,
20,1984,1984-09-23,4,24.039,SFO,@,PHI,W 21-9,,,,
21,1984,1984-09-30,5,24.046,SFO,,ATL,W 14-5,,,,
22,1984,1984-10-08,6,24.054,SFO,@,NYG,W 31-10,1.0,0,0,0
23,1984,1984-10-14,7,24.060,SFO,,PIT,L 17-20,,,,
24,1984,1984-10-21,8,24.067,SFO,@,HOU,W 34-21,1.0,0,0,0
25,1984,1984-10-28,9,24.074,SFO,@,RAM,W 33-0,,,,
26,1984,1984-11-04,10,24.081,SFO,,CIN,W 23-17,,,,
27,1984,1984-11-11,11,24.088,SFO,@,CLE,W 41-7,,,,
28,1984,1984-11-18,12,24.095,SFO,,TAM,W 24-17,,,,
29,1984,1984-11-25,13,24.102,SFO,@,NOR,W 35-3,,,,
30,1984,1984-12-02,14,24.109,SFO,@,ATL,W 35-17,,,,
31,1984,1984-12-08,15,24.115,SFO,,MIN,W 51-7,,,,
32,1984,1984-12-14,16,24.121,SFO,,RAM,W 19-16,,,,
33,1985,1985-09-08,1,25.024,SFO,@,MIN,L 21-28,,,,
34,1985,1985-09-15,2,25.031,SFO,,ATL,W 35-16,,,,
35,1985,1985-09-22,3,25.038,SFO,@,RAI,W 34-10,,,,
36,1985,1985-09-29,4,25.045,SFO,,NOR,L 17-20,,,,
37,1985,1985-10-06,5,25.052,SFO,@,ATL,W 38-17,,,,
38,1985,1985-10-13,6,25.059,SFO,,CHI,L 10-26,,,,
39,1985,1985-10-20,7,25.066,SFO,@,DET,L 21-23,,,,
40,1985,1985-10-27,8,25.073,SFO,@,RAM,W 28-14,,,,
41,1985,1985-11-03,9,25.080,SFO,,PHI,W 24-13,,,,
42,1985,1985-11-11,10,25.088,SFO,@,DEN,L 16-17,,,,
43,1985,1985-11-17,11,25.094,SFO,,KAN,W 31-3,,,,
44,1985,1985-11-25,12,25.102,SFO,,SEA,W 19-6,,,,
45,1985,1985-12-01,13,25.108,SFO,@,WAS,W 35-8,,,,
46,1985,1985-12-09,14,25.116,SFO,,RAM,L 20-27,,,,
47,1985,1985-12-15,15,25.122,SFO,@,NOR,W 31-19,,,,
48,1985,1985-12-22,16,25.129,SFO,,DAL,W 31-16,1.0,0,0,0
49,1986,1986-09-07,1,26.023,SFO,@,TAM,W 31-7,,,,
50,1986,1986-09-14,2,26.030,SFO,@,RAM,L 13-16,,,,
51,1986,1986-09-21,3,26.037,SFO,,NOR,W 26-17,,,,
52,1986,1986-09-28,4,26.044,SFO,@,MIA,W 31-16,,,,
53,1986,1986-10-05,5,26.051,SFO,,IND,W 35-14,,,,
54,1986,1986-10-12,6,26.058,SFO,,MIN,L 24-27,,,,
55,1986,1986-10-19,7,26.065,SFO,@,ATL,T 10-10,,,,
56,1986,1986-10-26,8,26.072,SFO,@,GNB,W 31-17,,,,
57,1986,1986-11-02,9,26.079,SFO,@,NOR,L 10-23,,,,
58,1986,1986-11-09,10,26.086,SFO,,STL,W 43-17,,,,
59,1986,1986-11-17,11,26.094,SFO,@,WAS,L 6-14,,,,
60,1986,1986-11-23,12,26.100,SFO,,ATL,W 20-0,,,,
61,1986,1986-12-01,13,26.108,SFO,,NYG,L 17-21,,,,
62,1986,1986-12-07,14,26.114,SFO,,NYJ,W 24-10,,,,
63,1986,1986-12-14,15,26.121,SFO,@,NWE,W 29-24,,,,
64,1986,1986-12-19,16,26.126,SFO,,RAM,W 24-14,,,,
65,1987,1987-09-13,1,27.029,SFO,@,PIT,L 17-30,,,,
66,1987,1987-12-20,14,27.127,SFO,,ATL,W 35-7,,,,
67,1987,1987-12-27,15,27.134,SFO,,RAM,W 48-0,,,,
68,1988,1988-09-04,1,28.020,SFO,@,NOR,W 34-33,,,,
69,1988,1988-09-11,2,28.027,SFO,@,NYG,W 20-17,,,,
70,1988,1988-09-18,3,28.034,SFO,,ATL,L 17-34,,,,
71,1988,1988-09-25,4,28.041,SFO,@,SEA,W 38-7,,,,
72,1988,1988-10-02,5,28.048,SFO,,DET,W 20-13,,,,
73,1988,1988-10-09,6,28.055,SFO,,DEN,L 13-16,,,,
74,1988,1988-10-16,7,28.062,SFO,@,RAM,W 24-21,,,,
75,1988,1988-10-24,8,28.070,SFO,@,CHI,L 9-10,,,,
76,1988,1988-10-30,9,28.076,SFO,,MIN,W 24-21,,,,
77,1988,1988-11-06,10,28.083,SFO,@,PHO,L 23-24,,,,
78,1988,1988-11-13,11,28.090,SFO,,RAI,L 3-9,1.0,0,0,0
79,1988,1988-11-21,12,28.098,SFO,,WAS,W 37-21,,,,
80,1988,1988-11-27,13,28.104,SFO,@,SDG,W 48-10,,,,
81,1990,1990-09-09,1,30.025,RAI,,DEN,W 14-9,,,,
82,1990,1990-09-16,2,30.032,RAI,@,SEA,W 17-13,,,,
83,1990,1990-09-23,3,30.039,RAI,,PIT,W 20-3,,,,
84,1990,1990-09-30,4,30.046,RAI,,CHI,W 24-10,,,,
85,1990,1990-10-07,5,30.053,RAI,@,BUF,L 24-38,,,,
86,1990,1990-10-14,6,30.060,RAI,,SEA,W 24-17,,,,
87,1990,1990-10-21,7,30.067,RAI,@,SDG,W 24-9,,,,
88,1990,1990-11-04,8,30.081,RAI,@,KAN,L 7-9,,,,
89,1990,1990-11-11,9,30.088,RAI,,GNB,L 16-29,,,,
90,1990,1990-11-19,10,30.096,RAI,@,MIA,W 13-10,,,,
91,1990,1990-11-25,11,30.102,RAI,,KAN,L 24-27,,,,
92,1990,1990-12-02,12,30.109,RAI,@,DEN,W 23-20,,,,
93,1990,1990-12-10,13,30.117,RAI,@,DET,W 38-31,,,,
94,1990,1990-12-16,14,30.123,RAI,,CIN,W 24-7,0.0,1,7,0
95,1990,1990-12-22,15,30.129,RAI,@,MIN,W 28-24,,,,
96,1990,1990-12-30,16,30.137,RAI,,SDG,W 17-12,,,,
97,1991,1991-09-01,1,31.017,RAI,@,HOU,L 17-47,,,,
98,1991,1991-09-08,2,31.024,RAI,,DEN,W 16-13,,,,
99,1991,1991-09-15,3,31.031,RAI,,IND,W 16-0,,,,
100,1991,1991-09-22,4,31.038,RAI,@,ATL,L 17-21,,,,
101,1991,1991-09-29,5,31.045,RAI,,SFO,W 12-6,,,,
102,1991,1991-10-06,6,31.052,RAI,,SDG,L 13-21,,,,
103,1991,1991-10-13,7,31.059,RAI,@,SEA,W 23-20,,,,
104,1991,1991-10-20,8,31.066,RAI,,RAM,W 20-17,,,,
105,1991,1991-10-28,9,31.074,RAI,@,KAN,L 21-24,,,,
106,1991,1991-11-10,10,31.087,RAI,@,DEN,W 17-16,,,,
107,1991,1991-11-17,11,31.094,RAI,,SEA,W 31-7,,,,
108,1991,1991-11-24,12,31.101,RAI,@,CIN,W 38-14,,,,
109,1991,1991-12-01,13,31.108,RAI,@,SDG,W 9-7,,,,
110,1991,1991-12-08,14,31.115,RAI,,BUF,L 27-30,,,,
111,1991,1991-12-16,15,31.123,RAI,@,NOR,L 0-27,,,,
112,1991,1991-12-22,16,31.129,RAI,,KAN,L 21-27,,,,
113,1992,1992-09-06,1,32.022,RAI,@,DEN,L 13-17,,,,
114,1992,1992-09-13,2,32.029,RAI,@,CIN,L 21-24,,,,
115,1992,1992-09-20,3,32.036,RAI,,CLE,L 16-28,,,,
116,1992,1992-09-28,4,32.044,RAI,@,KAN,L 7-27,,,,
117,1992,1992-10-04,5,32.050,RAI,,NYG,W 13-10,,,,
118,1992,1992-10-11,6,32.057,RAI,,BUF,W 20-3,,,,
119,1992,1992-10-18,7,32.064,RAI,@,SEA,W 19-0,,,,
120,1992,1992-10-25,8,32.071,RAI,,DAL,L 13-28,,,,
121,1992,1992-11-08,9,32.085,RAI,@,PHI,L 10-31,,,,
122,1992,1992-11-15,10,32.092,RAI,,SEA,W 20-3,1.0,0,0,0
123,1992,1992-11-22,11,32.099,RAI,,DEN,W 24-0,,,,
124,1992,1992-11-29,12,32.106,RAI,@,SDG,L 3-27,,,,
