ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1986,1986-10-05,5,23.267,HOU,@,DET,L 13-24,,,,,,,,,
2,1986,1986-10-12,6,23.274,HOU,,CHI,L 7-20,,,,,,,,,
3,1986,1986-10-19,7,23.281,HOU,@,CIN,L 28-31,,,,,,,,,
4,1987,1987-10-04,3,24.266,PIT,@,ATL,W 28-12,0,0,,0,0,0,2,2,0
5,1987,1987-10-11,4,24.273,PIT,@,RAM,L 21-31,,,,,,,,,
6,1987,1987-10-18,5,24.280,PIT,,IND,W 21-7,,,,,,,,,
7,1987,1987-10-25,6,24.287,PIT,,CIN,W 23-20,,,,,,,,,
8,1987,1987-11-01,7,24.294,PIT,@,MIA,L 24-35,,,,,,,,,
9,1987,1987-11-08,8,24.301,PIT,@,KAN,W 17-16,,,,,,,,,
10,1987,1987-11-15,9,24.308,PIT,,HOU,L 3-23,,,,,,,,,
11,1988,1988-09-04,1,25.237,PIT,,DAL,W 24-21,,,,,,,,,
12,1988,1988-09-11,2,25.244,PIT,@,WAS,L 29-30,,,,,,,,,
13,1988,1988-09-18,3,25.251,PIT,,CIN,L 12-17,,,,,,,,,
14,1988,1988-09-25,4,25.258,PIT,@,BUF,L 28-36,0,0,,0,0,0,1,33,0
15,1988,1988-10-09,6,25.272,PIT,@,PHO,L 14-31,,,,,,,,,
16,1988,1988-10-16,7,25.279,PIT,,HOU,L 14-34,,,,,,,,,
17,1988,1988-10-23,8,25.286,PIT,,DEN,W 39-21,,,,,,,,,
18,1988,1988-10-30,9,25.293,PIT,@,NYJ,L 20-24,,,,,,,,,
19,1988,1988-11-06,10,25.300,PIT,@,CIN,L 7-42,,,,,,,,,
20,1988,1988-11-13,11,25.307,PIT,,PHI,L 26-27,,,,,,,,,
21,1988,1988-11-20,12,25.314,PIT,@,CLE,L 7-27,,,,,,,,,
22,1988,1988-11-27,13,25.321,PIT,,KAN,W 16-10,,,,,,,,,
23,1988,1988-12-04,14,25.328,PIT,@,HOU,W 37-34,0,0,,0,0,0,1,30,0
24,1988,1988-12-11,15,25.335,PIT,@,SDG,L 14-20,,,,,,,,,
25,1988,1988-12-18,16,25.342,PIT,,MIA,W 40-24,,,,,,,,,
26,1989,1989-09-10,1,26.242,PIT,,CLE,L 0-51,0,0,,0,,,,,
27,1989,1989-09-17,2,26.249,PIT,@,CIN,L 10-41,0,0,,0,,,,,
28,1989,1989-09-24,3,26.256,PIT,,MIN,W 27-14,0,0,,0,,,,,
29,1989,1989-10-01,4,26.263,PIT,@,DET,W 23-3,0,0,,0,0,0,1,15,0
30,1989,1989-10-08,5,26.270,PIT,,CIN,L 16-26,0,0,,0,,,,,
