ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,23.167,PIT,@,CLE,W 43-0,,0.0,1,12,0
2,1999,1999-09-19,2,23.174,PIT,@,BAL,W 23-20,,,,,
3,1999,1999-09-26,3,23.181,PIT,,SEA,L 10-29,*,,,,
4,1999,1999-10-03,4,23.188,PIT,,JAX,L 3-17,,,,,
5,1999,1999-10-10,5,23.195,PIT,@,BUF,L 21-24,,,,,
6,1999,1999-10-17,6,23.202,PIT,@,CIN,W 17-3,,,,,
7,1999,1999-10-25,7,23.210,PIT,,ATL,W 13-9,,,,,
8,1999,1999-11-07,8,23.223,PIT,@,SFO,W 27-6,,0.0,1,25,0
9,1999,1999-11-14,9,23.230,PIT,,CLE,L 15-16,,0.0,1,15,0
10,1999,1999-11-21,10,23.237,PIT,@,TEN,L 10-16,,,,,
11,1999,1999-11-28,11,23.244,PIT,,CIN,L 20-27,,,,,
12,1999,1999-12-02,12,23.248,PIT,@,JAX,L 6-20,,,,,
13,1999,1999-12-12,13,23.258,PIT,,BAL,L 24-31,,1.0,0,0,0
14,1999,1999-12-18,14,23.264,PIT,@,KAN,L 19-35,,,,,
15,1999,1999-12-26,15,23.272,PIT,,CAR,W 30-20,,0.0,1,23,0
16,1999,2000-01-02,16,23.279,PIT,,TEN,L 36-47,,,,,
17,2000,2000-09-03,1,24.158,PIT,,BAL,L 0-16,,,,,
18,2000,2000-09-17,2,24.172,PIT,@,CLE,L 20-23,*,,,,
19,2000,2000-09-24,3,24.179,PIT,,TEN,L 20-23,,,,,
20,2000,2000-10-01,4,24.186,PIT,@,JAX,W 24-13,,,,,
21,2000,2000-10-08,5,24.193,PIT,@,NYJ,W 20-3,,,,,
22,2000,2000-10-15,6,24.200,PIT,,CIN,W 15-0,,,,,
23,2000,2000-10-22,7,24.207,PIT,,CLE,W 22-0,,,,,
24,2000,2000-10-29,8,24.214,PIT,@,BAL,W 9-6,,,,,
25,2000,2000-11-05,9,24.221,PIT,@,TEN,L 7-9,,,,,
26,2000,2000-11-12,10,24.228,PIT,,PHI,L 23-26,,,,,
