ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.007,DEN,@,RAM,L 16-20,0,0,,0,,,,
2,1985,1985-09-15,2,23.014,DEN,,NOR,W 34-23,0,0,,0,,,,
3,1985,1985-09-22,3,23.021,DEN,@,ATL,W 44-28,0,0,,0,,,,
4,1985,1985-09-29,4,23.028,DEN,,MIA,L 26-30,0,0,,0,,,,
5,1985,1985-10-06,5,23.035,DEN,,HOU,W 31-20,0,0,,0,,,,
6,1985,1985-10-13,6,23.042,DEN,@,IND,W 15-10,0,0,,0,,,,
7,1985,1985-10-20,7,23.049,DEN,,SEA,W 13-10,0,0,,0,0.0,1,20,0
8,1985,1985-10-27,8,23.056,DEN,@,KAN,W 30-10,0,0,,0,,,,
9,1985,1985-11-03,9,23.063,DEN,@,SDG,L 10-30,0,0,,0,,,,
10,1985,1985-11-11,10,23.071,DEN,,SFO,W 17-16,0,0,,0,,,,
11,1985,1985-11-17,11,23.077,DEN,,SDG,W 30-24,0,0,,0,,,,
12,1985,1985-11-24,12,23.084,DEN,@,RAI,L 28-31,0,0,,0,,,,
13,1985,1985-12-01,13,23.091,DEN,@,PIT,W 31-23,0,0,,0,,,,
14,1985,1985-12-08,14,23.098,DEN,,RAI,L 14-17,1,15,15.00,0,0.0,0,0,0
15,1985,1985-12-14,15,23.104,DEN,,KAN,W 14-13,0,0,,0,,,,
16,1985,1985-12-20,16,23.110,DEN,@,SEA,W 27-24,1,18,18.00,0,0.0,0,0,0
17,1986,1986-09-07,1,24.006,DEN,,RAI,W 38-36,,,,,,,,
18,1986,1986-09-15,2,24.014,DEN,@,PIT,W 21-10,,,,,,,,
19,1986,1986-09-21,3,24.020,DEN,@,PHI,W 33-7,,,,,,,,
20,1986,1986-09-28,4,24.027,DEN,,NWE,W 27-20,,,,,,,,
21,1986,1986-10-05,5,24.034,DEN,,DAL,W 29-14,,,,,,,,
22,1986,1986-10-12,6,24.041,DEN,@,SDG,W 31-14,,,,,,,,
23,1986,1986-10-20,7,24.049,DEN,@,NYJ,L 10-22,,,,,,,,
24,1986,1986-10-26,8,24.055,DEN,,SEA,W 20-13,,,,,,,,
25,1986,1986-11-02,9,24.062,DEN,@,RAI,W 21-10,,,,,,,,
26,1986,1986-11-09,10,24.069,DEN,,SDG,L 3-9,,,,,,,,
27,1986,1986-11-20,12,24.080,SDG,,RAI,L 31-37,,,,,,,,
28,1986,1986-11-30,13,24.090,SDG,@,IND,W 17-3,,,,,,,,
29,1986,1986-12-07,14,24.097,SDG,,HOU,W 27-0,,,,,,,,
30,1986,1986-12-14,15,24.104,SDG,,SEA,L 24-34,,,,,,,,
31,1986,1986-12-21,16,24.111,SDG,@,CLE,L 17-47,,,,,,,,
32,1987,1987-09-13,1,25.012,SDG,@,KAN,L 13-20,0,0,,0,,,,
33,1987,1987-09-20,2,25.019,SDG,,STL,W 28-24,0,0,,0,,,,
34,1987,1987-10-25,6,25.054,SDG,,KAN,W 42-21,0,0,,0,,,,
35,1987,1987-11-01,7,25.061,SDG,,CLE,W 27-24,0,0,,0,,,,
36,1987,1987-11-08,8,25.068,SDG,@,IND,W 16-13,0,0,,0,,,,
37,1987,1987-11-15,9,25.075,SDG,,RAI,W 16-14,0,0,,0,,,,
38,1987,1987-11-22,10,25.082,SDG,@,SEA,L 3-34,0,0,,0,,,,
39,1987,1987-11-29,11,25.089,SDG,,DEN,L 17-31,0,0,,0,,,,
40,1987,1987-12-06,12,25.096,SDG,@,HOU,L 18-33,0,0,,0,,,,
41,1987,1987-12-13,13,25.103,SDG,,PIT,L 16-20,1,0,0.00,0,0.0,0,0,0
42,1987,1987-12-20,14,25.110,SDG,,IND,L 7-20,0,0,,0,,,,
43,1987,1987-12-27,15,25.117,SDG,@,DEN,L 0-24,0,0,,0,1.0,0,0,0
