ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-09-18,2,22.198,HOU,,LAC,W 38-28,0,0,1,33,0
2,1960,1960-10-16,5,22.226,HOU,,DTX,W 20-10,0,0,1,0,0
3,1960,1960-10-23,6,22.233,HOU,@,NYT,W 42-28,0,0,1,0,0
4,1960,1960-11-06,8,22.247,HOU,@,DEN,W 45-25,0,0,1,9,0
5,1961,1961-10-13,5,23.223,HOU,@,BOS,T 31-31,0,0,1,5,0
6,1961,1961-11-19,10,23.260,HOU,,NYT,W 49-13,0,0,1,0,0
7,1961,1961-11-26,11,23.267,HOU,,DEN,W 45-14,0,0,1,27,0
8,1961,1961-12-10,13,23.281,HOU,@,NYT,W 48-21,0,0,1,27,0
9,1962,1962-09-09,1,24.189,HOU,@,BUF,W 28-23,0,0,1,4,0
10,1962,1962-09-23,3,24.203,HOU,@,SDG,W 42-17,0,0,1,27,0
11,1962,1962-10-14,5,24.224,HOU,,NYT,W 56-17,0,0,1,0,0
12,1962,1962-11-25,11,24.266,HOU,,SDG,W 33-27,0,0,1,0,0
13,1963,1963-10-27,8,25.237,HOU,,KAN,W 28-7,1,6,1,90,1
14,1964,1964-12-06,12,26.277,NYJ,@,SDG,L 3-38,0,0,1,3,0
