ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
65,1995,1995-10-15,6,27.185,BUF,,SEA,W 27-21,,,,
66,1995,1995-10-23,7,27.193,BUF,@,NWE,L 14-27,,,,
67,1995,1995-10-29,8,27.199,BUF,@,MIA,L 6-23,,,,
68,1995,1995-11-05,9,27.206,BUF,@,IND,W 16-10,,,,
69,1995,1995-11-12,10,27.213,BUF,,ATL,W 23-17,,,,
70,1995,1995-11-19,11,27.220,BUF,@,NYJ,W 28-26,,,,
71,1995,1995-11-26,12,27.227,BUF,,NWE,L 25-35,,,,
72,1995,1995-12-03,13,27.234,BUF,@,SFO,L 17-27,,,,
73,1995,1995-12-10,14,27.241,BUF,@,STL,W 45-27,,,,
74,1995,1995-12-17,15,27.248,BUF,,MIA,W 23-20,,,,
75,1995,1995-12-24,16,27.255,BUF,,HOU,L 17-28,,,,
76,1996,1996-09-01,1,28.141,BUF,@,NYG,W 23-20,,,,
77,1996,1996-09-08,2,28.148,BUF,,NWE,W 17-10,,,,
78,1996,1996-09-16,3,28.156,BUF,@,PIT,L 6-24,,,,
79,1996,1996-09-22,4,28.162,BUF,,DAL,W 10-7,,,,
80,1996,1996-10-06,5,28.176,BUF,,IND,W 16-13,,,,
81,1996,1996-10-13,6,28.183,BUF,,MIA,L 7-21,,,,
82,1996,1996-10-20,7,28.190,BUF,@,NYJ,W 25-22,,,,
83,1996,1996-10-27,8,28.197,BUF,@,NWE,L 25-28,,,,
84,1996,1996-11-03,9,28.204,BUF,,WAS,W 38-13,,,,
85,1996,1996-11-10,10,28.211,BUF,@,PHI,W 24-17,,,,
86,1996,1996-11-17,11,28.218,BUF,,CIN,W 31-17,,,,
87,1996,1996-11-24,12,28.225,BUF,,NYJ,W 35-10,,,,
88,1996,1996-12-01,13,28.232,BUF,@,IND,L 10-13,,,,
89,1996,1996-12-08,14,28.239,BUF,@,SEA,L 18-26,,,,
90,1996,1996-12-16,15,28.247,BUF,@,MIA,L 14-16,,,,
91,1996,1996-12-22,16,28.253,BUF,,KAN,W 20-9,,,,
92,1997,1997-08-31,1,29.140,BUF,,MIN,L 13-34,,,,
93,1997,1997-09-07,2,29.147,BUF,@,NYJ,W 28-22,,,,
94,1997,1997-09-14,3,29.154,BUF,@,KAN,L 16-22,,,,
95,1997,1997-09-21,4,29.161,BUF,,IND,W 37-35,,,,
96,1997,1997-10-05,5,29.175,BUF,,DET,W 22-13,,,,
97,1997,1997-10-12,6,29.182,BUF,@,NWE,L 6-33,,,,
98,1997,1997-10-20,7,29.190,BUF,@,IND,W 9-6,,,,
99,1997,1997-10-26,8,29.196,BUF,,DEN,L 20-23,,,,
100,1997,1997-11-02,9,29.203,BUF,,MIA,W 9-6,,,,
101,1997,1997-11-09,10,29.210,BUF,,NWE,L 10-31,,,,
102,1997,1997-11-17,11,29.218,BUF,@,MIA,L 13-30,,,,
103,1997,1997-11-23,12,29.224,BUF,@,TEN,L 14-31,,,,
104,1997,1997-11-30,13,29.231,BUF,,NYJ,W 20-10,,,,
105,1997,1997-12-07,14,29.238,BUF,@,CHI,L 3-20,,,,
106,1997,1997-12-14,15,29.245,BUF,,JAX,L 14-20,,,,
107,1997,1997-12-20,16,29.251,BUF,@,GNB,L 21-31,,,,
108,1998,1998-09-06,1,30.146,BUF,@,SDG,L 14-16,,,,
109,1998,1998-09-13,2,30.153,BUF,@,MIA,L 7-13,,,,
110,1998,1998-09-20,3,30.160,BUF,,STL,L 33-34,,,,
111,1998,1998-10-04,4,30.174,BUF,,SFO,W 26-21,,,,
112,1998,1998-10-11,5,30.181,BUF,@,IND,W 31-24,,1,0,0
113,1998,1998-10-18,6,30.188,BUF,,JAX,W 17-16,,,,
114,1998,1998-10-25,7,30.195,BUF,@,CAR,W 30-14,,,,
115,1998,1998-11-01,8,30.202,BUF,,MIA,W 30-24,,,,
116,1998,1998-11-08,9,30.209,BUF,@,NYJ,L 12-34,,,,
117,1998,1998-11-15,10,30.216,BUF,,NWE,W 13-10,,,,
118,1998,1998-11-22,11,30.223,BUF,,IND,W 34-11,,,,
119,1998,1998-11-29,12,30.230,BUF,@,NWE,L 21-25,,,,
120,1998,1998-12-06,13,30.237,BUF,@,CIN,W 33-20,,,,
121,1998,1998-12-13,14,30.244,BUF,,OAK,W 44-21,,,,
122,1998,1998-12-19,15,30.250,BUF,,NYJ,L 10-17,,,,
123,1998,1998-12-27,16,30.258,BUF,@,NOR,W 45-33,,,,
124,1999,1999-09-12,1,31.152,BUF,@,IND,L 14-31,*,,,
125,1999,1999-09-19,2,31.159,BUF,,NYJ,W 17-3,*,,,
126,1999,1999-09-26,3,31.166,BUF,,PHI,W 26-0,*,,,
127,1999,1999-10-04,4,31.174,BUF,@,MIA,W 23-18,*,,,
128,1999,1999-10-10,5,31.180,BUF,,PIT,W 24-21,*,,,
129,1999,1999-10-17,6,31.187,BUF,,OAK,L 14-20,*,,,
130,1999,1999-10-24,7,31.194,BUF,@,SEA,L 16-26,*,,,
131,1999,1999-10-31,8,31.201,BUF,@,BAL,W 13-10,*,,,
132,1999,1999-11-07,9,31.208,BUF,@,WAS,W 34-17,*,,,
133,1999,1999-11-14,10,31.215,BUF,,MIA,W 23-3,*,,,
134,1999,1999-11-21,11,31.222,BUF,@,NYJ,L 7-17,*,,,
135,1999,1999-11-28,12,31.229,BUF,,NWE,W 17-7,*,,,
136,1999,1999-12-12,13,31.243,BUF,,NYG,L 17-19,*,,,
137,1999,1999-12-19,14,31.250,BUF,@,ARI,W 31-21,*,,,
138,1999,1999-12-26,15,31.257,BUF,@,NWE,W 13-10,*,,,
139,1999,2000-01-02,16,31.264,BUF,,IND,W 31-6,*,,,
140,2000,2000-09-03,1,32.143,BUF,,TEN,W 16-13,*,,,
141,2000,2000-09-10,2,32.150,BUF,,GNB,W 27-18,,,,
142,2000,2000-09-17,3,32.157,BUF,@,NYJ,L 14-27,,,,
143,2000,2000-10-01,4,32.171,BUF,,IND,L 16-18,*,,,
144,2000,2000-10-08,5,32.178,BUF,@,MIA,L 13-22,,,,
145,2000,2000-10-15,6,32.185,BUF,,SDG,W 27-24,,,,
146,2000,2000-10-22,7,32.192,BUF,@,MIN,L 27-31,,,,
147,2000,2000-10-29,8,32.199,BUF,,NYJ,W 23-20,*,,,
148,2000,2000-11-05,9,32.206,BUF,@,NWE,W 16-13,*,,,
149,2000,2000-11-12,10,32.213,BUF,,CHI,W 20-3,,,,
150,2000,2000-11-19,11,32.220,BUF,@,KAN,W 21-17,*,,,
151,2000,2000-11-26,12,32.227,BUF,@,TAM,L 17-31,*,,,
152,2000,2000-12-03,13,32.234,BUF,,MIA,L 6-33,,,,
153,2000,2000-12-11,14,32.242,BUF,@,IND,L 20-44,*,,,
154,2000,2000-12-17,15,32.248,BUF,,NWE,L 10-13,*,,,
155,2000,2000-12-23,16,32.254,BUF,@,SEA,W 42-23,,,,
156,2001,2001-09-09,1,33.149,CHI,@,BAL,L 6-17,*,,,
157,2001,2001-09-23,2,33.163,CHI,,MIN,W 17-10,*,,,
158,2001,2001-10-07,3,33.177,CHI,@,ATL,W 31-3,*,,,
159,2001,2001-10-14,4,33.184,CHI,,ARI,W 20-13,*,,,
160,2001,2001-10-21,5,33.191,CHI,@,CIN,W 24-0,*,,,
161,2001,2001-10-28,6,33.198,CHI,,SFO,W 37-31,,,,
162,2001,2001-11-04,7,33.205,CHI,,CLE,W 27-21,*,,,
163,2001,2001-11-11,8,33.212,CHI,,GNB,L 12-20,*,,,
164,2001,2001-11-18,9,33.219,CHI,@,TAM,W 27-24,*,,,
165,2001,2001-11-25,10,33.226,CHI,@,MIN,W 13-6,*,,,
166,2001,2001-12-02,11,33.233,CHI,,DET,W 13-10,*,,,
167,2001,2001-12-09,12,33.240,CHI,@,GNB,L 7-17,*,,,
168,2001,2001-12-16,13,33.247,CHI,,TAM,W 27-3,*,,,
169,2001,2001-12-23,14,33.254,CHI,@,WAS,W 20-15,*,,,
170,2001,2001-12-30,15,33.261,CHI,@,DET,W 24-0,*,,,
171,2001,2002-01-06,16,33.268,CHI,,JAX,W 33-13,*,,,
172,2002,2002-09-08,1,34.148,CHI,,MIN,W 27-23,*,,,
173,2002,2002-09-15,2,34.155,CHI,@,ATL,W 14-13,*,,,
174,2003,2003-09-07,1,35.147,NWE,@,BUF,L 0-31,*,,,
175,2003,2003-09-14,2,35.154,NWE,@,PHI,W 31-10,*,,,
176,2003,2003-09-21,3,35.161,NWE,,NYJ,W 23-16,*,,,
177,2003,2003-11-16,10,35.217,NWE,,DAL,W 12-0,*,,,
178,2003,2003-11-23,11,35.224,NWE,@,HOU,W 23-20,*,,,
179,2003,2003-11-30,12,35.231,NWE,@,IND,W 38-34,*,,,
180,2003,2003-12-07,13,35.238,NWE,,MIA,W 12-0,*,,,
181,2003,2003-12-14,14,35.245,NWE,,JAX,W 27-13,*,,,
182,2003,2003-12-20,15,35.251,NWE,@,NYJ,W 21-16,*,,,
183,2003,2003-12-27,16,35.258,NWE,,BUF,W 31-0,*,,,
184,2004,2004-09-12,1,36.152,OAK,@,PIT,L 21-24,*,,,
185,2004,2004-09-19,2,36.159,OAK,,BUF,W 13-10,*,,,
186,2004,2004-09-26,3,36.166,OAK,,TAM,W 30-20,*,,,
187,2004,2004-10-03,4,36.173,OAK,@,HOU,L 17-30,*,,,
188,2004,2004-10-10,5,36.180,OAK,@,IND,L 14-35,*,,,
189,2004,2004-10-17,6,36.187,OAK,,DEN,L 3-31,*,,,
190,2004,2004-10-24,7,36.194,OAK,,NOR,L 26-31,*,,,
191,2004,2004-10-31,8,36.201,OAK,@,SDG,L 14-42,*,,,
192,2004,2004-11-07,9,36.208,OAK,@,CAR,W 27-24,*,,,
193,2004,2004-11-21,10,36.222,OAK,,SDG,L 17-23,*,,,
194,2004,2004-11-28,11,36.229,OAK,@,DEN,W 25-24,*,,,
195,2004,2004-12-05,12,36.236,OAK,,KAN,L 27-34,*,,,
196,2004,2004-12-12,13,36.243,OAK,@,ATL,L 10-35,*,,,
197,2004,2004-12-19,14,36.250,OAK,,TEN,W 40-35,*,,,
198,2004,2004-12-25,15,36.256,OAK,@,KAN,L 30-31,*,,,
199,2004,2005-01-02,16,36.264,OAK,,JAX,L 6-13,*,,,
200,2005,2005-09-08,1,37.148,OAK,@,NWE,L 20-30,*,,,
201,2005,2005-09-18,2,37.158,OAK,,KAN,L 17-23,*,,,
202,2005,2005-09-25,3,37.165,OAK,@,PHI,L 20-23,*,,,
203,2005,2005-10-02,4,37.172,OAK,,DAL,W 19-13,*,,,
204,2005,2005-10-16,5,37.186,OAK,,SDG,L 14-27,*,,,
205,2005,2005-10-23,6,37.193,OAK,,BUF,W 38-17,*,,,
206,2005,2005-10-30,7,37.200,OAK,@,TEN,W 34-25,*,,,
207,2005,2005-11-06,8,37.207,OAK,@,KAN,L 23-27,*,,,
208,2005,2005-11-13,9,37.214,OAK,,DEN,L 17-31,*,,,
209,2005,2005-11-20,10,37.221,OAK,@,WAS,W 16-13,*,,,
210,2005,2005-11-27,11,37.228,OAK,,MIA,L 21-33,*,,,
211,2005,2005-12-04,12,37.235,OAK,@,SDG,L 10-34,*,,,
212,2005,2005-12-11,13,37.242,OAK,@,NYJ,L 10-26,*,,,
213,2005,2005-12-18,14,37.249,OAK,,CLE,L 7-9,*,,,
214,2005,2005-12-24,15,37.255,OAK,@,DEN,L 3-22,*,,,
215,2005,2005-12-31,16,37.262,OAK,,NYG,L 21-30,*,,,
216,2006,2006-09-10,1,38.150,CLE,,NOR,L 14-19,*,,,
217,2006,2006-09-17,2,38.157,CLE,@,CIN,L 17-34,*,,,
218,2006,2006-09-24,3,38.164,CLE,,BAL,L 14-15,*,,,
219,2006,2006-10-01,4,38.171,CLE,@,OAK,W 24-21,*,,,
220,2006,2006-10-08,5,38.178,CLE,@,CAR,L 12-20,*,,,
221,2006,2006-10-22,6,38.192,CLE,,DEN,L 7-17,*,,,
222,2006,2006-10-29,7,38.199,CLE,,NYJ,W 20-13,*,,,
223,2006,2006-11-05,8,38.206,CLE,@,SDG,L 25-32,*,,,
224,2006,2006-11-12,9,38.213,CLE,@,ATL,W 17-13,*,,,
225,2006,2006-11-19,10,38.220,CLE,,PIT,L 20-24,*,,,
226,2006,2006-11-26,11,38.227,CLE,,CIN,L 0-30,*,,,
227,2006,2006-12-03,12,38.234,CLE,,KAN,W 31-28,*,,,
228,2006,2006-12-07,13,38.238,CLE,@,PIT,L 7-27,*,,,
229,2006,2006-12-17,14,38.248,CLE,@,BAL,L 17-27,*,,,
230,2006,2006-12-24,15,38.255,CLE,,TAM,L 7-22,*,,,
231,2006,2006-12-31,16,38.262,CLE,@,HOU,L 6-14,*,,,
232,2007,2007-09-09,1,39.149,CLE,,PIT,L 7-34,*,,,
233,2007,2007-09-16,2,39.156,CLE,,CIN,W 51-45,,,,
234,2007,2007-09-23,3,39.163,CLE,@,OAK,L 24-26,,,,
235,2007,2007-09-30,4,39.170,CLE,,BAL,W 27-13,,,,
236,2007,2007-10-14,6,39.184,CLE,,MIA,W 41-31,,,,
