ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-12-10,12,26.197,CHI,,DET,W 6-3,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
2,1951,1951-10-07,2,27.133,CHI,@,CRD,L 14-28,*,5,10,50.00,44,0,1,22.5,0,0,4.40,-0.10,0,0,,0
3,1951,1951-10-28,5,27.154,CHI,@,DET,W 28-23,*,9,17,52.94,243,0,1,73.8,0,0,14.29,11.65,2,1,0.50,0
4,1951,1951-11-04,6,27.161,CHI,@,WAS,W 27-0,*,4,8,50.00,55,1,0,112.0,0,0,6.88,9.38,0,0,,0
5,1951,1951-11-11,7,27.168,CHI,,DET,L 28-41,*,4,9,44.44,89,1,2,77.8,0,0,9.89,2.11,3,10,3.33,0
6,1951,1951-11-18,8,27.175,CHI,,GNB,W 24-13,*,9,20,45.00,184,0,1,57.1,0,0,9.20,6.95,6,10,1.67,1
7,1951,1951-11-25,9,27.182,CHI,@,CLE,L 21-42,*,10,29,34.48,119,0,1,33.5,0,0,4.10,2.55,1,2,2.00,0
8,1951,1951-12-16,12,27.203,CHI,,CRD,L 14-24,,2,8,25.00,57,1,3,56.8,0,0,7.13,-7.25,0,0,,0
9,1952,1952-09-28,1,28.124,CHI,@,GNB,W 24-14,,5,11,45.45,106,0,1,42.2,0,0,9.64,5.55,0,0,,0
10,1952,1952-10-05,2,28.131,CHI,@,CRD,L 10-21,,9,23,39.13,145,0,3,21.4,0,0,6.30,0.43,1,7,7.00,0
11,1952,1952-10-12,3,28.138,CHI,,DTX,W 38-20,,0,7,0.00,0,0,2,0.0,0,0,0.00,-12.86,0,0,,0
12,1952,1952-10-19,4,28.145,CHI,,SFO,L 16-40,,3,8,37.50,48,1,1,58.3,0,0,6.00,2.88,0,0,,0
13,1952,1952-10-26,5,28.152,CHI,@,RAM,L 7-31,,10,22,45.45,166,0,2,33.5,0,0,7.55,3.45,0,0,,0
14,1952,1952-11-02,6,28.159,CHI,@,SFO,W 20-17,,3,9,33.33,56,1,0,92.8,0,0,6.22,8.44,0,0,,0
15,1952,1952-11-09,7,28.166,CHI,,GNB,L 28-41,*,9,22,40.91,115,2,1,69.3,0,0,5.23,5.00,1,1,1.00,0
16,1952,1952-11-16,8,28.173,CHI,,RAM,L 24-40,*,3,11,27.27,35,0,0,40.3,0,0,3.18,3.18,1,2,2.00,0
17,1952,1952-12-07,11,28.194,CHI,@,DET,L 21-45,,6,10,60.00,102,0,1,55.0,0,0,10.20,5.70,1,0,0.00,0
18,1952,1952-12-14,12,28.201,CHI,,CRD,W 10-7,*,1,3,33.33,-1,0,0,42.4,0,0,-0.33,-0.33,0,0,,0
19,1953,1953-10-04,2,29.130,CHI,@,GNB,W 17-13,,1,8,12.50,9,0,2,0.0,0,0,1.13,-10.13,1,0,0.00,0
20,1953,1953-10-18,4,29.144,CRD,@,NYG,L 7-21,,12,30,40.00,160,0,2,29.9,0,0,5.33,2.33,1,1,1.00,1
21,1953,1953-10-25,5,29.151,CRD,,PHI,L 17-56,*,8,21,38.10,102,0,0,54.1,0,0,4.86,4.86,0,0,,0
22,1953,1953-11-01,6,29.158,CRD,,NYG,L 20-23,*,15,32,46.88,153,1,3,32.4,0,0,4.78,1.19,0,0,,0
23,1953,1953-11-08,7,29.165,CRD,@,WAS,L 17-28,*,5,19,26.32,93,2,2,43.0,0,0,4.89,2.26,0,0,,0
24,1953,1953-12-06,11,29.193,CRD,,PIT,L 17-21,,6,6,100.00,68,1,0,153.5,0,0,11.33,14.67,0,0,,0
25,1953,1953-12-13,12,29.200,CRD,@,CHI,W 24-17,*,4,9,44.44,65,0,2,29.6,0,0,7.22,-2.78,0,0,,0
26,1954,1954-09-26,1,30.122,CRD,,NYG,L 10-41,,3,6,50.00,19,0,0,56.9,0,0,3.17,3.17,0,0,,0
27,1954,1954-10-03,2,30.129,CRD,,PHI,L 16-35,,3,10,30.00,49,0,1,7.9,0,0,4.90,0.40,1,-2,-2.00,0
28,1954,1954-10-10,3,30.136,CRD,@,CLE,L 7-31,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
29,1954,1954-10-24,5,30.150,CRD,,CLE,L 3-35,,0,4,0.00,0,0,1,0.0,0,0,0.00,-11.25,0,0,,0
30,1954,1954-11-14,8,30.171,CRD,@,RAM,L 17-28,,13,23,56.52,102,1,1,64.0,0,0,4.43,3.35,2,-1,-0.50,0
31,1954,1954-11-21,9,30.178,CRD,,WAS,W 38-16,*,4,9,44.44,41,1,0,95.1,0,0,4.56,6.78,1,3,3.00,0
32,1954,1954-12-05,11,30.192,CRD,,CHI,L 7-29,,1,4,25.00,4,0,1,0.0,0,0,1.00,-10.25,0,0,,0
33,1954,1954-12-12,12,30.199,CRD,@,WAS,L 20-37,,12,20,60.00,128,0,1,57.9,0,0,6.40,4.15,1,1,1.00,1
