ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-07,1,22.216,CLE,,SDG,L 14-44,0,0,,0,,,,
2,1981,1981-09-13,2,22.222,CLE,,HOU,L 3-9,0,0,,0,,,,
3,1981,1981-09-20,3,22.229,CLE,@,CIN,W 20-17,0,0,,0,,,,
4,1981,1981-09-27,4,22.236,CLE,,ATL,W 28-17,1,7,7.00,0,0.0,0,0,0
5,1981,1981-10-04,5,22.243,CLE,@,RAM,L 16-27,0,0,,0,,,,
6,1981,1981-10-11,6,22.250,CLE,@,PIT,L 7-13,0,0,,0,,,,
7,1981,1981-10-18,7,22.257,CLE,,NOR,W 20-17,0,0,,0,,,,
8,1981,1981-10-25,8,22.264,CLE,,BAL,W 42-28,0,0,,0,,,,
9,1981,1981-11-01,9,22.271,CLE,@,BUF,L 13-22,0,0,,0,,,,
10,1981,1981-11-08,10,22.278,CLE,@,DEN,L 20-23,0,0,,0,,,,
11,1981,1981-11-15,11,22.285,CLE,@,SFO,W 15-12,0,0,,0,,,,
12,1981,1981-11-22,12,22.292,CLE,,PIT,L 10-32,0,0,,0,,,,
13,1981,1981-11-29,13,22.299,CLE,,CIN,L 21-41,0,0,,0,,,,
14,1981,1981-12-03,14,22.303,CLE,@,HOU,L 13-17,0,0,,0,,,,
15,1981,1981-12-12,15,22.312,CLE,,NYJ,L 13-14,0,0,,0,,,,
16,1981,1981-12-20,16,22.320,CLE,@,SEA,L 21-42,0,0,,0,,,,
17,1982,1982-09-12,1,23.221,CLE,@,SEA,W 21-7,,,,,,,,
18,1982,1982-09-19,2,23.228,CLE,,PHI,L 21-24,,,,,,,,
19,1982,1982-11-21,3,23.291,CLE,,NWE,W 10-7,,,,,,,,
20,1982,1982-11-25,4,23.295,CLE,@,DAL,L 14-31,,,,,,,,
21,1982,1982-12-05,5,23.305,CLE,,SDG,L 13-30,,,,,,,,
22,1982,1982-12-12,6,23.312,CLE,@,CIN,L 10-23,,,,,,,,
23,1982,1982-12-19,7,23.319,CLE,,PIT,W 10-9,,,,,,,,
24,1982,1982-12-26,8,23.326,CLE,@,HOU,W 20-14,,,,,,,,
25,1982,1983-01-02,9,23.333,CLE,@,PIT,L 21-37,,,,,,,,
26,1983,1983-09-04,1,24.213,CLE,,MIN,L 21-27,,,,,,,,
27,1983,1983-09-11,2,24.220,CLE,@,DET,W 31-26,,,,,,,,
28,1983,1983-09-15,3,24.224,CLE,,CIN,W 17-7,,,,,,,,
29,1983,1983-09-25,4,24.234,CLE,@,SDG,W 30-24,,,,,,,,
30,1983,1983-10-02,5,24.241,CLE,,SEA,L 9-24,,,,,,,,
31,1983,1983-10-09,6,24.248,CLE,,NYJ,W 10-7,,,,,,,,
32,1983,1983-10-16,7,24.255,CLE,@,PIT,L 17-44,,,,,,,,
33,1983,1983-10-23,8,24.262,CLE,@,CIN,L 21-28,,,,,,,,
34,1983,1983-10-30,9,24.269,CLE,,HOU,W 25-19,,,,,,,,
35,1983,1983-11-06,10,24.276,CLE,@,GNB,L 21-35,,,,,,,,
36,1983,1983-11-13,11,24.283,CLE,,TAM,W 20-0,,,,,,,,
37,1983,1983-11-20,12,24.290,CLE,@,NWE,W 30-0,,,,,,,,
38,1983,1983-11-27,13,24.297,CLE,,BAL,W 41-23,,,,,,,,
39,1983,1983-12-04,14,24.304,CLE,@,DEN,L 6-27,,,,,,,,
40,1983,1983-12-11,15,24.311,CLE,@,HOU,L 27-34,,,,,,,,
41,1983,1983-12-18,16,24.318,CLE,,PIT,W 30-17,,,,,,,,
42,1984,1984-09-03,1,25.213,CLE,@,SEA,L 0-33,,,,,,,,
43,1984,1984-09-09,2,25.219,CLE,@,RAM,L 17-20,,,,,,,,
44,1984,1984-09-16,3,25.226,CLE,,DEN,L 14-24,,,,,,,,
45,1984,1984-09-23,4,25.233,CLE,,PIT,W 20-10,,,,,,,,
46,1984,1984-09-30,5,25.240,CLE,@,KAN,L 6-10,,,,,,,,
47,1984,1984-10-07,6,25.247,CLE,,NWE,L 16-17,,,,,,,,
48,1984,1984-10-14,7,25.254,CLE,,NYJ,L 20-24,0,0,,0,0.0,2,3,0
49,1984,1984-10-21,8,25.261,CLE,@,CIN,L 9-12,,,,,,,,
50,1984,1984-10-28,9,25.268,CLE,,NOR,L 14-16,,,,,,,,
51,1984,1984-11-04,10,25.275,CLE,@,BUF,W 13-10,,,,,,,,
52,1984,1984-11-11,11,25.282,CLE,,SFO,L 7-41,,,,,,,,
53,1984,1984-11-18,12,25.289,CLE,@,ATL,W 23-7,0,0,,0,0.5,0,0,0
54,1984,1984-11-25,13,25.296,CLE,,HOU,W 27-10,,,,,,,,
55,1984,1984-12-02,14,25.303,CLE,,CIN,L 17-20,,,,,,,,
56,1984,1984-12-09,15,25.310,CLE,@,PIT,L 20-23,,,,,,,,
57,1984,1984-12-16,16,25.317,CLE,@,HOU,W 27-20,,,,,,,,
58,1985,1985-09-08,1,26.217,CLE,,STL,L 24-27,,,,,,,,
59,1985,1985-09-16,2,26.225,CLE,,PIT,W 17-7,,,,,,,,
60,1985,1985-09-22,3,26.231,CLE,@,DAL,L 7-20,,,,,,,,
61,1985,1985-09-29,4,26.238,CLE,@,SDG,W 21-7,0,0,,0,0.5,1,6,0
