ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2016,2016-09-11,1,25.044,NYG,@,DAL,W 20-19,
2,2016,2016-09-18,2,25.051,NYG,,NOR,W 16-13,
3,2016,2016-09-25,3,25.058,NYG,,WAS,L 27-29,
4,2016,2016-10-03,4,25.066,NYG,@,MIN,L 10-24,
5,2016,2016-10-09,5,25.072,NYG,@,GNB,L 16-23,
6,2016,2016-10-16,6,25.079,NYG,,BAL,W 27-23,
7,2016,2016-10-23,7,25.086,NYG,@,LAR,W 17-10,
8,2016,2016-11-06,8,25.100,NYG,,PHI,W 28-23,
9,2016,2016-11-14,9,25.108,NYG,,CIN,W 21-20,*
10,2016,2016-12-04,12,25.128,NYG,@,PIT,L 14-24,
11,2016,2016-12-11,13,25.135,NYG,,DAL,W 10-7,
12,2016,2016-12-18,14,25.142,NYG,,DET,W 17-6,
13,2016,2016-12-22,15,25.146,NYG,@,PHI,L 19-24,
14,2016,2017-01-01,16,25.156,NYG,@,WAS,W 19-10,
15,2017,2017-09-10,1,26.043,NYG,@,DAL,L 3-19,
16,2017,2017-09-18,2,26.051,NYG,,DET,L 10-24,
17,2017,2017-09-24,3,26.057,NYG,@,PHI,L 24-27,*
18,2017,2017-10-01,4,26.064,NYG,@,TAM,L 23-25,
19,2017,2017-10-08,5,26.071,NYG,,LAC,L 22-27,*
20,2017,2017-10-15,6,26.078,NYG,@,DEN,W 23-10,*
21,2017,2017-10-22,7,26.085,NYG,,SEA,L 7-24,*
22,2017,2017-11-05,8,26.099,NYG,,LAR,L 17-51,*
23,2017,2017-11-12,9,26.106,NYG,@,SFO,L 21-31,*
24,2017,2017-11-19,10,26.113,NYG,,KAN,W 12-9,*
25,2017,2017-11-23,11,26.117,NYG,@,WAS,L 10-20,*
26,2017,2017-12-03,12,26.127,NYG,@,OAK,L 17-24,*
27,2017,2017-12-10,13,26.134,NYG,,DAL,L 10-30,*
28,2017,2017-12-17,14,26.141,NYG,,PHI,L 29-34,*
29,2017,2017-12-24,15,26.148,NYG,@,ARI,L 0-23,*
30,2017,2017-12-31,16,26.155,NYG,,WAS,W 18-10,*
31,2018,2018-09-09,1,27.042,MIN,,SFO,W 24-16,*
32,2018,2018-09-16,2,27.049,MIN,@,GNB,T 29-29,*
33,2018,2018-09-23,3,27.056,MIN,,BUF,L 6-27,*
34,2018,2018-09-27,4,27.060,MIN,@,LAR,L 31-38,
