ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-09-25,1,24.149,CLE,@,PHI,W 41-24,0,0,,0,0,0,,0,0,0,1,32,0
2,1960,1960-10-02,2,24.156,CLE,,PIT,W 28-20,1,0,0.00,0,0,0,,0,0,0,0,0,0
3,1960,1960-10-16,3,24.170,CLE,@,DAL,W 48-7,0,0,,0,0,0,,0,0,0,2,37,0
4,1960,1960-11-13,7,24.198,CLE,,STL,W 28-27,1,0,0.00,0,0,0,,0,0,0,1,54,0
5,1960,1960-12-11,11,24.226,CLE,,CHI,W 42-0,0,0,,0,0,0,,0,1,6,2,115,1
6,1961,1961-09-17,1,25.141,CLE,@,PHI,L 20-27,0,0,,0,0,0,,0,0,0,1,0,0
7,1961,1961-11-05,8,25.190,CLE,,PIT,L 13-17,0,0,,0,0,0,,0,0,0,1,0,0
8,1961,1961-11-19,10,25.204,CLE,,PHI,W 45-24,0,0,,0,0,0,,0,0,0,1,15,0
9,1961,1961-11-26,11,25.211,CLE,,NYG,L 21-37,0,0,,0,0,0,,0,0,0,1,0,0
10,1961,1961-12-03,12,25.218,CLE,@,DAL,W 38-17,0,0,,0,0,0,,0,0,0,3,25,0
11,1962,1962-09-23,2,26.147,CLE,,WAS,L 16-17,0,0,,0,0,0,,0,0,0,1,37,0
12,1962,1962-09-30,3,26.154,CLE,@,PHI,L 7-35,0,0,,0,0,0,,0,0,0,1,0,0
13,1963,1963-09-15,1,27.139,CLE,,WAS,W 37-14,0,0,,0,2,10,5.00,0,0,0,0,0,0
14,1963,1963-10-27,7,27.181,CLE,,NYG,L 6-33,0,0,,0,1,21,21.00,0,0,0,0,0,0
15,1964,1964-10-18,6,28.172,CLE,@,DAL,W 20-16,0,0,,0,0,0,,0,1,6,1,54,1
16,1964,1964-10-25,7,28.179,CLE,,NYG,W 42-20,0,0,,0,0,0,,0,0,0,1,0,0
17,1964,1964-12-06,13,28.221,CLE,@,STL,L 19-28,0,0,,0,0,0,,0,0,0,1,16,0
18,1964,1964-12-12,14,28.227,CLE,@,NYG,W 52-20,0,0,,0,0,0,,0,0,0,1,28,0
19,1965,1965-10-03,3,29.157,CLE,@,PHI,W 35-17,0,0,,0,0,0,,0,0,0,1,7,0
20,1965,1965-11-07,8,29.192,CLE,,PHI,W 38-34,0,0,,0,0,0,,0,0,0,1,35,0
21,1965,1965-11-21,10,29.206,CLE,@,DAL,W 24-17,0,0,,0,0,0,,0,0,0,1,0,0
22,1965,1965-12-05,12,29.220,CLE,,WAS,W 24-16,0,0,,0,0,0,,0,0,0,1,3,0
23,1966,1966-09-11,1,30.135,CLE,@,WAS,W 38-14,0,0,,0,0,0,,0,0,0,1,16,0
24,1966,1966-09-25,4,30.149,HOU,@,BUF,L 20-27,0,0,,0,0,0,,0,0,0,1,0,0
25,1966,1966-12-04,12,30.219,HOU,,SDG,L 22-28,0,0,,0,0,0,,0,0,0,1,0,0
