ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-09-27,3,22.269,DEN,,HOU,L 17-38,3,47,15.67,0,0,0,,0,0,0
2,1964,1964-10-04,4,22.276,DEN,,BOS,L 10-39,3,34,11.33,0,0,0,,0,0,0
3,1964,1964-10-25,7,22.297,DEN,@,OAK,L 7-40,4,38,9.50,0,0,0,,0,0,0
4,1964,1964-11-01,8,22.304,DEN,@,KAN,L 39-49,3,113,37.67,1,0,0,,0,1,6
5,1964,1964-11-08,9,22.311,DEN,,SDG,L 20-31,4,83,20.75,0,0,0,,0,0,0
6,1964,1964-11-15,10,22.318,DEN,,NYJ,W 20-16,1,6,6.00,0,0,0,,0,0,0
7,1964,1964-12-20,14,22.353,DEN,@,HOU,L 15-34,7,62,8.86,0,0,0,,0,0,0
8,1965,1965-10-03,4,23.274,DEN,,NYJ,W 16-13,1,11,11.00,0,0,0,,0,0,0
9,1965,1965-10-10,5,23.281,DEN,,KAN,L 23-31,1,20,20.00,0,0,0,,0,0,0
10,1965,1965-10-17,6,23.288,DEN,,HOU,W 28-17,1,18,18.00,0,0,0,,0,0,0
11,1965,1965-11-07,9,23.309,DEN,,SDG,L 21-35,2,19,9.50,0,0,0,,0,0,0
12,1965,1965-11-14,10,23.316,DEN,@,HOU,W 31-21,0,0,,0,1,-4,-4.00,0,0,0
13,1965,1965-12-05,12,23.337,DEN,@,OAK,L 13-24,3,32,10.67,0,0,0,,0,0,0
14,1965,1965-12-19,14,23.351,DEN,@,KAN,L 35-45,1,2,2.00,0,0,0,,0,0,0
15,1966,1966-09-18,2,24.259,DEN,,BOS,L 10-24,2,57,28.50,0,0,0,,0,0,0
16,1966,1966-09-25,3,24.266,DEN,,NYJ,L 7-16,1,17,17.00,0,0,0,,0,0,0
17,1966,1966-10-02,4,24.273,DEN,,HOU,W 40-38,5,158,31.60,1,0,0,,0,1,6
18,1966,1966-10-08,5,24.279,DEN,@,KAN,L 10-37,2,28,14.00,0,0,0,,0,0,0
19,1966,1966-10-16,6,24.287,DEN,@,MIA,L 7-24,1,15,15.00,0,0,0,,0,0,0
20,1966,1966-10-23,7,24.294,DEN,,KAN,L 10-56,3,64,21.33,1,0,0,,0,1,6
21,1966,1966-10-30,8,24.301,DEN,@,SDG,L 17-24,3,39,13.00,0,0,0,,0,0,0
22,1966,1966-11-06,9,24.308,DEN,@,BOS,W 17-10,3,95,31.67,1,0,0,,0,1,6
23,1966,1966-11-20,10,24.322,DEN,,OAK,L 3-17,4,35,8.75,0,0,0,,0,0,0
24,1966,1966-11-27,11,24.329,DEN,,SDG,W 20-17,3,73,24.33,0,0,0,,0,0,0
25,1966,1966-12-04,12,24.336,DEN,,MIA,W 17-7,4,72,18.00,0,0,0,,0,0,0
26,1966,1966-12-11,13,24.343,DEN,@,OAK,L 10-28,3,28,9.33,0,0,0,,0,0,0
27,1966,1966-12-18,14,24.350,DEN,@,BUF,L 21-38,2,44,22.00,0,0,0,,0,0,0
28,1967,1967-09-03,1,25.244,DEN,,BOS,W 26-21,4,131,32.75,2,0,0,,0,2,12
29,1967,1967-09-10,2,25.251,DEN,@,OAK,L 0-51,0,0,,0,1,-2,-2.00,0,0,0
30,1967,1967-09-24,4,25.265,DEN,,NYJ,L 24-38,7,134,19.14,1,0,0,,0,1,6
31,1967,1967-10-01,5,25.272,DEN,@,HOU,L 6-10,2,19,9.50,0,0,0,,0,0,0
32,1967,1967-10-08,6,25.279,DEN,,BUF,L 16-17,5,87,17.40,1,0,0,,0,1,6
33,1967,1967-10-22,7,25.293,DEN,,SDG,L 21-38,3,55,18.33,1,0,0,,0,1,6
34,1967,1967-10-29,8,25.300,DEN,@,KAN,L 9-52,4,107,26.75,1,0,0,,0,1,6
35,1967,1967-11-05,9,25.307,DEN,,OAK,L 17-21,1,68,68.00,1,0,0,,0,1,6
36,1967,1967-11-12,10,25.314,DEN,,HOU,L 18-20,3,42,14.00,0,0,0,,0,0,0
37,1967,1967-11-19,11,25.321,DEN,@,BUF,W 21-20,7,102,14.57,2,0,0,,0,2,12
38,1967,1967-11-23,12,25.325,DEN,@,SDG,L 20-24,7,97,13.86,1,0,0,,0,1,6
39,1967,1967-12-03,13,25.335,DEN,@,NYJ,W 33-24,2,42,21.00,1,0,0,,0,1,6
40,1967,1967-12-17,14,25.349,DEN,,KAN,L 24-38,1,15,15.00,0,0,0,,0,0,0
41,1968,1968-09-15,1,26.257,DEN,@,CIN,L 10-24,8,115,14.38,0,0,0,,0,0,0
42,1968,1968-11-03,8,26.306,DEN,@,BOS,W 35-14,3,42,14.00,0,0,0,,0,0,0
43,1968,1968-11-10,9,26.313,DEN,,OAK,L 7-43,2,25,12.50,1,0,0,,0,1,6
44,1968,1968-11-17,10,26.320,DEN,@,HOU,L 17-38,5,88,17.60,1,0,0,,0,1,6
45,1968,1968-11-24,11,26.327,DEN,,BUF,W 34-32,5,107,21.40,1,0,0,,0,1,6
46,1968,1968-12-01,12,26.334,DEN,,SDG,L 23-47,3,34,11.33,0,0,0,,0,0,0
47,1968,1968-12-08,13,26.341,DEN,@,OAK,L 27-33,6,131,21.83,2,0,0,,0,2,12
48,1968,1968-12-14,14,26.347,DEN,,KAN,L 7-30,2,44,22.00,0,0,0,,0,0,0
49,1969,1969-09-14,1,27.255,DEN,,BOS,W 35-7,5,68,13.60,2,0,0,,0,2,12
50,1969,1969-09-21,2,27.262,DEN,,NYJ,W 21-19,4,64,16.00,1,0,0,,0,1,6
51,1969,1969-09-28,3,27.269,DEN,@,BUF,L 28-41,6,138,23.00,1,0,0,,0,1,6
52,1969,1969-10-05,4,27.276,DEN,,KAN,L 13-26,2,35,17.50,1,0,0,,0,1,6
53,1969,1969-10-12,5,27.283,DEN,,OAK,L 14-24,4,35,8.75,1,0,0,,0,1,6
54,1969,1969-10-19,6,27.290,DEN,@,CIN,W 30-23,3,72,24.00,1,1,9,9.00,0,1,6
55,1969,1969-10-26,7,27.297,DEN,@,HOU,L 21-24,2,13,6.50,0,0,0,,0,0,0
56,1969,1969-11-02,8,27.304,DEN,,SDG,W 13-0,6,93,15.50,1,0,0,,0,1,6
57,1969,1969-11-09,9,27.311,DEN,@,OAK,L 10-41,6,57,9.50,0,0,0,,0,0,0
58,1969,1969-11-16,10,27.318,DEN,,HOU,T 20-20,3,31,10.33,0,0,0,,0,0,0
59,1969,1969-11-23,11,27.325,DEN,@,SDG,L 24-45,6,140,23.33,2,0,0,,0,2,12
60,1969,1969-11-27,12,27.329,DEN,@,KAN,L 17-31,6,63,10.50,0,0,0,,0,0,0
61,1970,1970-09-20,1,28.261,DEN,@,BUF,W 25-10,3,74,24.67,1,0,0,,0,1,6
