ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
14,1989,1989-12-10,14,26.354,WAS,,SDG,W 26-21,,0,0,,0,,,0,0,,0,2,71,35.50,0,2,49,24.50,0,0,0
15,1989,1989-12-17,15,26.361,WAS,@,ATL,W 31-30,,0,0,,0,,,0,0,,0,2,36,18.00,0,0,0,,0,0,0
16,1990,1990-09-09,1,27.262,WAS,,PHO,W 31-0,,0,0,,0,,,0,0,,0,1,25,25.00,0,0,0,,0,0,0
17,1990,1990-09-16,2,27.269,WAS,@,SFO,L 13-26,,0,0,,0,,,0,0,,0,2,44,22.00,0,0,0,,0,0,0
18,1990,1990-09-23,3,27.276,WAS,,DAL,W 19-15,,0,0,,0,,,0,0,,0,1,5,5.00,0,0,0,,0,0,0
19,1990,1990-09-30,4,27.283,WAS,@,PHO,W 38-10,,,,,,,,,,,,,,,,,,,,,
20,1990,1990-10-14,5,27.297,WAS,,NYG,L 20-24,,0,0,,0,,,0,0,,0,1,19,19.00,0,0,0,,0,0,0
21,1990,1990-10-21,6,27.304,WAS,,PHI,W 13-7,,,,,,,,,,,,,,,,,,,,,
22,1990,1990-10-28,7,27.311,WAS,@,NYG,L 10-21,,,,,,,,,,,,,,,,,,,,,
23,1990,1990-11-04,8,27.318,WAS,@,DET,W 41-38,,0,0,,0,,,0,0,,0,2,13,6.50,0,0,0,,0,0,0
24,1990,1990-11-12,9,27.326,WAS,@,PHI,L 14-28,,0,0,,0,,,0,0,,0,2,40,20.00,0,3,27,9.00,0,0,0
25,1990,1990-11-22,11,27.336,WAS,@,DAL,L 17-27,,0,0,,0,,,0,0,,0,2,43,21.50,0,0,0,,0,0,0
26,1990,1990-12-02,12,27.346,WAS,,MIA,W 42-20,,1,17,17.00,0,,,0,0,,0,3,81,27.00,0,0,0,,0,0,0
27,1990,1990-12-09,13,27.353,WAS,,CHI,W 10-9,,0,0,,0,,,0,0,,0,3,57,19.00,0,0,0,,0,0,0
28,1990,1990-12-15,14,27.359,WAS,@,NWE,W 25-10,,0,0,,0,,,0,0,,0,1,22,22.00,0,2,26,13.00,0,0,0
29,1990,1990-12-22,15,28.001,WAS,@,IND,L 28-35,,0,0,,0,,,0,0,,0,4,78,19.50,0,4,35,8.75,0,0,0
30,1990,1990-12-30,16,28.009,WAS,,BUF,W 29-14,,2,19,9.50,0,,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
31,1991,1991-09-01,1,28.254,WAS,,DET,W 45-0,,,,,,,,,,,,,,,,,,,,,
32,1991,1991-09-09,2,28.262,WAS,@,DAL,W 33-31,,0,0,,0,,,0,0,,0,5,83,16.60,0,0,0,,0,0,0
33,1992,1992-09-13,2,29.267,MIN,@,DET,L 17-31,,,,,,0.0%,,,,,,,,,,,,,,,
34,1992,1992-09-20,3,29.274,MIN,,TAM,W 26-20,,0,0,,0,0.0%,,0,0,,0,3,37,12.33,0,0,0,,0,0,0
35,1992,1992-09-27,4,29.281,MIN,@,CIN,W 42-7,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
36,1992,1992-10-04,5,29.288,MIN,,CHI,W 21-20,1,0,0,,0,0.0%,0.00,0,0,,0,2,42,21.00,0,0,0,,0,0,0
37,1992,1992-10-15,6,29.299,MIN,,DET,W 31-14,,,,,,0.0%,,,,,,,,,,,,,,,
38,1992,1992-10-25,7,29.309,MIN,,WAS,L 13-15,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,0,0
39,1992,1992-11-02,8,29.317,MIN,@,CHI,W 38-10,2,2,45,22.50,0,100.0%,22.50,0,0,,0,0,0,,0,0,0,,0,0,0
40,1992,1992-11-08,9,29.323,MIN,@,TAM,W 35-7,,,,,,0.0%,,,,,,,,,,,,,,,
41,1992,1992-11-15,10,29.330,MIN,,HOU,L 13-17,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
42,1992,1992-11-22,11,29.337,MIN,,CLE,W 17-13,6,2,8,4.00,1,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,1,6
43,1992,1992-11-29,12,29.344,MIN,@,RAM,W 31-17,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0
44,1992,1992-12-06,13,29.351,MIN,@,PHI,L 17-28,2,1,5,5.00,0,50.0%,2.50,2,16,8.00,0,0,0,,0,0,0,,0,0,0
45,1992,1992-12-13,14,29.358,MIN,,SFO,L 17-20,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,0
46,1992,1992-12-20,15,29.365,MIN,@,PIT,W 6-3,,,,,,0.0%,,,,,,,,,,,,,,,
47,1992,1992-12-27,16,30.006,MIN,,GNB,W 27-7,11,4,35,8.75,0,36.4%,3.18,2,10,5.00,0,0,0,,0,0,0,,0,0,0
