ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-10-07,4,21.057,NWE,@,MIA,L 10-30,
2,2001,2001-10-14,5,21.064,NWE,,SDG,W 29-26,
3,2001,2001-10-21,6,21.071,NWE,@,IND,W 38-17,
4,2001,2001-10-28,7,21.078,NWE,@,DEN,L 20-31,
5,2001,2001-11-04,8,21.085,NWE,@,ATL,W 24-10,
6,2001,2001-11-11,9,21.092,NWE,,BUF,W 21-11,
7,2002,2002-12-01,12,22.112,STL,@,PHI,L 3-10,
8,2002,2002-12-08,13,22.119,STL,@,KAN,L 10-49,
9,2002,2002-12-15,14,22.126,STL,,ARI,W 30-28,
10,2002,2002-12-30,16,22.141,STL,,SFO,W 31-20,
