ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-13,1,22.333,HOU,,NYJ,L 7-24,,,0,0,0.0,1,0,0,0,0
2,2009,2009-09-20,2,22.340,HOU,@,TEN,W 34-31,,,,,,,,,,
3,2009,2009-09-27,3,22.347,HOU,,JAX,L 24-31,,,0,0,0.0,0,1,0,0,0
4,2009,2009-10-04,4,22.354,HOU,,OAK,W 29-6,,,0,0,0.0,0,1,0,0,0
5,2009,2009-10-11,5,22.361,HOU,@,ARI,L 21-28,,,0,0,0.0,1,0,0,0,0
6,2009,2009-10-18,6,23.003,HOU,@,CIN,W 28-17,,,0,0,1.0,1,0,0,0,0
7,2009,2009-10-25,7,23.010,HOU,,SFO,W 24-21,,,0,0,0.0,1,0,0,0,0
8,2009,2009-11-01,8,23.017,HOU,@,BUF,W 31-10,,,0,0,0.0,0,1,0,0,0
9,2009,2009-11-08,9,23.024,HOU,@,IND,L 17-20,,,0,0,0.0,0,0,0,0,0
10,2009,2009-11-23,10,23.039,HOU,,TEN,L 17-20,,,,,,,,,,
11,2009,2009-11-29,11,23.045,HOU,,IND,L 27-35,,,0,0,1.0,1,1,0,0,0
12,2009,2009-12-06,12,23.052,HOU,@,JAX,L 18-23,,,0,0,0.5,0,1,0,0,0
13,2009,2009-12-13,13,23.059,HOU,,SEA,W 34-7,,,0,0,0.0,2,0,0,0,0
14,2009,2009-12-20,14,23.066,HOU,@,STL,W 16-13,,,0,0,1.0,1,0,0,0,0
15,2009,2009-12-27,15,23.073,HOU,@,MIA,W 27-20,,,,,,,,,,
16,2009,2010-01-03,16,23.080,HOU,,NWE,W 34-27,,,0,0,1.0,3,0,0,0,0
17,2010,2010-09-12,1,23.332,HOU,,IND,W 34-24,,,,,,,,,,
18,2011,2011-09-11,1,24.331,HOU,,IND,W 34-7,*,,0,0,0.0,1,0,0,0,0
19,2011,2011-09-18,2,24.338,HOU,@,MIA,W 23-13,*,,0,0,1.0,2,0,0,0,0
20,2011,2011-09-25,3,24.345,HOU,@,NOR,L 33-40,*,,0,0,0.0,2,0,0,0,0
21,2011,2011-10-02,4,24.352,HOU,,PIT,W 17-10,*,,0,0,1.0,3,1,0,0,0
22,2011,2011-10-09,5,24.359,HOU,,OAK,L 20-25,*,,0,0,0.0,1,2,0,0,0
23,2011,2011-10-16,6,25.001,HOU,@,BAL,L 14-29,*,,0,0,0.0,2,0,0,0,0
24,2011,2011-10-23,7,25.008,HOU,@,TEN,W 41-7,*,,0,0,0.0,1,1,0,0,0
25,2011,2011-10-30,8,25.015,HOU,,JAX,W 24-14,*,,0,0,0.0,2,0,0,0,0
26,2011,2011-11-06,9,25.022,HOU,,CLE,W 30-12,*,,0,0,1.0,3,0,0,0,0
27,2011,2011-11-13,10,25.029,HOU,@,TAM,W 37-9,*,,0,0,1.5,1,2,0,0,0
28,2011,2011-11-27,11,25.043,HOU,@,JAX,W 20-13,*,,0,0,4.0,7,3,0,0,0
29,2011,2011-12-04,12,25.050,HOU,,ATL,W 17-10,*,,0,0,0.0,1,0,0,0,0
30,2011,2011-12-11,13,25.057,HOU,@,CIN,W 20-19,*,,0,0,1.0,4,1,0,0,0
31,2011,2011-12-18,14,25.064,HOU,,CAR,L 13-28,*,,0,0,1.0,2,1,0,0,0
32,2011,2011-12-22,15,25.068,HOU,@,IND,L 16-19,*,,0,0,1.0,2,1,0,0,0
33,2011,2012-01-01,16,25.078,HOU,,TEN,L 22-23,*,,0,0,0.0,0,1,0,0,0
34,2012,2012-09-09,1,25.330,HOU,,MIA,W 30-10,*,,0,0,0.0,3,0,0,0,0
35,2012,2012-09-16,2,25.337,HOU,@,JAX,W 27-7,*,,0,0,0.0,1,0,0,0,0
36,2012,2012-09-23,3,25.344,HOU,@,DEN,W 31-25,*,,0,0,0.0,2,0,0,0,0
37,2012,2012-09-30,4,25.351,HOU,,TEN,W 38-14,*,,0,0,0.0,0,0,0,0,0
38,2012,2012-10-08,5,25.359,HOU,@,NYJ,W 23-17,*,,0,0,0.0,0,2,0,0,0
39,2012,2012-10-14,6,25.365,HOU,,GNB,L 24-42,*,,0,0,0.0,3,0,0,0,0
40,2012,2012-10-21,7,26.006,HOU,,BAL,W 43-13,*,1,0,2,1.0,4,0,0,0,0
41,2012,2012-11-04,8,26.020,HOU,,BUF,W 21-9,*,,0,0,1.0,3,1,0,0,0
42,2012,2012-11-11,9,26.027,HOU,@,CHI,W 13-6,*,,0,0,0.0,6,0,0,0,0
43,2012,2012-11-18,10,26.034,HOU,,JAX,W 43-37,*,,0,0,0.0,1,1,0,0,0
44,2012,2012-11-22,11,26.038,HOU,@,DET,W 34-31,*,,0,0,0.0,2,0,0,0,0
45,2012,2012-12-02,12,26.048,HOU,@,TEN,W 24-10,*,,0,0,0.0,1,0,0,0,0
46,2012,2012-12-10,13,26.056,HOU,@,NWE,L 14-42,*,,0,0,0.0,1,2,0,0,0
47,2012,2012-12-16,14,26.062,HOU,,IND,W 29-17,*,,0,0,1.0,3,0,0,0,0
48,2012,2012-12-23,15,26.069,HOU,,MIN,L 6-23,*,,0,0,0.0,2,1,0,0,0
