ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
64,1982,1982-09-19,2,26.098,SEA,@,HOU,L 21-23,0,0,,0,0,0,,0,0,0,0.0,1,0,0
65,1982,1982-11-21,3,26.161,SEA,@,DEN,W 17-10,,,,,,,,,,,,,,
66,1982,1982-11-28,4,26.168,SEA,,PIT,W 16-0,0,0,,0,0,0,,0,0,0,0.0,1,13,0
67,1982,1982-12-05,5,26.175,SEA,@,RAI,L 23-28,,,,,,,,,,,,,,
68,1982,1982-12-12,6,26.182,SEA,,CHI,W 20-14,0,0,,0,0,0,,0,0,0,0.0,1,18,0
69,1982,1982-12-19,7,26.189,SEA,,NWE,L 0-16,,,,,,,,,,,,,,
70,1982,1982-12-26,8,26.196,SEA,@,CIN,L 10-24,0,0,,0,0,0,,0,0,0,0.0,1,2,0
71,1982,1983-01-02,9,26.203,SEA,,DEN,W 13-11,,,,,,,,,,,,,,
72,1983,1983-09-04,1,27.083,SEA,@,KAN,L 13-17,,,,,0,0,,0,,,,,,
73,1983,1983-09-11,2,27.090,SEA,@,NYJ,W 17-10,,,,,0,0,,0,,,,,,
74,1983,1983-09-18,3,27.097,SEA,,SDG,W 34-31,0,0,,0,1,14,14.00,0,0,0,0.0,1,10,0
75,1983,1983-09-25,4,27.104,SEA,,WAS,L 17-27,,,,,0,0,,0,,,,,,
76,1983,1983-10-02,5,27.111,SEA,@,CLE,W 24-9,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0
77,1983,1983-10-09,6,27.118,SEA,@,SDG,L 21-28,0,0,,0,0,0,,0,0,0,0.0,1,5,0
78,1983,1983-10-16,7,27.125,SEA,,RAI,W 38-36,,,,,0,0,,0,,,,,,
79,1983,1983-10-23,8,27.132,SEA,,PIT,L 21-27,,,,,0,0,,0,,,,,,
80,1983,1983-10-30,9,27.139,SEA,@,RAI,W 34-21,,,,,0,0,,0,,,,,,
81,1983,1983-11-06,10,27.146,SEA,,DEN,W 27-19,,,,,0,0,,0,,,,,,
82,1983,1983-11-13,11,27.153,SEA,@,STL,L 28-33,,,,,0,0,,0,,,,,,
83,1983,1983-11-20,12,27.160,SEA,@,DEN,L 27-38,,,,,0,0,,0,,,,,,
84,1983,1983-11-27,13,27.167,SEA,,KAN,W 51-48,,,,,0,0,,0,,,,,,
85,1983,1983-12-04,14,27.174,SEA,,DAL,L 10-35,,,,,0,0,,0,,,,,,
86,1983,1983-12-11,15,27.181,SEA,@,NYG,W 17-12,,,,,0,0,,0,,,,,,
87,1983,1983-12-18,16,27.188,SEA,,NWE,W 24-6,,,,,0,0,,0,,,,,,
88,1984,1984-09-03,1,28.082,SEA,,CLE,W 33-0,0,0,,0,0,0,,0,0,0,0.0,1,12,0
89,1984,1984-09-09,2,28.088,SEA,,SDG,W 31-17,0,0,,0,0,0,,0,0,0,0.0,2,26,0
90,1984,1984-09-16,3,28.095,SEA,@,NWE,L 23-38,0,0,,0,,,,,,,,,,
91,1984,1984-09-23,4,28.102,SEA,,CHI,W 38-9,0,0,,0,,,,,,,,,,
92,1984,1984-09-30,5,28.109,SEA,@,MIN,W 20-12,0,0,,0,,,,,,,,,,
93,1984,1984-10-07,6,28.116,SEA,@,RAI,L 14-28,0,0,,0,,,,,,,,,,
94,1984,1984-10-14,7,28.123,SEA,,BUF,W 31-28,0,0,,0,,,,,,,,,,
95,1984,1984-10-21,8,28.130,SEA,@,GNB,W 30-24,0,0,,0,0,0,,0,0,0,1.0,1,0,0
96,1984,1984-10-29,9,28.138,SEA,@,SDG,W 24-0,0,0,,0,,,,,,,,,,
97,1984,1984-11-04,10,28.144,SEA,,KAN,W 45-0,0,0,,0,,,,,,,,,,
98,1984,1984-11-12,11,28.152,SEA,,RAI,W 17-14,0,0,,0,0,0,,0,0,0,0.0,1,12,0
99,1984,1984-11-18,12,28.158,SEA,@,CIN,W 26-6,1,7,7.00,0,0,0,,0,0,0,0.0,0,0,0
100,1984,1984-11-25,13,28.165,SEA,@,DEN,W 27-24,0,0,,0,,,,,,,,,,
101,1984,1984-12-02,14,28.172,SEA,,DET,W 38-17,0,0,,0,,,,,,,,,,
102,1984,1984-12-09,15,28.179,SEA,@,KAN,L 7-34,0,0,,0,,,,,,,,,,
103,1984,1984-12-15,16,28.185,SEA,,DEN,L 14-31,0,0,,0,0,0,,0,0,0,0.0,1,29,0
104,1985,1985-09-08,1,29.087,SEA,@,CIN,W 28-24,,,,,0,0,,0,,,,,,
105,1985,1985-09-15,2,29.094,SEA,@,SDG,W 49-35,0,0,,0,0,0,,0,0,0,0.0,1,0,0
106,1985,1985-09-23,3,29.102,SEA,,RAM,L 24-35,0,0,,0,0,0,,0,0,0,0.0,1,3,0
107,1985,1985-09-29,4,29.108,SEA,@,KAN,L 7-28,0,0,,0,0,0,,0,0,0,0.0,1,0,0
108,1985,1985-10-06,5,29.115,SEA,,SDG,W 26-21,,,,,0,0,,0,,,,,,
109,1985,1985-10-13,6,29.122,SEA,,ATL,W 30-26,,,,,0,0,,0,,,,,,
110,1985,1985-10-20,7,29.129,SEA,@,DEN,L 10-13,0,0,,0,3,24,8.00,0,0,0,0.0,0,0,0
111,1985,1985-10-27,8,29.136,SEA,@,NYJ,L 14-17,,,,,0,0,,0,,,,,,
112,1985,1985-11-03,9,29.143,SEA,,RAI,W 33-3,0,0,,0,0,0,,0,0,0,0.0,1,17,0
113,1985,1985-11-10,10,29.150,SEA,@,NOR,W 27-3,,,,,0,0,,0,,,,,,
114,1985,1985-11-17,11,29.157,SEA,,NWE,L 13-20,0,0,,0,0,0,,0,0,0,0.0,1,0,0
115,1985,1985-11-25,12,29.165,SEA,@,SFO,L 6-19,0,0,,0,0,0,,0,0,0,0.0,1,0,0
116,1985,1985-12-01,13,29.171,SEA,,KAN,W 24-6,0,0,,0,0,0,,0,0,0,0.0,1,0,0
117,1985,1985-12-08,14,29.178,SEA,,CLE,W 31-13,,,,,0,0,,0,,,,,,
118,1985,1985-12-15,15,29.185,SEA,@,RAI,L 3-13,,,,,0,0,,0,,,,,,
119,1985,1985-12-20,16,29.190,SEA,,DEN,L 24-27,,,,,0,0,,0,,,,,,
120,1986,1986-09-07,1,30.086,MIN,,DET,L 10-13,,,,,,,,,,,,,,
121,1986,1986-09-14,2,30.093,MIN,@,TAM,W 23-10,0,0,,0,0,0,,0,0,0,0.0,1,27,0
122,1986,1986-09-21,3,30.100,MIN,,PIT,W 31-7,,,,,,,,,,,,,,
123,1986,1986-09-28,4,30.107,MIN,,GNB,W 42-7,,,,,,,,,,,,,,
124,1986,1986-10-05,5,30.114,MIN,@,CHI,L 0-23,,,,,,,,,,,,,,
125,1986,1986-10-12,6,30.121,MIN,@,SFO,W 27-24,,,,,,,,,,,,,,
126,1986,1986-10-19,7,30.128,MIN,,CHI,W 23-7,,,,,,,,,,,,,,
127,1986,1986-10-26,8,30.135,MIN,,CLE,L 20-23,,,,,,,,,,,,,,
128,1986,1986-11-02,9,30.142,MIN,@,WAS,L 38-44,,,,,,,,,,,,,,
129,1986,1986-11-09,10,30.149,MIN,@,DET,W 24-10,,,,,,,,,,,,,,
130,1986,1986-11-16,11,30.156,MIN,,NYG,L 20-22,,,,,,,,,,,,,,
131,1986,1986-11-23,12,30.163,MIN,@,CIN,L 20-24,,,,,,,,,,,,,,
132,1986,1986-11-30,13,30.170,MIN,,TAM,W 45-13,0,0,,0,0,0,,0,0,0,0.0,1,14,0
133,1986,1986-12-07,14,30.177,MIN,@,GNB,W 32-6,,,,,,,,,,,,,,
134,1986,1986-12-14,15,30.184,MIN,@,HOU,L 10-23,,,,,,,,,,,,,,
135,1986,1986-12-21,16,30.191,MIN,,NOR,W 33-17,0,0,,0,0,0,,0,0,0,0.0,1,28,0
136,1987,1987-09-13,1,31.092,MIN,,DET,W 34-19,,,,,,,,,,,,,,
137,1987,1987-09-20,2,31.099,MIN,@,RAM,W 21-16,,,,,,,,,,,,,,
138,1987,1987-10-26,6,31.135,MIN,,DEN,W 34-27,0,0,,0,0,0,,0,0,0,0.0,1,5,0
139,1987,1987-11-01,7,31.141,MIN,@,SEA,L 17-28,,,,,,,,,,,,,,
140,1987,1987-11-08,8,31.148,MIN,,RAI,W 31-20,0,0,,0,0,0,,0,0,0,0.0,1,1,0
141,1987,1987-11-15,9,31.155,MIN,,TAM,W 23-17,,,,,,,,,,,,,,
142,1987,1987-11-22,10,31.162,MIN,,ATL,W 24-13,,,,,,,,,,,,,,
143,1987,1987-11-26,11,31.166,MIN,@,DAL,W 44-38,,,,,,,,,,,,,,
144,1987,1987-12-06,12,31.176,MIN,,CHI,L 24-30,,,,,,,,,,,,,,
145,1987,1987-12-13,13,31.183,MIN,@,GNB,L 10-16,,,,,,,,,,,,,,
146,1987,1987-12-20,14,31.190,MIN,@,DET,W 17-14,0,0,,0,0,0,,0,0,0,0.0,1,14,0
147,1987,1987-12-26,15,31.196,MIN,,WAS,L 24-27,,,,,,,,,,,,,,
148,1988,1988-09-04,1,32.083,MIN,@,BUF,L 10-13,,,,,,,,,,,,,,
149,1988,1988-09-11,2,32.090,MIN,,NWE,W 36-6,,,,,,,,,,,,,,
150,1988,1988-09-18,3,32.097,MIN,@,CHI,W 31-7,0,0,,0,0,0,,0,0,0,0.0,1,11,0
151,1988,1988-09-25,4,32.104,MIN,,PHI,W 23-21,,,,,,,,,,,,,,
152,1988,1988-10-02,5,32.111,MIN,@,MIA,L 7-24,,,,,,,,,,,,,,
153,1988,1988-10-09,6,32.118,MIN,,TAM,W 14-13,0,0,,0,0,0,,0,0,0,0.0,1,27,0
154,1988,1988-10-16,7,32.125,MIN,,GNB,L 14-34,,,,,,,,,,,,,,
155,1988,1988-10-23,8,32.132,MIN,@,TAM,W 49-20,,,,,,,,,,,,,,
156,1988,1988-11-13,11,32.153,MIN,@,DAL,W 43-3,,,,,,,,,,,,,,
157,1988,1988-11-24,13,32.164,MIN,@,DET,W 23-0,,,,,,,,,,,,,,
158,1988,1988-12-04,14,32.174,MIN,,NOR,W 45-3,,,,,,,,,,,,,,
159,1988,1988-12-11,15,32.181,MIN,@,GNB,L 6-18,0,0,,0,0,0,,0,0,0,0.0,1,8,0
160,1988,1988-12-19,16,32.189,MIN,,CHI,W 28-27,,,,,,,,,,,,,,
