ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
35,1978,1978-10-15,7,24.128,SDG,,MIA,L 21-28,,,,,,
36,1978,1978-10-22,8,24.135,SDG,@,DET,L 14-31,,,,,,
37,1978,1978-10-29,9,24.142,SDG,@,OAK,W 27-23,0,0,0.0,1,16,0
38,1978,1978-11-05,10,24.149,SDG,,CIN,W 22-13,,,,,,
39,1978,1978-11-12,11,24.156,SDG,,KAN,W 29-23,,,,,,
40,1978,1978-11-19,12,24.163,SDG,@,MIN,W 13-7,,,,,,
41,1978,1978-11-26,13,24.170,SDG,@,KAN,L 0-23,,,,,,
42,1978,1978-12-04,14,24.178,SDG,,CHI,W 40-7,,,,,,
43,1978,1978-12-10,15,24.184,SDG,,SEA,W 37-10,,,,,,
44,1978,1978-12-17,16,24.191,SDG,@,HOU,W 45-24,,,,,,
45,1979,1979-09-02,1,25.085,SDG,@,SEA,W 33-16,,,,,,
46,1979,1979-09-09,2,25.092,SDG,,OAK,W 30-10,1,6,0.0,1,32,1
47,1979,1979-09-16,3,25.099,SDG,,BUF,W 27-19,,,,,,
48,1979,1979-09-23,4,25.106,SDG,@,NWE,L 21-27,,,,,,
49,1979,1979-09-30,5,25.113,SDG,,SFO,W 31-9,0,0,0.0,1,2,0
50,1979,1979-10-07,6,25.120,SDG,@,DEN,L 0-7,,,,,,
51,1979,1979-10-14,7,25.127,SDG,,SEA,W 20-10,,,,,,
52,1979,1979-10-21,8,25.134,SDG,@,RAM,W 40-16,,,,,,
53,1979,1979-10-25,9,25.138,SDG,@,OAK,L 22-45,,,,,,
54,1979,1979-11-04,10,25.148,SDG,@,KAN,W 20-14,,,,,,
55,1979,1979-11-11,11,25.155,SDG,@,CIN,W 26-24,,,,,,
56,1979,1979-11-18,12,25.162,SDG,,PIT,W 35-7,1,6,0.0,2,106,1
57,1979,1979-11-25,13,25.169,SDG,,KAN,W 28-7,,,,,,
58,1979,1979-12-02,14,25.176,SDG,,ATL,L 26-28,0,0,0.0,1,10,0
59,1979,1979-12-09,15,25.183,SDG,@,NOR,W 35-0,,,,,,
60,1979,1979-12-17,16,25.191,SDG,,DEN,W 17-7,,,,,,
61,1980,1980-09-07,1,26.090,SDG,@,SEA,W 34-13,,,,,,
62,1980,1980-09-14,2,26.097,SDG,,OAK,W 30-24,,,,,,
63,1980,1980-09-21,3,26.104,SDG,@,DEN,W 30-13,0,0,0.0,1,28,0
64,1980,1980-09-28,4,26.111,SDG,@,KAN,W 24-7,,,,,,
65,1980,1980-10-05,5,26.118,SDG,,BUF,L 24-26,,,,,,
66,1980,1980-10-12,6,26.125,SDG,@,OAK,L 24-38,,,,,,
67,1980,1980-10-19,7,26.132,SDG,,NYG,W 44-7,,,,,,
68,1980,1980-10-26,8,26.139,SDG,@,DAL,L 31-42,1,6,0.0,1,16,1
69,1980,1980-11-02,9,26.146,SDG,@,CIN,W 31-14,,,,,,
70,1980,1980-11-09,10,26.153,SDG,,DEN,L 13-20,,,,,,
71,1980,1980-11-16,11,26.160,SDG,,KAN,W 20-7,,,,,,
72,1980,1980-11-20,12,26.164,SDG,@,MIA,W 27-24,0,0,0.0,1,28,0
73,1980,1980-11-30,13,26.174,SDG,,PHI,W 22-21,,,,,,
74,1980,1980-12-07,14,26.181,SDG,@,WAS,L 17-40,,,,,,
75,1980,1980-12-13,15,26.187,SDG,,SEA,W 21-14,,,,,,
76,1980,1980-12-22,16,26.196,SDG,,PIT,W 26-17,,,,,,
77,1981,1981-09-07,1,27.090,SDG,@,CLE,W 44-14,,,,,,
78,1981,1981-09-13,2,27.096,SDG,,DET,W 28-23,,,,,,
79,1981,1981-09-20,3,27.103,SDG,@,KAN,W 42-31,,,,,,
80,1981,1981-09-27,4,27.110,SDG,@,DEN,L 24-42,,,,,,
81,1981,1981-10-04,5,27.117,SDG,,SEA,W 24-10,,,,,,
82,1981,1981-10-11,6,27.124,SDG,,MIN,L 31-33,,,,,,
83,1981,1981-10-18,7,27.131,SDG,@,BAL,W 43-14,0,0,0.0,1,0,0
84,1981,1981-10-25,8,27.138,SDG,@,CHI,L 17-20,,,,,,
85,1981,1981-11-01,9,27.145,SDG,,KAN,W 22-20,,,,,,
86,1981,1981-11-08,10,27.152,SDG,,CIN,L 17-40,,,,,,
87,1981,1981-11-16,11,27.160,SDG,@,SEA,L 23-44,,,,,,
88,1981,1981-11-22,12,27.166,SDG,@,OAK,W 55-21,,,,,,
89,1981,1981-11-29,13,27.173,SDG,,DEN,W 34-17,0,0,0.0,1,0,0
90,1981,1981-12-06,14,27.180,SDG,,BUF,L 27-28,,,,,,
91,1981,1981-12-13,15,27.187,SDG,@,TAM,W 24-23,0,0,0.0,1,0,0
92,1981,1981-12-21,16,27.195,SDG,,OAK,W 23-10,,,,,,
93,1982,1982-09-12,1,28.095,SDG,@,DEN,W 23-3,,,,,,
94,1982,1982-09-19,2,28.102,SDG,@,KAN,L 12-19,0,0,1.0,0,0,0
95,1982,1982-11-22,3,28.166,SDG,@,RAI,L 24-28,,,,,,
96,1982,1982-11-28,4,28.172,SDG,,DEN,W 30-20,,,,,,
97,1982,1982-12-05,5,28.179,SDG,@,CLE,W 30-13,,,,,,
98,1982,1982-12-11,6,28.185,SDG,@,SFO,W 41-37,0,0,0.0,1,2,0
99,1982,1982-12-20,7,28.194,SDG,,CIN,W 50-34,,,,,,
100,1982,1982-12-26,8,28.200,SDG,,BAL,W 44-26,0,0,1.0,0,0,0
101,1982,1983-01-02,9,28.207,SDG,,RAI,L 34-41,,,,,,
102,1983,1983-09-04,1,29.087,SDG,,NYJ,L 29-41,,,,,,
103,1983,1983-09-12,2,29.095,SDG,@,KAN,W 17-14,0,0,1.0,0,0,0
104,1983,1983-09-18,3,29.101,SDG,@,SEA,L 31-34,,,,,,
105,1983,1983-09-25,4,29.108,SDG,,CLE,L 24-30,0,0,1.0,0,0,0
106,1983,1983-10-02,5,29.115,SDG,@,NYG,W 41-34,,,,,,
107,1983,1983-10-09,6,29.122,SDG,,SEA,W 28-21,,,,,,
108,1983,1983-10-16,7,29.129,SDG,@,NWE,L 21-37,,,,,,
109,1983,1983-10-23,8,29.136,SDG,@,DEN,L 6-14,,,,,,
110,1983,1983-10-31,9,29.144,SDG,,WAS,L 24-27,,,,,,
111,1983,1983-11-06,10,29.150,SDG,@,PIT,L 3-26,,,,,,
112,1983,1983-11-13,11,29.157,SDG,,DAL,W 24-23,0,0,1.0,0,0,0
113,1983,1983-11-20,12,29.164,SDG,@,STL,L 14-44,0,0,1.0,0,0,0
114,1983,1983-11-27,13,29.171,SDG,,DEN,W 31-7,0,0,0.5,0,0,0
115,1983,1983-12-01,14,29.175,SDG,,RAI,L 10-42,,,,,,
116,1983,1983-12-11,15,29.185,SDG,,KAN,W 41-38,,,,,,
117,1983,1983-12-18,16,29.192,SDG,@,RAI,L 14-30,,,,,,
118,1984,1984-09-02,1,30.085,SDG,@,MIN,W 42-13,,,,,,
119,1984,1984-09-16,3,30.099,SDG,,HOU,W 31-14,,,,,,
120,1984,1984-09-24,4,30.107,SDG,@,RAI,L 30-33,1,6,1.0,1,32,1
121,1984,1984-09-30,5,30.113,SDG,,DET,W 27-24,,,,,,
122,1984,1984-10-07,6,30.120,SDG,@,GNB,W 34-28,0,0,1.0,0,0,0
123,1984,1984-10-14,7,30.127,SDG,@,KAN,L 13-31,0,0,0.0,1,20,0
124,1984,1984-10-21,8,30.134,SDG,,RAI,L 37-44,,,,,,
125,1984,1984-10-29,9,30.142,SDG,,SEA,L 0-24,,,,,,
126,1984,1984-11-04,10,30.148,SDG,@,IND,W 38-10,,,,,,
127,1984,1984-11-11,11,30.155,SDG,,DEN,L 13-16,,,,,,
128,1984,1984-11-18,12,30.162,SDG,,MIA,W 34-28,,,,,,
129,1984,1984-11-25,13,30.169,SDG,@,PIT,L 24-52,0,0,1.0,0,0,0
130,1984,1984-12-03,14,30.177,SDG,,CHI,W 20-7,,,,,,
131,1984,1984-12-09,15,30.183,SDG,@,DEN,L 13-16,0,0,0.0,1,9,0
132,1984,1984-12-16,16,30.190,SDG,,KAN,L 21-42,,,,,,
133,1985,1985-09-08,1,31.091,SDG,@,BUF,W 14-9,0,0,1.0,1,4,0
134,1985,1985-09-15,2,31.098,SDG,,SEA,L 35-49,,,,,,
135,1985,1985-09-22,3,31.105,SDG,@,CIN,W 44-41,,,,,,
136,1985,1985-09-29,4,31.112,SDG,,CLE,L 7-21,,,,,,
137,1985,1985-10-06,5,31.119,SDG,@,SEA,L 21-26,,,,,,
138,1985,1985-10-13,6,31.126,SDG,,KAN,W 31-20,0,0,0.0,1,2,0
139,1985,1985-10-20,7,31.133,SDG,@,MIN,L 17-21,,,,,,
140,1985,1985-10-28,8,31.141,SDG,@,RAI,L 21-34,,,,,,
141,1985,1985-11-03,9,31.147,SDG,,DEN,W 30-10,,,,,,
142,1985,1985-11-10,10,31.154,SDG,,RAI,W 40-34,,,,,,
143,1985,1985-11-17,11,31.161,SDG,@,DEN,L 24-30,0,0,1.0,1,0,0
144,1985,1985-11-24,12,31.168,SDG,@,HOU,L 35-37,,,,,,
145,1985,1985-12-01,13,31.175,SDG,,BUF,W 40-7,0,0,2.0,0,0,0
146,1985,1985-12-08,14,31.182,SDG,,PIT,W 54-44,,,,,,
147,1985,1985-12-15,15,31.189,SDG,,PHI,W 20-14,0,0,1.5,0,0,0
148,1985,1985-12-22,16,31.196,SDG,@,KAN,L 34-38,,,,,,
149,1986,1986-09-07,1,32.090,SDG,,MIA,W 50-28,,,,,,
150,1986,1986-09-14,2,32.097,SDG,@,NYG,L 7-20,,,,,,
151,1986,1986-09-21,3,32.104,SDG,,WAS,L 27-30,,,,,,
152,1986,1986-09-28,4,32.111,SDG,@,RAI,L 13-17,,,,,,
153,1986,1986-10-06,5,32.119,SDG,@,SEA,L 7-33,,,,,,
154,1986,1986-10-12,6,32.125,SDG,,DEN,L 14-31,,,,,,
155,1986,1986-10-19,7,32.132,SDG,@,KAN,L 41-42,,,,,,
156,1986,1986-10-26,8,32.139,SDG,@,PHI,L 7-23,,,,,,
157,1986,1986-11-02,9,32.146,SDG,,KAN,L 23-24,,,,,,
158,1986,1986-11-09,10,32.153,SDG,@,DEN,W 9-3,,,,,,
159,1986,1986-11-16,11,32.160,SDG,,DAL,L 21-24,,,,,,
160,1986,1986-11-20,12,32.164,SDG,,RAI,L 31-37,,,,,,
161,1986,1986-11-30,13,32.174,SDG,@,IND,W 17-3,,,,,,
162,1986,1986-12-07,14,32.181,SDG,,HOU,W 27-0,,,,,,
163,1986,1986-12-14,15,32.188,SDG,,SEA,L 24-34,,,,,,
164,1986,1986-12-21,16,32.195,SDG,@,CLE,L 17-47,,,,,,
