ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-10-01,5,22.306,NWE,,SDG,W 28-23,,,,,
2,1978,1978-10-08,6,22.313,NWE,,PHI,W 24-14,,,,,
3,1978,1978-10-15,7,22.320,NWE,@,CIN,W 10-3,,,,,
4,1978,1978-10-22,8,22.327,NWE,,MIA,W 33-24,,,,,
5,1978,1978-10-29,9,22.334,NWE,,NYJ,W 55-21,,,,,
6,1978,1978-11-05,10,22.341,NWE,@,BUF,W 14-10,,,,,
7,1978,1978-11-12,11,22.348,NWE,,HOU,L 23-26,,,,,
8,1978,1978-11-19,12,22.355,NWE,@,NYJ,W 19-17,,,,,
9,1978,1978-11-26,13,22.362,NWE,@,BAL,W 35-14,,,,,
10,1978,1978-12-03,14,23.004,NWE,@,DAL,L 10-17,,,,,
11,1978,1978-12-10,15,23.011,NWE,,BUF,W 26-24,,,,,
12,1978,1978-12-18,16,23.019,NWE,@,MIA,L 3-23,,,,,
13,1979,1979-09-03,1,23.278,NWE,,PIT,L 13-16,,,,,
14,1979,1979-09-09,2,23.284,NWE,,NYJ,W 56-3,,,,,
15,1979,1979-09-16,3,23.291,NWE,@,CIN,W 20-14,,,,,
16,1979,1979-09-23,4,23.298,NWE,,SDG,W 27-21,,,,,
17,1979,1979-10-01,5,23.306,NWE,@,GNB,L 14-27,,,,,
18,1979,1979-10-07,6,23.312,NWE,,DET,W 24-17,,,,,
19,1979,1979-10-14,7,23.319,NWE,@,CHI,W 27-7,,,,,
20,1979,1979-10-21,8,23.326,NWE,,MIA,W 28-13,1,6,2,35,1
21,1979,1979-10-28,9,23.333,NWE,@,BAL,L 26-31,,,,,
22,1979,1979-11-04,10,23.340,NWE,@,BUF,W 26-6,,,,,
23,1979,1979-11-11,11,23.347,NWE,@,DEN,L 10-45,,,,,
24,1979,1979-11-18,12,23.354,NWE,,BAL,W 50-21,,,,,
25,1979,1979-11-25,13,23.361,NWE,,BUF,L 13-16,,,,,
26,1979,1979-11-29,14,24.000,NWE,@,MIA,L 24-39,,,,,
27,1979,1979-12-09,15,24.010,NWE,@,NYJ,L 26-27,,,,,
28,1979,1979-12-16,16,24.017,NWE,,MIN,W 27-23,,,,,
29,1980,1980-09-07,1,24.283,NWE,,CLE,W 34-17,,,,,
30,1980,1980-09-14,2,24.290,NWE,,ATL,L 21-37,,,,,
31,1980,1980-09-21,3,24.297,NWE,@,SEA,W 37-31,,,,,
32,1980,1980-09-29,4,24.305,NWE,,DEN,W 23-14,,,,,
33,1980,1980-10-05,5,24.311,NWE,@,NYJ,W 21-11,,,,,
34,1980,1980-10-12,6,24.318,NWE,,MIA,W 34-0,,,,,
35,1980,1980-10-19,7,24.325,NWE,@,BAL,W 37-21,,,,,
36,1980,1980-10-26,8,24.332,NWE,@,BUF,L 13-31,,,,,
37,1980,1980-11-02,9,24.339,NWE,,NYJ,W 34-21,0,0,1,0,0
38,1980,1980-11-10,10,24.347,NWE,@,HOU,L 34-38,0,0,1,5,0
39,1980,1980-11-16,11,24.353,NWE,,RAM,L 14-17,,,,,
40,1980,1980-11-23,12,24.360,NWE,,BAL,W 47-21,,,,,
41,1980,1980-11-30,13,25.001,NWE,@,SFO,L 17-21,,,,,
42,1980,1980-12-08,14,25.009,NWE,@,MIA,L 13-16,,,,,
43,1980,1980-12-14,15,25.015,NWE,,BUF,W 24-2,,,,,
44,1980,1980-12-21,16,25.022,NWE,@,NOR,W 38-27,,,,,
45,1981,1981-09-13,2,25.288,NWE,@,PHI,L 3-13,,,,,
46,1981,1981-09-21,3,25.296,NWE,,DAL,L 21-35,,,,,
47,1981,1981-09-27,4,25.302,NWE,@,PIT,L 21-27,,,,,
48,1981,1981-10-04,5,25.309,NWE,,KAN,W 33-17,0,0,1,16,0
49,1981,1981-10-11,6,25.316,NWE,@,NYJ,L 24-28,,,,,
50,1981,1981-10-18,7,25.323,NWE,,HOU,W 38-10,,,,,
51,1981,1981-10-25,8,25.330,NWE,@,WAS,L 22-24,,,,,
52,1981,1981-11-01,9,25.337,NWE,@,OAK,L 17-27,,,,,
53,1981,1981-11-08,10,25.344,NWE,,MIA,L 27-30,,,,,
54,1981,1981-11-15,11,25.351,NWE,,NYJ,L 6-17,,,,,
55,1981,1981-11-22,12,25.358,NWE,@,BUF,L 17-20,,,,,
56,1981,1981-11-29,13,26.000,NWE,,STL,L 20-27,,,,,
57,1981,1981-12-06,14,26.007,NWE,@,MIA,L 14-24,,,,,
58,1981,1981-12-13,15,26.014,NWE,,BUF,L 10-19,,,,,
59,1981,1981-12-20,16,26.021,NWE,@,BAL,L 21-23,,,,,
60,1982,1982-12-12,6,27.013,RAI,@,KAN,W 21-16,,,,,
61,1982,1982-12-18,7,27.019,RAI,,RAM,W 37-31,,,,,
62,1982,1982-12-26,8,27.027,RAI,,DEN,W 27-10,,,,,
