ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
100,1984,1984-12-02,14,31.167,STL,@,NWE,W 33-10,3,4,75.0,2,2,100.0,0,9
101,1984,1984-12-09,15,31.174,STL,,NYG,W 31-21,4,4,100.0,1,2,50.0,0,7
102,1984,1984-12-16,16,31.181,STL,@,WAS,L 27-29,3,3,100.0,2,3,66.7,0,9
103,1985,1985-09-08,1,32.082,STL,@,CLE,W 27-24,3,3,100.0,2,3,66.7,0,9
104,1985,1985-09-15,2,32.089,STL,,CIN,W 41-27,5,5,100.0,2,2,100.0,0,11
105,1985,1985-09-22,3,32.096,STL,@,NYG,L 17-27,2,2,100.0,1,2,50.0,0,5
106,1985,1985-09-29,4,32.103,STL,,GNB,W 43-28,5,5,100.0,2,3,66.7,0,11
107,1985,1985-10-07,5,32.111,STL,@,WAS,L 10-27,1,1,100.0,1,1,100.0,0,4
108,1985,1985-10-13,6,32.117,STL,@,PHI,L 7-30,1,1,100.0,,2,0.0,0,1
109,1985,1985-10-20,7,32.124,STL,@,PIT,L 10-23,1,1,100.0,1,1,100.0,0,4
110,1985,1985-10-27,8,32.131,STL,,HOU,L 10-20,1,1,100.0,1,4,25.0,0,4
111,1985,1985-11-04,9,32.139,STL,,DAL,W 21-10,,,,,,,,
112,1985,1985-11-10,10,32.145,STL,@,TAM,L 0-16,,,,,,,,
113,1985,1985-11-17,11,32.152,STL,,PHI,L 14-24,,,,,,,,
114,1985,1985-11-24,12,32.159,STL,,NYG,L 3-34,,,,,,,,
115,1985,1985-11-28,13,32.163,STL,@,DAL,L 17-35,,,,,,,,
116,1985,1985-12-08,14,32.173,STL,,NOR,W 28-16,,,,,,,,
117,1985,1985-12-15,15,32.180,STL,@,RAM,L 14-46,,,,,,,,
118,1985,1985-12-21,16,32.186,STL,,WAS,L 16-27,,,,,,,,
