ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.353,NOR,@,RAM,L 14-34,,,
2,1972,1972-09-25,2,22.361,NOR,,KAN,L 17-20,,,
3,1972,1972-10-01,3,23.001,NOR,,SFO,L 2-37,,,
4,1972,1972-10-08,4,23.008,NOR,@,NYG,L 21-45,,,
5,1972,1972-10-15,5,23.015,NOR,,ATL,L 14-21,,,
6,1972,1972-10-22,6,23.022,NOR,@,SFO,T 20-20,,,
7,1972,1972-10-29,7,23.029,NOR,,PHI,W 21-3,,,
8,1972,1972-11-05,8,23.036,NOR,@,MIN,L 6-37,,,
9,1972,1972-11-12,9,23.043,NOR,@,ATL,L 20-36,,,
10,1972,1972-11-19,10,23.050,NOR,@,DET,L 14-27,,,
11,1972,1972-11-26,11,23.057,NOR,,RAM,W 19-16,,,
12,1972,1972-12-03,12,23.064,NOR,@,NYJ,L 17-18,,,
13,1972,1972-12-10,13,23.071,NOR,,NWE,L 10-17,,,
14,1972,1972-12-17,14,23.078,NOR,,GNB,L 20-30,,,
15,1973,1973-09-16,1,23.351,NOR,,ATL,L 7-62,,,
16,1973,1973-09-24,2,23.359,NOR,@,DAL,L 3-40,,,
17,1973,1973-09-30,3,24.000,NOR,@,BAL,L 10-14,,,
18,1973,1973-10-07,4,24.007,NOR,,CHI,W 21-16,,,
19,1973,1973-10-14,5,24.014,NOR,,DET,W 20-13,,,
20,1973,1973-10-21,6,24.021,NOR,@,SFO,L 0-40,,,
21,1973,1973-10-28,7,24.028,NOR,,WAS,W 19-3,,,
22,1975,1975-11-09,8,26.040,OAK,,NOR,W 48-10,,,
23,1975,1975-11-16,9,26.047,OAK,,CLE,W 38-17,,,
24,1975,1975-11-23,10,26.054,OAK,@,WAS,W 26-23,,,
25,1975,1975-11-30,11,26.061,OAK,,ATL,W 37-34,,,
26,1975,1975-12-08,12,26.069,OAK,,DEN,W 17-10,,,
27,1975,1975-12-14,13,26.075,OAK,,HOU,L 26-27,,,
28,1975,1975-12-21,14,26.082,OAK,,KAN,W 28-20,,,
29,1976,1976-09-12,1,26.348,OAK,,PIT,W 31-28,1,5,0
30,1976,1976-09-20,2,26.356,OAK,@,KAN,W 24-21,,,
31,1976,1976-09-26,3,26.362,OAK,@,HOU,W 14-13,,,
32,1976,1976-10-03,4,27.003,OAK,@,NWE,L 17-48,,,
33,1976,1976-10-10,5,27.010,OAK,@,SDG,W 27-17,,,
34,1976,1976-10-17,6,27.017,OAK,@,DEN,W 17-10,,,
35,1976,1976-10-24,7,27.024,OAK,,GNB,W 18-14,,,
36,1976,1976-10-31,8,27.031,OAK,,DEN,W 19-6,,,
37,1976,1976-11-07,9,27.038,OAK,@,CHI,W 28-27,,,
38,1976,1976-11-14,10,27.045,OAK,,KAN,W 21-10,,,
39,1976,1976-11-21,11,27.052,OAK,@,PHI,W 26-7,,,
40,1976,1976-11-28,12,27.059,OAK,,TAM,W 49-16,1,12,0
41,1976,1976-12-06,13,27.067,OAK,,CIN,W 35-20,,,
42,1976,1976-12-12,14,27.073,OAK,,SDG,W 24-0,,,
43,1977,1977-09-18,1,27.353,OAK,,SDG,W 24-0,,,
44,1977,1977-09-25,2,27.360,OAK,@,PIT,W 16-7,,,
45,1977,1977-10-03,3,28.003,OAK,@,KAN,W 37-28,,,
46,1977,1977-10-09,4,28.009,OAK,@,CLE,W 26-10,,,
47,1977,1977-10-16,5,28.016,OAK,,DEN,L 7-30,,,
48,1977,1977-10-23,6,28.023,OAK,@,NYJ,W 28-27,,,
49,1977,1977-10-30,7,28.030,OAK,@,DEN,W 24-14,,,
50,1977,1977-11-06,8,28.037,OAK,,SEA,W 44-7,,,
51,1977,1977-11-13,9,28.044,OAK,,HOU,W 34-29,,,
52,1977,1977-11-20,10,28.051,OAK,@,SDG,L 7-12,,,
53,1977,1977-11-28,11,28.059,OAK,,BUF,W 34-13,,,
54,1977,1977-12-04,12,28.065,OAK,@,RAM,L 14-20,,,
55,1977,1977-12-11,13,28.072,OAK,,MIN,W 35-13,,,
56,1977,1977-12-18,14,28.079,OAK,,KAN,W 21-20,1,0,0
57,1978,1978-09-03,1,28.338,OAK,@,DEN,L 6-14,1,15,0
58,1978,1978-09-10,2,28.345,OAK,@,SDG,W 21-20,,,
59,1978,1978-09-17,3,28.352,OAK,@,GNB,W 28-3,,,
60,1978,1978-09-24,4,28.359,OAK,,NWE,L 14-21,1,3,0
61,1978,1978-10-01,5,29.001,OAK,@,CHI,W 25-19,,,
62,1978,1978-10-29,9,29.029,OAK,,SDG,L 23-27,,,
63,1978,1978-11-05,10,29.036,OAK,@,KAN,W 20-10,,,
64,1978,1978-11-13,11,29.044,OAK,@,CIN,W 34-21,,,
65,1978,1978-11-19,12,29.050,OAK,,DET,W 29-17,,,
66,1978,1978-11-26,13,29.057,OAK,,SEA,L 16-17,,,
67,1978,1978-12-03,14,29.064,OAK,,DEN,L 6-21,,,
