ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1998,1998-09-06,1,23.088,SDG,,BUF,W 16-14,,,,,
2,1998,1998-09-13,2,23.095,SDG,@,TEN,W 13-7,,,,,
3,1998,1998-09-20,3,23.102,SDG,@,KAN,L 7-23,,,,,
4,1998,1998-09-27,4,23.109,SDG,,NYG,L 16-34,,,,,
5,1998,1998-10-04,5,23.116,SDG,@,IND,L 12-17,,,,,
6,1998,1998-10-11,6,23.123,SDG,@,OAK,L 6-7,,,,,
7,1998,1998-10-18,7,23.130,SDG,,PHI,W 13-10,,1,0,0.00,0
8,1998,1998-10-25,8,23.137,SDG,,SEA,L 20-27,,,,,
9,1998,1998-11-08,9,23.151,SDG,@,DEN,L 10-27,,,,,
10,1998,1998-11-22,11,23.165,SDG,,KAN,W 38-37,,,,,
11,1998,1998-11-29,12,23.172,SDG,,DEN,L 16-31,,,,,
12,1998,1998-12-06,13,23.179,SDG,@,WAS,L 20-24,,,,,
13,1998,1998-12-13,14,23.186,SDG,@,SEA,L 17-38,,,,,
14,1998,1998-12-20,15,23.193,SDG,,OAK,L 10-17,,,,,
15,1998,1998-12-27,16,23.200,SDG,@,ARI,L 13-16,,,,,
16,1999,1999-09-26,2,24.108,SDG,,IND,L 19-27,,,,,
17,1999,1999-10-03,3,24.115,SDG,,KAN,W 21-14,,,,,
18,1999,1999-10-10,4,24.122,SDG,@,DET,W 20-10,,,,,
19,1999,1999-10-17,5,24.129,SDG,,SEA,W 13-10,*,,,,
20,1999,1999-10-24,6,24.136,SDG,,GNB,L 3-31,,,,,
21,1999,1999-10-31,7,24.143,SDG,@,KAN,L 0-34,*,,,,
22,1999,1999-11-07,8,24.150,SDG,,DEN,L 17-33,*,,,,
23,1999,1999-11-14,9,24.157,SDG,@,OAK,L 9-28,*,,,,
24,1999,1999-11-21,10,24.164,SDG,,CHI,L 20-23,,,,,
25,1999,1999-11-28,11,24.171,SDG,@,MIN,L 27-35,*,,,,
26,2000,2000-09-03,1,25.085,SDG,@,OAK,L 6-9,,,,,
27,2000,2000-09-10,2,25.092,SDG,,NOR,L 27-28,,,,,
28,2000,2000-09-17,3,25.099,SDG,@,KAN,L 10-42,,,,,
29,2000,2000-09-24,4,25.106,SDG,,SEA,L 12-20,,,,,
30,2000,2000-10-01,5,25.113,SDG,@,STL,L 31-57,,,,,
31,2000,2000-10-08,6,25.120,SDG,,DEN,L 7-21,,1,8,8.00,0
32,2000,2000-10-15,7,25.127,SDG,@,BUF,L 24-27,,,,,
33,2000,2000-10-29,8,25.141,SDG,,OAK,L 13-15,,,,,
34,2000,2000-11-05,9,25.148,SDG,@,SEA,L 15-17,,,,,
35,2000,2000-11-12,10,25.155,SDG,,MIA,L 7-17,,,,,
36,2000,2000-11-19,11,25.162,SDG,@,DEN,L 37-38,,,,,
37,2000,2000-11-26,12,25.169,SDG,,KAN,W 17-16,,,,,
38,2000,2000-12-03,13,25.176,SDG,,SFO,L 17-45,,,,,
