ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
40,1974,1974-12-08,13,23.326,NYG,,PHI,L 7-20,,,,,,,,,,,
41,1974,1974-12-15,14,23.333,NYG,@,STL,L 14-26,0,0,,0,0,0,,0,1,0,0
42,1975,1975-11-02,7,24.290,NOR,,ATL,W 23-7,,,,,,,,,,,
43,1975,1975-11-09,8,24.297,NOR,@,OAK,L 10-48,0,0,,0,0,0,,0,1,7,0
44,1975,1975-11-16,9,24.304,NOR,,MIN,L 7-20,0,0,,0,0,0,,0,1,42,0
45,1975,1975-11-23,10,24.311,NOR,,SFO,L 6-16,,,,,,,,,,,
46,1975,1975-11-30,11,24.318,NOR,@,CLE,L 16-17,,,,,,,,,,,
47,1975,1975-12-07,12,24.325,NOR,,RAM,L 7-14,0,0,,0,0,0,,0,1,20,0
48,1975,1975-12-14,13,24.332,NOR,@,NYG,L 14-28,,,,,,,,,,,
49,1975,1975-12-21,14,24.339,NOR,,CHI,L 17-42,,,,,,,,,,,
50,1976,1976-09-12,1,25.240,NOR,,MIN,L 9-40,,,,,,,,,,,
51,1976,1976-09-19,2,25.247,NOR,,DAL,L 6-24,,,,,,,,,,,
52,1976,1976-09-26,3,25.254,NOR,@,KAN,W 27-17,,,,,,,,,,,
53,1976,1976-10-03,4,25.261,NOR,,HOU,L 26-31,,,,,,,,,,,
54,1976,1976-10-10,5,25.268,NOR,,ATL,W 30-0,,,,,,,,,,,
55,1976,1976-10-17,6,25.275,NOR,@,SFO,L 3-33,,,,,,,,,,,
56,1976,1976-10-24,7,25.282,NOR,,RAM,L 10-16,,,,,,,,,,,
57,1976,1976-10-31,8,25.289,NOR,@,ATL,L 20-23,,,,,,,,,,,
58,1976,1976-11-07,9,25.296,NOR,@,GNB,L 27-32,,,,,,,,,,,
59,1976,1976-11-14,10,25.303,NOR,,DET,W 17-16,0,0,,0,1,8,8.00,0,0,0,0
60,1976,1976-11-21,11,25.310,NOR,@,SEA,W 51-27,0,0,,0,0,0,,0,1,20,0
61,1976,1976-11-28,12,25.317,NOR,@,RAM,L 14-33,,,,,,,,,,,
62,1976,1976-12-05,13,25.324,NOR,@,NWE,L 6-27,,,,,,,,,,,
63,1976,1976-12-12,14,25.331,NOR,,SFO,L 7-27,,,,,,,,,,,
64,1977,1977-09-18,1,26.245,NOR,,GNB,L 20-24,,,,,,,,,,,
65,1977,1977-09-25,2,26.252,NOR,@,DET,L 19-23,,,,,,,,,,,
66,1977,1977-10-02,3,26.259,NOR,@,CHI,W 42-24,0,0,,0,0,0,,0,1,0,0
67,1977,1977-10-09,4,26.266,NOR,,SDG,L 0-14,,,,,,,,,,,
68,1977,1977-10-16,5,26.273,NOR,@,RAM,L 7-14,,,,,,,,,,,
69,1977,1977-10-23,6,26.280,NOR,@,STL,L 31-49,,,,,,,,,,,
70,1977,1977-10-30,7,26.287,NOR,,RAM,W 27-26,,,,,,,,,,,
71,1977,1977-11-06,8,26.294,NOR,@,PHI,L 7-28,,,,,,,,,,,
72,1977,1977-11-13,9,26.301,NOR,,SFO,L 7-10,0,0,,0,0,0,,0,1,0,0
73,1977,1977-11-20,10,26.308,NOR,,ATL,W 21-20,0,0,,0,0,0,,0,1,0,0
74,1977,1977-11-27,11,26.315,NOR,@,SFO,L 17-20,,,,,,,,,,,
75,1977,1977-12-04,12,26.322,NOR,,NYJ,L 13-16,0,0,,0,0,0,,0,1,6,0
76,1977,1977-12-11,13,26.329,NOR,,TAM,L 14-33,,,,,,,,,,,
77,1977,1977-12-18,14,26.336,NOR,@,ATL,L 7-35,,,,,,,,,,,
78,1978,1978-09-03,1,27.230,SFO,@,CLE,L 7-24,,,,,,,,,,,
79,1978,1978-09-10,2,27.237,SFO,,CHI,L 13-16,,,,,,,,,,,
80,1978,1978-09-17,3,27.244,SFO,@,HOU,L 19-20,,,,,,,,,,,
81,1978,1978-09-24,4,27.251,SFO,@,NYG,L 10-27,0,0,,0,0,0,,0,1,31,0
82,1978,1978-10-08,6,27.265,SFO,@,RAM,L 10-27,0,0,,0,0,0,,0,1,28,0
83,1978,1978-10-15,7,27.272,SFO,,NOR,L 7-14,,,,,,,,,,,
84,1978,1978-10-22,8,27.279,SFO,,ATL,L 17-20,,,,,,,,,,,
85,1978,1978-10-29,9,27.286,SFO,@,WAS,L 20-38,,,,,,,,,,,
86,1978,1978-11-05,10,27.293,SFO,@,ATL,L 10-21,,,,,,,,,,,
87,1978,1978-11-12,11,27.300,SFO,,STL,L 10-16,0,0,,0,0,0,,0,2,43,0
88,1978,1978-11-19,12,27.307,SFO,,RAM,L 28-31,,,,,,,,,,,
89,1978,1978-11-27,13,27.315,SFO,,PIT,L 7-24,0,0,,0,0,0,,0,1,25,0
90,1978,1978-12-03,14,27.321,SFO,@,NOR,L 13-24,,,,,,,,,,,
91,1978,1978-12-10,15,27.328,SFO,,TAM,W 6-3,0,0,,0,0,0,,0,1,32,0
92,1978,1978-12-17,16,27.335,SFO,@,DET,L 14-33,,,,,,,,,,,
