ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.230,NOR,,CAR,W 19-10,
2,1999,1999-10-24,6,24.272,NOR,@,NYG,L 3-31,*
3,1999,1999-10-31,7,24.279,NOR,,CLE,L 16-21,
4,1999,1999-11-07,8,24.286,NOR,,TAM,L 16-31,
5,1999,1999-11-14,9,24.293,NOR,,SFO,W 24-6,
6,1999,1999-11-21,10,24.300,NOR,@,JAX,L 23-41,
7,1999,1999-11-28,11,24.307,NOR,@,STL,L 12-43,
8,1999,1999-12-05,12,24.314,NOR,@,ATL,L 12-35,
9,1999,1999-12-12,13,24.321,NOR,,STL,L 14-30,
10,1999,1999-12-19,14,24.328,NOR,@,BAL,L 8-31,
11,1999,1999-12-24,15,24.333,NOR,,DAL,W 31-24,
12,1999,2000-01-02,16,24.342,NOR,@,CAR,L 13-45,
13,2000,2000-09-03,1,25.222,NOR,,DET,L 10-14,
14,2000,2000-09-10,2,25.229,NOR,@,SDG,W 28-27,
15,2000,2000-09-17,3,25.236,NOR,@,SEA,L 10-20,
16,2000,2000-09-24,4,25.243,NOR,,PHI,L 7-21,
17,2000,2000-10-08,5,25.257,NOR,@,CHI,W 31-10,
18,2000,2000-10-15,6,25.264,NOR,,CAR,W 24-6,
19,2000,2000-10-22,7,25.271,NOR,@,ATL,W 21-19,
20,2000,2000-10-29,8,25.278,NOR,@,ARI,W 21-10,
21,2000,2000-11-05,9,25.285,NOR,,SFO,W 31-15,
22,2000,2000-11-12,10,25.292,NOR,@,CAR,W 20-10,
23,2000,2000-11-19,11,25.299,NOR,,OAK,L 22-31,
24,2000,2000-11-26,12,25.306,NOR,@,STL,W 31-24,
25,2000,2000-12-03,13,25.313,NOR,,DEN,L 23-38,
26,2000,2000-12-10,14,25.320,NOR,@,SFO,W 31-27,
27,2000,2000-12-17,15,25.327,NOR,,ATL,W 23-7,
28,2000,2000-12-24,16,25.334,NOR,,STL,L 21-26,
29,2001,2001-09-09,1,26.227,NOR,@,BUF,W 24-6,
30,2001,2001-09-30,2,26.248,NOR,@,NYG,L 13-21,
31,2001,2001-10-07,3,26.255,NOR,,MIN,W 28-15,
32,2001,2001-10-14,4,26.262,NOR,@,CAR,W 27-25,
33,2001,2001-10-21,5,26.269,NOR,,ATL,L 13-20,*
34,2001,2001-10-28,6,26.276,NOR,@,STL,W 34-31,*
35,2001,2001-11-04,7,26.283,NOR,,NYJ,L 9-16,*
36,2001,2001-11-11,8,26.290,NOR,@,SFO,L 27-28,
37,2001,2001-11-18,9,26.297,NOR,,IND,W 34-20,
38,2001,2001-11-25,10,26.304,NOR,@,NWE,L 17-34,*
39,2001,2001-12-02,11,26.311,NOR,,CAR,W 27-23,*
40,2001,2001-12-09,12,26.318,NOR,@,ATL,W 28-10,*
41,2001,2001-12-17,13,26.326,NOR,,STL,L 21-34,*
42,2001,2001-12-23,14,26.332,NOR,@,TAM,L 21-48,*
43,2001,2001-12-30,15,26.339,NOR,,WAS,L 10-40,*
44,2001,2002-01-06,16,26.346,NOR,,SFO,L 0-38,*
45,2002,2002-11-03,8,27.282,JAX,@,NYG,L 17-24,
46,2002,2002-11-10,9,27.289,JAX,,WAS,W 26-7,
47,2002,2002-11-17,10,27.296,JAX,@,HOU,W 24-21,
48,2002,2002-11-24,11,27.303,JAX,@,DAL,L 19-21,
49,2002,2002-12-01,12,27.310,JAX,,PIT,L 23-25,
50,2002,2002-12-08,13,27.317,JAX,,CLE,L 20-21,
51,2002,2002-12-15,14,27.324,JAX,@,CIN,W 29-15,
52,2002,2002-12-22,15,27.331,JAX,,TEN,L 10-28,
53,2002,2002-12-29,16,27.338,JAX,@,IND,L 13-20,
54,2003,2003-09-14,2,28.232,WAS,@,ATL,W 33-31,
55,2003,2003-09-21,3,28.239,WAS,,NYG,L 21-24,
56,2003,2003-09-28,4,28.246,WAS,,NWE,W 20-17,
57,2003,2003-10-05,5,28.253,WAS,@,PHI,L 25-27,
58,2003,2003-10-12,6,28.260,WAS,,TAM,L 13-35,
59,2003,2003-10-19,7,28.267,WAS,@,BUF,L 7-24,
60,2003,2003-11-02,8,28.281,WAS,@,DAL,L 14-21,
61,2003,2003-11-09,9,28.288,WAS,,SEA,W 27-20,
62,2003,2003-11-16,10,28.295,WAS,@,CAR,L 17-20,
63,2003,2003-11-23,11,28.302,WAS,@,MIA,L 23-24,*
64,2003,2003-11-30,12,28.309,WAS,,NOR,L 20-24,
65,2003,2003-12-07,13,28.316,WAS,@,NYG,W 20-7,
66,2003,2003-12-14,14,28.323,WAS,,DAL,L 0-27,
67,2003,2003-12-21,15,28.330,WAS,@,CHI,L 24-27,
68,2003,2003-12-27,16,28.336,WAS,,PHI,L 7-31,
