ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2008,2008-12-07,13,23.326,BAL,,WAS,W 24-10,*,10,21,47.62,134,1,1,64.4,0,0,6.38,5.19,4,11,2.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
14,2008,2008-12-14,14,23.333,BAL,,PIT,L 9-13,*,11,28,39.29,115,0,2,22.2,2,25,4.11,0.89,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
15,2008,2008-12-20,15,23.339,BAL,@,DAL,W 33-24,*,17,25,68.00,149,1,0,96.9,5,26,5.96,6.76,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
16,2008,2008-12-28,16,23.347,BAL,,JAX,W 27-7,*,17,23,73.91,297,0,0,115.8,2,17,12.91,12.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
17,2009,2009-09-13,1,24.240,BAL,,KAN,W 38-24,*,26,43,60.47,307,3,1,95.8,1,4,7.14,7.49,5,18,3.60,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
18,2009,2009-09-20,2,24.247,BAL,@,SDG,W 31-26,*,17,26,65.38,190,2,1,96.6,1,9,7.31,7.12,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
19,2009,2009-09-27,3,24.254,BAL,,CLE,W 34-3,*,25,35,71.43,342,1,0,111.8,1,9,9.77,10.34,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
20,2009,2009-10-04,4,24.261,BAL,@,NWE,L 21-27,*,27,47,57.45,264,2,1,78.7,2,17,5.62,5.51,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
21,2009,2009-10-11,5,24.268,BAL,,CIN,L 14-17,*,22,31,70.97,186,1,2,70.1,2,11,6.00,3.74,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
22,2009,2009-10-18,6,24.275,BAL,@,MIN,L 31-33,*,28,43,65.12,385,2,0,109.2,3,18,8.95,9.88,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
23,2009,2009-11-01,7,24.289,BAL,,DEN,W 30-7,*,20,25,80.00,175,1,0,109.2,2,8,7.00,7.80,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
24,2009,2009-11-08,8,24.296,BAL,@,CIN,L 7-17,*,18,32,56.25,195,0,2,48.3,4,35,6.09,3.28,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
25,2009,2009-11-16,9,24.304,BAL,@,CLE,W 16-0,*,13,18,72.22,155,0,0,98.1,2,9,8.61,8.61,1,-6,-6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
26,2009,2009-11-22,10,24.310,BAL,,IND,L 15-17,*,23,35,65.71,256,0,1,75.4,0,0,7.31,6.03,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
27,2009,2009-11-29,11,24.317,BAL,,PIT,W 20-17,*,23,35,65.71,289,1,0,100.8,5,28,8.26,8.83,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2009,2009-12-07,12,24.325,BAL,@,GNB,L 14-27,*,15,36,41.67,137,1,3,27.2,3,18,3.81,0.61,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
29,2009,2009-12-13,13,24.331,BAL,,DET,W 48-3,*,13,20,65.00,230,1,0,120.8,0,0,11.50,12.50,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
30,2009,2009-12-20,14,24.338,BAL,,CHI,W 31-7,*,21,29,72.41,234,4,0,135.6,2,22,8.07,10.83,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
31,2009,2009-12-27,15,24.345,BAL,@,PIT,L 20-23,*,13,25,52.00,166,2,1,83.1,4,18,6.64,6.44,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
32,2009,2010-01-03,16,24.352,BAL,@,OAK,W 21-13,*,11,19,57.89,102,0,0,72.7,4,12,5.37,5.37,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
33,2010,2010-09-13,1,25.240,BAL,@,NYJ,W 10-9,*,20,38,52.63,248,0,1,62.2,2,15,6.53,5.34,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
34,2010,2010-09-19,2,25.246,BAL,@,CIN,L 10-15,*,17,39,43.59,154,1,4,23.8,1,4,3.95,-0.15,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2010,2010-09-26,3,25.253,BAL,,CLE,W 24-17,*,22,31,70.97,262,3,0,128.7,0,0,8.45,10.39,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
36,2010,2010-10-03,4,25.260,BAL,@,PIT,W 17-14,*,24,37,64.86,256,1,1,82.7,1,6,6.92,6.24,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
37,2010,2010-10-10,5,25.267,BAL,,DEN,W 31-17,*,14,25,56.00,196,0,0,81.4,1,14,7.84,7.84,5,20,4.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
38,2010,2010-10-17,6,25.274,BAL,@,NWE,L 20-23,*,27,35,77.14,285,2,0,119.3,3,7,8.14,9.29,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2010,2010-10-24,7,25.281,BAL,,BUF,W 37-34,*,16,31,51.61,250,3,0,111.0,2,21,8.06,10.00,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2010,2010-11-07,8,25.295,BAL,,MIA,W 26-10,*,20,27,74.07,266,2,0,129.6,4,23,9.85,11.33,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
41,2010,2010-11-11,9,25.299,BAL,@,ATL,L 21-26,*,22,34,64.71,215,3,1,99.5,2,11,6.32,6.76,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2010,2010-11-21,10,25.309,BAL,@,CAR,W 37-13,*,24,33,72.73,301,1,0,110.8,3,23,9.12,9.73,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2010,2010-11-28,11,25.316,BAL,,TAM,W 17-10,*,25,35,71.43,289,2,1,103.2,4,32,8.26,8.11,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
44,2010,2010-12-05,12,25.323,BAL,,PIT,L 10-13,*,17,33,51.52,266,1,0,88.7,4,40,8.06,8.67,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2010,2010-12-13,13,25.331,BAL,@,HOU,W 34-28,*,22,33,66.67,235,2,0,107.5,5,45,7.12,8.33,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2010,2010-12-19,14,25.337,BAL,,NOR,W 30-24,*,10,20,50.00,172,2,0,112.9,3,24,8.60,10.60,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
47,2010,2010-12-26,15,25.344,BAL,@,CLE,W 20-10,*,12,19,63.16,102,2,1,90.2,1,5,5.37,5.11,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2010,2011-01-02,16,25.351,BAL,,CIN,W 13-7,*,14,19,73.68,125,0,1,69.0,4,24,6.58,4.21,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
49,2011,2011-09-11,1,26.238,BAL,,PIT,W 35-7,*,17,29,58.62,224,3,0,117.6,1,9,7.72,9.79,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2011,2011-09-18,2,26.245,BAL,@,TEN,L 13-26,*,15,32,46.88,197,1,2,51.2,3,13,6.16,3.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2011,2011-09-25,3,26.252,BAL,@,STL,W 37-7,*,27,48,56.25,389,3,0,103.6,2,4,8.10,9.35,8,27,3.38,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
52,2011,2011-10-02,4,26.259,BAL,,NYJ,W 34-17,*,10,31,32.26,163,0,1,37.4,2,8,5.26,3.81,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
53,2011,2011-10-16,5,26.273,BAL,,HOU,W 29-14,*,20,33,60.61,305,0,1,78.5,2,16,9.24,7.88,3,-1,-0.33,1,0,0,0,,0,0.0%,,1,6,0.0,1,0
54,2011,2011-10-24,6,26.281,BAL,@,JAX,L 7-12,*,21,38,55.26,137,1,1,61.0,3,25,3.61,2.95,0,0,,0,1,1,-8,-8.00,0,100.0%,-8.00,0,0,0.0,0,0
55,2011,2011-10-30,7,26.287,BAL,,ARI,W 30-27,*,31,51,60.78,336,0,1,72.0,3,38,6.59,5.71,4,15,3.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
56,2011,2011-11-06,8,26.294,BAL,@,PIT,W 23-20,*,28,47,59.57,300,1,0,85.4,3,11,6.38,6.81,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
57,2011,2011-11-13,9,26.301,BAL,@,SEA,L 17-22,*,29,52,55.77,255,1,1,67.4,1,8,4.90,4.42,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
58,2011,2011-11-20,10,26.308,BAL,,CIN,W 31-24,*,17,27,62.96,270,2,1,105.5,1,2,10.00,9.81,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
59,2011,2011-11-24,11,26.312,BAL,,SFO,W 16-6,*,15,23,65.22,161,1,0,100.1,0,0,7.00,7.87,6,2,0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
60,2011,2011-12-04,12,26.322,BAL,@,CLE,W 24-10,*,10,23,43.48,158,0,0,66.9,1,0,6.87,6.87,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
61,2011,2011-12-11,13,26.329,BAL,,IND,W 24-10,*,23,31,74.19,227,2,1,102.5,2,15,7.32,7.16,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
62,2011,2011-12-18,14,26.336,BAL,@,SDG,L 14-34,*,23,34,67.65,226,2,2,81.3,5,40,6.65,5.18,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
63,2011,2011-12-24,15,26.342,BAL,,CLE,W 20-14,*,11,24,45.83,132,2,1,73.6,1,10,5.50,5.29,4,30,7.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
64,2011,2012-01-01,16,26.350,BAL,@,CIN,W 24-16,*,15,19,78.95,130,1,0,112.7,1,4,6.84,7.89,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
65,2012,2012-09-10,1,27.238,BAL,,CIN,W 44-13,*,21,29,72.41,299,2,0,128.4,3,21,10.31,11.69,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
66,2012,2012-09-16,2,27.244,BAL,@,PHI,L 23-24,*,22,42,52.38,232,1,1,66.8,2,18,5.52,4.93,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
67,2012,2012-09-23,3,27.251,BAL,,NWE,W 31-30,*,28,39,71.79,382,3,1,117.7,0,0,9.79,10.18,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
68,2012,2012-09-27,4,27.255,BAL,,CLE,W 23-16,*,28,46,60.87,356,1,1,83.2,4,19,7.74,7.20,2,4,2.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
69,2012,2012-10-07,5,27.265,BAL,@,KAN,W 9-6,*,13,27,48.15,187,0,1,55.6,4,22,6.93,5.26,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
70,2012,2012-10-14,6,27.272,BAL,,DAL,W 31-29,*,17,26,65.38,234,1,0,106.9,1,4,9.00,9.77,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
71,2012,2012-10-21,7,27.279,BAL,@,HOU,L 13-43,*,21,43,48.84,147,1,2,45.4,4,26,3.42,1.79,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
72,2012,2012-11-04,8,27.293,BAL,@,CLE,W 25-15,*,15,24,62.50,153,1,0,94.6,1,8,6.38,7.21,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
73,2012,2012-11-11,9,27.300,BAL,,OAK,W 55-20,*,21,33,63.64,341,3,1,115.8,0,0,10.33,10.79,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
74,2012,2012-11-18,10,27.307,BAL,@,PIT,W 13-10,*,20,32,62.50,164,0,0,75.5,2,11,5.13,5.13,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2012,2012-11-25,11,27.314,BAL,@,SDG,W 16-13,*,30,51,58.82,355,1,0,86.6,5,39,6.96,7.35,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
76,2012,2012-12-02,12,27.321,BAL,,PIT,L 20-23,*,16,34,47.06,188,1,1,61.9,3,11,5.53,4.79,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
77,2012,2012-12-09,13,27.328,BAL,@,WAS,L 28-31,*,16,21,76.19,182,3,1,121.4,2,9,8.67,9.38,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
78,2012,2012-12-16,14,27.335,BAL,,DEN,L 17-34,*,20,40,50.00,254,2,1,76.5,3,32,6.35,6.23,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
79,2012,2012-12-23,15,27.342,BAL,,NYG,W 33-14,*,25,36,69.44,309,2,0,114.2,0,0,8.58,9.69,3,-10,-3.33,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
80,2012,2012-12-30,16,27.349,BAL,@,CIN,L 17-23,*,4,8,50.00,34,0,0,61.5,1,7,4.25,4.25,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
81,2013,2013-09-05,1,28.232,BAL,@,DEN,L 27-49,*,34,62,54.84,362,2,2,69.4,4,27,5.84,5.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
82,2013,2013-09-15,2,28.242,BAL,,CLE,W 14-6,*,22,33,66.67,211,1,0,94.4,2,14,6.39,7.00,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
83,2013,2013-09-22,3,28.249,BAL,,HOU,W 30-9,*,16,24,66.67,171,0,0,87.3,2,10,7.13,7.13,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
84,2013,2013-09-29,4,28.256,BAL,@,BUF,L 20-23,*,25,50,50.00,347,2,5,46.4,4,26,6.94,3.24,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
85,2013,2013-10-06,5,28.263,BAL,@,MIA,W 26-23,*,19,32,59.38,269,0,1,73.6,2,18,8.41,7.00,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
86,2013,2013-10-13,6,28.270,BAL,,GNB,L 17-19,*,20,34,58.82,342,2,0,112.6,5,29,10.06,11.24,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
87,2013,2013-10-20,7,28.277,BAL,@,PIT,L 16-19,*,24,34,70.59,215,1,0,97.1,1,10,6.32,6.91,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
88,2013,2013-11-03,8,28.291,BAL,@,CLE,L 18-24,*,24,41,58.54,250,2,1,82.4,5,27,6.10,5.98,3,25,8.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
89,2013,2013-11-10,9,28.298,BAL,,CIN,W 20-17,*,20,36,55.56,140,2,2,60.0,5,36,3.89,2.50,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
90,2013,2013-11-17,10,28.305,BAL,@,CHI,L 20-23,*,17,31,54.84,162,1,2,53.4,3,19,5.23,2.97,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
91,2013,2013-11-24,11,28.312,BAL,,NYJ,W 19-3,*,17,26,65.38,273,1,1,97.1,4,28,10.50,9.54,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
92,2013,2013-11-28,12,28.316,BAL,,PIT,W 22-20,*,24,35,68.57,251,1,0,98.6,2,14,7.17,7.74,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
93,2013,2013-12-08,13,28.326,BAL,,MIN,W 29-26,*,28,50,56.00,245,3,3,64.2,2,17,4.90,3.40,1,22,22.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
94,2013,2013-12-16,14,28.334,BAL,@,DET,W 18-16,*,20,38,52.63,222,0,0,70.3,1,7,5.84,5.84,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
95,2013,2013-12-22,15,28.340,BAL,,NWE,L 7-41,*,22,38,57.89,260,0,2,56.9,4,25,6.84,4.47,2,0,0.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
96,2013,2013-12-29,16,28.347,BAL,@,CIN,L 17-34,*,30,50,60.00,192,1,3,49.7,2,17,3.84,1.54,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
97,2014,2014-09-07,1,29.234,BAL,,CIN,L 16-23,*,35,62,56.45,345,1,1,71.0,3,16,5.56,5.16,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2014,2014-09-11,2,29.238,BAL,,PIT,W 26-6,*,21,29,72.41,166,2,0,109.3,0,0,5.72,7.10,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
99,2014,2014-09-21,3,29.248,BAL,@,CLE,W 23-21,*,19,31,61.29,217,1,1,79.6,0,0,7.00,6.19,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
100,2014,2014-09-28,4,29.255,BAL,,CAR,W 38-10,*,22,31,70.97,327,3,0,137.4,0,0,10.55,12.48,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
101,2014,2014-10-05,5,29.262,BAL,@,IND,L 13-20,*,22,38,57.89,235,0,1,65.1,4,38,6.18,5.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
102,2014,2014-10-12,6,29.269,BAL,@,TAM,W 48-17,*,21,28,75.00,306,5,0,149.7,0,0,10.93,14.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2014,2014-10-19,7,29.276,BAL,,ATL,W 29-7,*,16,25,64.00,258,2,2,91.7,1,10,10.32,8.32,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2014,2014-10-26,8,29.283,BAL,@,CIN,L 24-27,*,17,34,50.00,195,0,2,43.1,1,8,5.74,3.09,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
105,2014,2014-11-02,9,29.290,BAL,@,PIT,L 23-43,*,30,45,66.67,303,2,1,91.2,4,34,6.73,6.62,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
106,2014,2014-11-09,10,29.297,BAL,,TEN,W 21-7,*,16,27,59.26,169,1,0,89.9,1,8,6.26,7.00,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
107,2014,2014-11-24,11,29.312,BAL,@,NOR,W 34-27,*,18,24,75.00,243,1,0,120.7,1,9,10.13,10.96,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
108,2014,2014-11-30,12,29.318,BAL,,SDG,L 33-34,*,19,31,61.29,225,2,0,104.9,0,0,7.26,8.55,2,3,1.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
109,2014,2014-12-07,13,29.325,BAL,@,MIA,W 28-13,*,25,33,75.76,269,2,1,106.8,1,5,8.15,8.00,7,16,2.29,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
110,2014,2014-12-14,14,29.332,BAL,,JAX,W 20-12,*,20,30,66.67,221,1,0,99.4,0,0,7.37,8.03,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
111,2014,2014-12-21,15,29.339,BAL,@,HOU,L 13-25,*,21,50,42.00,195,2,3,41.7,2,17,3.90,2.00,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
112,2014,2014-12-28,16,29.346,BAL,,CLE,W 20-10,*,22,36,61.11,312,2,0,107.6,1,22,8.67,9.78,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
113,2015,2015-09-13,1,30.240,BAL,@,DEN,L 13-19,*,18,32,56.25,117,0,2,38.2,2,17,3.66,0.84,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
114,2015,2015-09-20,2,30.247,BAL,@,OAK,L 33-37,*,32,45,71.11,384,2,1,102.5,0,0,8.53,8.42,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
115,2015,2015-09-27,3,30.254,BAL,,CIN,L 24-28,*,32,49,65.31,362,2,1,92.4,0,0,7.39,7.29,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
116,2015,2015-10-01,4,30.258,BAL,@,PIT,W 23-20,*,20,33,60.61,189,1,1,73.9,5,21,5.73,4.97,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
117,2015,2015-10-11,5,30.268,BAL,,CLE,L 30-33,*,19,35,54.29,210,1,0,81.8,1,14,6.00,6.57,2,2,1.00,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
118,2015,2015-10-18,6,30.275,BAL,@,SFO,L 20-25,*,33,53,62.26,343,2,2,77.8,0,0,6.47,5.53,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
119,2015,2015-10-26,7,30.283,BAL,@,ARI,L 18-26,*,26,40,65.00,252,1,1,80.4,3,31,6.30,5.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
120,2015,2015-11-01,8,30.289,BAL,,SDG,W 29-26,*,25,37,67.57,319,1,0,103.3,3,26,8.62,9.16,4,2,0.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
121,2015,2015-11-15,9,30.303,BAL,,JAX,L 20-22,*,34,45,75.56,316,3,2,98.0,1,8,7.02,6.36,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
122,2015,2015-11-22,10,30.310,BAL,,STL,W 16-13,*,27,44,61.36,299,1,2,70.2,1,7,6.80,5.20,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
123,2016,2016-09-11,1,31.239,BAL,,BUF,W 13-7,*,22,33,66.67,258,1,0,100.3,4,33,7.82,8.42,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
124,2016,2016-09-18,2,31.246,BAL,@,CLE,W 25-20,*,25,45,55.56,302,2,2,72.6,0,0,6.71,5.60,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
125,2016,2016-09-25,3,31.253,BAL,@,JAX,W 19-17,*,29,40,72.50,214,0,2,64.0,2,15,5.35,3.10,3,12,4.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
126,2016,2016-10-02,4,31.260,BAL,,OAK,L 27-28,*,32,52,61.54,298,1,0,83.7,2,16,5.73,6.12,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
127,2016,2016-10-09,5,31.267,BAL,,WAS,L 10-16,*,30,46,65.22,210,1,0,82.7,3,22,4.57,5.00,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
128,2016,2016-10-16,6,31.274,BAL,@,NYG,L 23-27,*,26,48,54.17,307,0,0,73.9,2,14,6.40,6.40,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
129,2016,2016-10-23,7,31.281,BAL,@,NYJ,L 16-24,*,25,44,56.82,248,0,2,54.0,2,14,5.64,3.59,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
130,2016,2016-11-06,8,31.295,BAL,,PIT,W 21-14,*,18,30,60.00,241,1,1,82.8,3,26,8.03,7.20,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
131,2016,2016-11-10,9,31.299,BAL,,CLE,W 28-7,*,30,41,73.17,296,3,2,97.2,2,19,7.22,6.49,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
132,2016,2016-11-20,10,31.309,BAL,@,DAL,L 17-27,*,23,35,65.71,269,1,0,98.4,1,2,7.69,8.26,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
