ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1982,1982-09-13,1,23.235,DAL,,PIT,L 28-36,
2,1982,1982-09-19,2,23.241,DAL,@,STL,W 24-7,
3,1982,1982-11-21,3,23.304,DAL,,TAM,W 14-9,
4,1982,1982-11-25,4,23.308,DAL,,CLE,W 31-14,
5,1982,1982-12-05,5,23.318,DAL,@,WAS,W 24-10,1.0
6,1982,1982-12-13,6,23.326,DAL,@,HOU,W 37-7,
7,1982,1982-12-19,7,23.332,DAL,,NOR,W 21-7,
8,1982,1982-12-26,8,23.339,DAL,,PHI,L 20-24,
9,1982,1983-01-03,9,23.347,DAL,@,MIN,L 27-31,
10,1983,1983-09-04,1,24.226,STL,@,NOR,L 17-28,
11,1983,1983-09-11,2,24.233,STL,,DAL,L 17-34,
12,1983,1983-09-18,3,24.240,STL,,SFO,L 27-42,
13,1983,1983-09-25,4,24.247,STL,@,PHI,W 14-11,
14,1983,1983-10-02,5,24.254,STL,@,KAN,L 14-38,
