ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2015,2015-09-13,1,22.024,CLE,@,NYJ,L 10-31,*,0.0,1,1
2,2015,2015-09-20,2,22.031,CLE,,TEN,W 28-14,*,0.0,2,2
3,2015,2015-09-27,3,22.038,CLE,,OAK,L 20-27,*,0.0,1,4
4,2015,2015-10-04,4,22.045,CLE,@,SDG,L 27-30,*,0.0,0,0
5,2015,2015-10-11,5,22.052,CLE,@,BAL,W 33-30,*,0.0,1,1
6,2015,2015-10-18,6,22.059,CLE,,DEN,L 23-26,*,0.0,0,1
7,2015,2015-10-25,7,22.066,CLE,@,STL,L 6-24,*,0.0,0,0
8,2015,2015-11-01,8,22.073,CLE,,ARI,L 20-34,*,0.0,2,1
9,2015,2015-11-05,9,22.077,CLE,@,CIN,L 10-31,*,0.0,2,0
10,2015,2015-11-15,10,22.087,CLE,@,PIT,L 9-30,*,0.0,1,0
11,2015,2015-11-30,11,22.102,CLE,,BAL,L 27-33,*,0.0,0,1
12,2015,2015-12-06,12,22.108,CLE,,CIN,L 3-37,*,0.0,2,2
13,2015,2015-12-13,13,22.115,CLE,,SFO,W 24-10,*,0.0,1,0
14,2015,2015-12-20,14,22.122,CLE,@,SEA,L 13-30,*,0.0,4,3
15,2015,2015-12-27,15,22.129,CLE,@,KAN,L 13-17,*,0.0,2,0
16,2015,2016-01-03,16,22.136,CLE,,PIT,L 12-28,,0.0,0,1
17,2016,2016-09-11,1,23.022,CLE,@,PHI,L 10-29,*,0.0,3,1
18,2016,2016-09-18,2,23.029,CLE,,BAL,L 20-25,*,0.0,2,6
19,2016,2016-09-25,3,23.036,CLE,@,MIA,L 24-30,*,0.0,3,0
20,2016,2016-10-02,4,23.043,CLE,@,WAS,L 20-31,*,0.0,0,3
21,2016,2016-10-09,5,23.050,CLE,,NWE,L 13-33,*,0.0,1,3
22,2016,2016-10-16,6,23.057,CLE,@,TEN,L 26-28,*,1.0,5,0
23,2016,2016-10-23,7,23.064,CLE,@,CIN,L 17-31,*,0.0,3,0
24,2016,2016-10-30,8,23.071,CLE,,NYJ,L 28-31,*,0.5,2,1
25,2016,2016-11-06,9,23.078,CLE,,DAL,L 10-35,*,0.0,1,2
26,2016,2016-11-10,10,23.082,CLE,@,BAL,L 7-28,*,0.0,2,3
27,2016,2016-11-20,11,23.092,CLE,,PIT,L 9-24,*,0.0,1,1
28,2016,2016-11-27,12,23.099,CLE,,NYG,L 13-27,*,0.0,1,1
29,2016,2016-12-11,13,23.113,CLE,,CIN,L 10-23,*,0.0,5,2
30,2016,2016-12-18,14,23.120,CLE,@,BUF,L 13-33,*,0.0,2,1
31,2016,2016-12-24,15,23.126,CLE,,SDG,W 20-17,*,0.0,0,1
32,2016,2017-01-01,16,23.134,CLE,@,PIT,L 24-27,*,0.0,1,2
33,2017,2017-09-10,1,24.021,CLE,,PIT,L 18-21,,0.0,1,0
34,2017,2017-09-17,2,24.028,CLE,@,BAL,L 10-24,*,0.0,0,0
35,2017,2017-09-24,3,24.035,CLE,@,IND,L 28-31,*,0.0,3,4
36,2017,2017-10-08,5,24.049,CLE,,NYJ,L 14-17,*,0.0,0,0
37,2017,2017-10-15,6,24.056,CLE,@,HOU,L 17-33,*,0.0,2,1
38,2017,2017-10-22,7,24.063,CLE,,TEN,L 9-12,*,0.0,1,2
39,2017,2017-10-29,8,24.070,CLE,,MIN,L 16-33,*,0.0,2,1
40,2017,2017-11-12,9,24.084,CLE,@,DET,L 24-38,*,0.0,1,1
41,2017,2017-11-19,10,24.091,CLE,,JAX,L 7-19,*,0.0,3,2
42,2017,2017-11-26,11,24.098,CLE,@,CIN,L 16-30,*,0.0,1,0
43,2017,2017-12-03,12,24.105,CLE,@,LAC,L 10-19,*,0.0,2,0
44,2017,2017-12-17,14,24.119,CLE,,BAL,L 10-27,*,0.0,1,0
45,2017,2017-12-24,15,24.126,CLE,@,CHI,L 3-20,*,0.0,3,0
46,2017,2017-12-31,16,24.133,CLE,@,PIT,L 24-28,*,0.0,0,2
47,2018,2018-09-09,1,25.020,NWE,,HOU,W 27-20,,0.0,0,4
48,2018,2018-09-16,2,25.027,NWE,@,JAX,L 20-31,,0.0,0,0
49,2018,2018-09-23,3,25.034,NWE,@,DET,L 10-26,,0.0,3,1
