ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-09-07,1,24.237,DEN,,NWE,W 27-21,
2,1998,1998-09-13,2,24.243,DEN,,DAL,W 42-23,
3,1998,1998-09-20,3,24.250,DEN,@,OAK,W 34-17,
4,1998,1998-09-27,4,24.257,DEN,@,WAS,W 38-16,
5,1998,1998-10-04,5,24.264,DEN,,PHI,W 41-16,
6,1998,1998-10-11,6,24.271,DEN,@,SEA,W 21-16,
7,1998,1998-10-25,7,24.285,DEN,,JAX,W 37-24,
8,1998,1998-11-01,8,24.292,DEN,@,CIN,W 33-26,
9,1998,1998-11-08,9,24.299,DEN,,SDG,W 27-10,
10,1998,1998-11-16,10,24.307,DEN,@,KAN,W 30-7,
11,1998,1998-11-22,11,24.313,DEN,,OAK,W 40-14,
12,1998,1998-11-29,12,24.320,DEN,@,SDG,W 31-16,
13,1998,1998-12-06,13,24.327,DEN,,KAN,W 35-31,
14,1998,1998-12-13,14,24.334,DEN,@,NYG,L 16-20,
15,1998,1998-12-21,15,24.342,DEN,@,MIA,L 21-31,
16,1998,1998-12-27,16,24.348,DEN,,SEA,W 28-21,
17,1999,1999-09-13,1,25.243,DEN,,MIA,L 21-38,*
18,1999,1999-09-19,2,25.249,DEN,@,KAN,L 10-26,*
19,1999,1999-09-26,3,25.256,DEN,@,TAM,L 10-13,*
20,1999,1999-10-03,4,25.263,DEN,,NYJ,L 13-21,*
21,1999,1999-10-10,5,25.270,DEN,@,OAK,W 16-13,*
22,1999,1999-10-17,6,25.277,DEN,,GNB,W 31-10,*
23,1999,1999-10-24,7,25.284,DEN,@,NWE,L 23-24,*
24,1999,1999-10-31,8,25.291,DEN,,MIN,L 20-23,*
25,1999,1999-11-07,9,25.298,DEN,@,SDG,W 33-17,*
26,1999,1999-11-14,10,25.305,DEN,@,SEA,L 17-20,*
27,1999,1999-11-22,11,25.313,DEN,,OAK,W 27-21,*
28,1999,1999-12-05,12,25.326,DEN,,KAN,L 10-16,*
29,1999,1999-12-13,13,25.334,DEN,@,JAX,L 24-27,*
30,1999,1999-12-19,14,25.340,DEN,,SEA,W 36-30,*
31,1999,1999-12-25,15,25.346,DEN,@,DET,W 17-7,*
32,1999,2000-01-02,16,25.354,DEN,,SDG,L 6-12,*
33,2000,2000-09-04,1,26.235,DEN,@,STL,L 36-41,*
34,2000,2000-09-10,2,26.241,DEN,,ATL,W 42-14,*
35,2000,2000-09-17,3,26.248,DEN,@,OAK,W 33-24,*
36,2000,2000-09-24,4,26.255,DEN,,KAN,L 22-23,
37,2000,2000-10-01,5,26.262,DEN,,NWE,L 19-28,
38,2000,2000-10-08,6,26.269,DEN,@,SDG,W 21-7,*
39,2000,2000-10-15,7,26.276,DEN,,CLE,W 44-10,*
40,2000,2000-10-22,8,26.283,DEN,@,CIN,L 21-31,*
41,2000,2000-11-05,9,26.297,DEN,@,NYJ,W 30-23,*
42,2000,2000-11-13,10,26.305,DEN,,OAK,W 27-24,
43,2000,2000-11-19,11,26.311,DEN,,SDG,W 38-37,
44,2000,2000-11-26,12,26.318,DEN,@,SEA,W 38-31,
45,2000,2000-12-03,13,26.325,DEN,@,NOR,W 38-23,
46,2000,2000-12-10,14,26.332,DEN,,SEA,W 31-24,
47,2000,2000-12-17,15,26.339,DEN,@,KAN,L 7-20,
48,2000,2000-12-23,16,26.345,DEN,,SFO,W 38-9,
49,2001,2001-09-10,1,27.240,DEN,,NYG,W 31-20,*
50,2001,2001-09-23,2,27.253,DEN,@,ARI,W 38-17,*
51,2001,2001-09-30,3,27.260,DEN,,BAL,L 13-20,*
52,2001,2001-10-07,4,27.267,DEN,,KAN,W 20-6,*
53,2001,2001-10-14,5,27.274,DEN,@,SEA,L 21-34,*
54,2001,2001-10-21,6,27.281,DEN,@,SDG,L 10-27,*
55,2001,2001-10-28,7,27.288,DEN,,NWE,W 31-20,*
56,2001,2001-11-05,8,27.296,DEN,@,OAK,L 28-38,*
57,2001,2001-11-11,9,27.302,DEN,,SDG,W 26-16,*
58,2001,2001-11-18,10,27.309,DEN,,WAS,L 10-17,*
59,2001,2001-11-22,11,27.313,DEN,@,DAL,W 26-24,*
60,2001,2001-12-02,12,27.323,DEN,@,MIA,L 10-21,*
61,2001,2001-12-09,13,27.330,DEN,,SEA,W 20-7,*
62,2001,2001-12-16,14,27.337,DEN,@,KAN,L 23-26,*
63,2001,2001-12-30,15,27.351,DEN,,OAK,W 23-17,*
64,2001,2002-01-06,16,27.358,DEN,@,IND,L 10-29,*
65,2002,2002-09-08,1,28.238,DEN,,STL,W 23-16,*
