ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-09-30,3,23.109,SDG,,CIN,L 13-20,,,,,,,,,,
2,1973,1973-10-28,7,23.137,SDG,@,CLE,T 16-16,,,,,,,,,,
3,1973,1973-11-04,8,23.144,SDG,,KAN,L 0-19,,,,,,,,,,
4,1973,1973-11-11,9,23.151,SDG,@,DEN,L 19-30,,,,,,,,,,
5,1973,1973-11-18,10,23.158,SDG,,NOR,W 17-14,,,,,,,,,,
6,1973,1973-11-25,11,23.165,SDG,@,OAK,L 3-31,,,,,,,,,,
7,1973,1973-12-02,12,23.172,SDG,@,NWE,L 14-30,,,,,,,,,,
8,1973,1973-12-09,13,23.179,SDG,,DEN,L 28-42,,,,,,,,,,
9,1973,1973-12-16,14,23.186,SDG,@,KAN,L 6-33,,,,,,,,,,
10,1974,1974-09-15,1,24.094,SDG,@,HOU,L 14-21,,,,,,,,,,
11,1974,1974-09-22,2,24.101,SDG,@,CIN,W 20-17,1,17,17.00,0,0,0,,0,0,0
12,1974,1974-09-29,3,24.108,SDG,,MIA,L 21-28,0,0,,0,2,25,12.50,0,0,0
13,1974,1974-10-06,4,24.115,SDG,,PHI,L 7-13,,,,,,,,,,
14,1974,1974-10-13,5,24.122,SDG,,OAK,L 10-14,,,,,,,,,,
15,1974,1974-10-20,6,24.129,SDG,@,DEN,L 7-27,,,,,,,,,,
16,1974,1974-10-27,7,24.136,SDG,,KAN,L 14-24,,,,,,,,,,
17,1974,1974-11-03,8,24.143,SDG,,CLE,W 36-35,0,0,,0,1,4,4.00,0,0,0
18,1974,1974-11-10,9,24.150,SDG,@,KAN,W 14-7,,,,,,,,,,
19,1974,1974-11-17,10,24.157,SDG,@,OAK,L 10-17,,,,,,,,,,
20,1974,1974-11-24,11,24.164,SDG,@,GNB,L 0-34,,,,,,,,,,
21,1974,1974-12-01,12,24.171,SDG,@,NYJ,L 14-27,,,,,,,,,,
22,1974,1974-12-08,13,24.178,SDG,,CHI,W 28-21,,,,,,,,,,
23,1974,1974-12-15,14,24.185,SDG,,DEN,W 17-0,2,19,9.50,0,0,0,,0,0,0
24,1975,1975-09-21,1,25.100,CLE,@,CIN,L 17-24,,,,,,,,,,
25,1975,1975-09-28,2,25.107,CLE,,MIN,L 10-42,,,,,,,,,,
26,1975,1975-10-05,3,25.114,CLE,,PIT,L 6-42,,,,,,,,,,
27,1975,1975-10-12,4,25.121,CLE,,HOU,L 10-40,,,,,,,,,,
28,1975,1975-10-19,5,25.128,CLE,@,DEN,L 15-16,,,,,,,,,,
29,1975,1975-10-26,6,25.135,CLE,,WAS,L 7-23,,,,,,,,,,
30,1975,1975-11-02,7,25.142,CLE,@,BAL,L 7-21,,,,,,,,,,
31,1975,1975-11-09,8,25.149,CLE,@,DET,L 10-21,,,,,,,,,,
32,1975,1975-11-16,9,25.156,CLE,@,OAK,L 17-38,,,,,,,,,,
