ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-05,1,21.353,NYG,,DAL,L 17-24,,0,0,,0,0.0,0,1,0,0,0
2,2012,2012-09-16,2,21.364,NYG,,TAM,W 41-34,*,0,0,,0,0.0,4,1,0,0,0
3,2012,2012-09-20,3,22.002,NYG,@,CAR,W 36-7,*,0,0,,0,0.0,1,2,1,0,0
4,2012,2012-10-14,6,22.026,NYG,@,SFO,W 26-3,*,0,0,,0,0.0,3,0,0,0,0
5,2012,2012-10-21,7,22.033,NYG,,WAS,W 27-23,,0,0,,0,0.0,5,0,0,0,0
6,2012,2012-10-28,8,22.040,NYG,@,DAL,W 29-24,,0,0,,0,0.0,2,1,0,0,0
7,2012,2012-11-04,9,22.047,NYG,,PIT,L 20-24,,0,0,,0,0.0,1,0,0,0,0
8,2012,2012-11-11,10,22.054,NYG,@,CIN,L 13-31,*,0,0,,0,0.0,1,1,0,0,0
9,2012,2012-11-25,11,22.068,NYG,,GNB,W 38-10,,0,0,,0,0.0,2,0,0,0,0
10,2012,2012-12-09,13,22.082,NYG,,NOR,W 52-27,,0,0,,0,0.0,0,1,0,0,0
11,2012,2012-12-16,14,22.089,NYG,@,ATL,L 0-34,*,0,0,,0,0.0,3,1,0,0,0
12,2012,2012-12-23,15,22.096,NYG,@,BAL,L 14-33,*,0,0,,0,0.0,6,0,0,0,0
13,2013,2013-09-08,1,22.355,NYG,@,DAL,L 31-36,,,,,,,,,,,
14,2013,2013-09-15,2,22.362,NYG,,DEN,L 23-41,,,,,,,,,,,
15,2013,2013-09-22,3,23.004,NYG,@,CAR,L 0-38,,,,,,,,,,,
16,2013,2013-09-29,4,23.011,NYG,@,KAN,L 7-31,,,,,,,,,,,
17,2013,2013-11-17,10,23.060,NYG,,GNB,W 27-13,,,,,,,,,,,
18,2013,2013-11-24,11,23.067,NYG,,DAL,L 21-24,,0,0,,0,0.0,0,0,0,0,0
19,2013,2013-12-01,12,23.074,NYG,@,WAS,W 24-17,*,0,0,,0,0.0,3,1,0,0,0
20,2013,2013-12-08,13,23.081,NYG,@,SDG,L 14-37,,0,0,,0,0.0,1,1,0,0,0
21,2013,2013-12-15,14,23.088,NYG,,SEA,L 0-23,,0,0,,0,0.0,2,1,0,0,0
22,2013,2013-12-22,15,23.095,NYG,@,DET,W 23-20,,,,,,,,,,,
23,2013,2013-12-29,16,23.102,NYG,,WAS,W 20-6,,3,9,3.00,0,0.0,0,0,0,0,0
24,2014,2014-10-12,6,24.024,NYG,@,PHI,L 0-27,,,,,,,,,,,
25,2014,2014-10-19,7,24.031,NYG,@,DAL,L 21-31,,0,0,,0,0.0,1,0,0,0,0
26,2014,2014-11-03,8,24.046,NYG,,IND,L 24-40,*,0,0,,0,0.0,3,0,0,0,0
27,2014,2014-11-09,9,24.052,NYG,@,SEA,L 17-38,*,0,0,,0,0.0,2,0,0,0,0
28,2014,2014-11-16,10,24.059,NYG,,SFO,L 10-16,,,,,,,,,,,
29,2014,2014-11-23,11,24.066,NYG,,DAL,L 28-31,,0,0,,0,0.0,2,0,0,0,0
30,2015,2015-09-13,1,24.360,NYG,@,DAL,L 26-27,,0,0,,0,0.0,0,0,0,0,0
31,2015,2015-09-20,2,25.002,NYG,,ATL,L 20-24,,0,0,,0,0.0,6,2,0,0,0
32,2015,2015-09-24,3,25.006,NYG,,WAS,W 32-21,*,0,0,,0,0.0,1,0,0,0,0
33,2015,2015-10-04,4,25.016,NYG,@,BUF,W 24-10,,0,0,,0,0.0,0,0,0,0,0
34,2015,2015-10-11,5,25.023,NYG,,SFO,W 30-27,,0,0,,0,0.0,0,0,0,0,0
35,2015,2015-10-19,6,25.031,NYG,@,PHI,L 7-27,*,0,0,,0,0.0,1,3,1,17,0
36,2015,2015-10-25,7,25.037,NYG,,DAL,W 27-20,*,0,0,,0,0.0,2,1,0,0,0
37,2015,2015-11-01,8,25.044,NYG,@,NOR,L 49-52,*,0,0,,0,0.0,5,2,0,0,0
38,2015,2015-11-08,9,25.051,NYG,@,TAM,W 32-18,*,0,0,,0,0.0,1,0,0,0,0
39,2015,2015-11-15,10,25.058,NYG,,NWE,L 26-27,*,0,0,,0,0.0,3,0,0,0,0
40,2015,2015-11-29,11,25.072,NYG,@,WAS,L 14-20,,0,0,,0,0.0,1,1,0,0,0
41,2015,2015-12-06,12,25.079,NYG,,NYJ,L 20-23,,0,0,,0,0.0,0,0,0,0,0
42,2015,2015-12-14,13,25.087,NYG,@,MIA,W 31-24,,0,0,,0,0.0,0,0,0,0,0
43,2015,2016-01-03,16,25.107,NYG,,PHI,L 30-35,,0,0,,0,0.0,0,0,0,0,0
