ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2016,2017-01-01,16,23.340,CAR,@,TAM,L 16-17,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,1,31,31.00,0,0,0,,0,0,0
2,2017,2017-09-10,1,24.226,CAR,@,SFO,W 23-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
3,2017,2017-09-17,2,24.233,CAR,,BUF,W 9-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,2017,2017-09-24,3,24.240,CAR,,NOR,L 13-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,9,9.00,0,0,0
5,2017,2017-10-01,4,24.247,CAR,@,NWE,W 33-30,,1,0,0,,0,0.0%,0.00,1,12,12.00,0,0,0,,0,0,0,,0,0,0
6,2017,2017-12-03,12,24.310,CAR,@,NOR,L 21-31,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
7,2017,2017-12-10,13,24.317,CAR,,MIN,W 31-24,*,5,5,37,7.40,0,100.0%,7.40,0,0,,0,2,38,19.00,0,0,0,,0,0,0
8,2017,2017-12-17,14,24.324,CAR,,GNB,W 31-24,*,4,3,25,8.33,2,75.0%,6.25,0,0,,0,2,45,22.50,0,0,0,,0,2,12
9,2017,2017-12-24,15,24.331,CAR,,TAM,W 22-19,*,2,1,31,31.00,0,50.0%,15.50,0,0,,0,3,146,48.67,1,0,0,,0,1,6
10,2018,2018-09-09,1,25.225,CAR,,DAL,W 16-8,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,47,15.67,0,0,0
