ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.143,IND,,CLE,W 14-3,0,0,1.0,0,0,0
2,1992,1992-09-13,2,22.150,IND,,HOU,L 10-20,,,,,,
3,1992,1992-09-20,3,22.157,IND,@,BUF,L 0-38,,,,,,
4,1992,1992-10-04,4,22.171,IND,@,TAM,W 24-14,,,,,,
5,1992,1992-10-11,5,22.178,IND,,NYJ,W 6-3,0,0,1.0,0,0,0
6,1992,1992-10-18,6,22.185,IND,,SDG,L 14-34,,,,,,
7,1992,1992-10-25,7,22.192,IND,@,MIA,W 31-20,1,6,1.0,1,90,1
8,1992,1992-11-01,8,22.199,IND,@,SDG,L 0-26,,,,,,
9,1992,1992-11-08,9,22.206,IND,,MIA,L 0-28,,,,,,
10,1993,1993-09-05,1,23.142,IND,,MIA,L 20-24,,,,,,
11,1993,1993-09-12,2,23.149,IND,@,CIN,W 9-6,,,,,,
12,1993,1993-09-26,3,23.163,IND,,CLE,W 23-10,0,0,1.0,0,0,0
13,1993,1993-10-03,4,23.170,IND,@,DEN,L 13-35,,,,,,
14,1993,1993-10-10,5,23.177,IND,,DAL,L 3-27,,,,,,
15,1994,1994-10-02,5,24.169,IND,,SEA,W 17-15,0,0,1.0,0,0,0
16,1994,1994-10-09,6,24.176,IND,@,NYJ,L 6-16,,,,,,
17,1994,1994-10-16,7,24.183,IND,@,BUF,W 27-17,,,,,,
18,1994,1994-10-23,8,24.190,IND,,WAS,L 27-41,,,,,,
19,1995,1995-09-03,1,25.140,MIA,,NYJ,W 52-14,,,,,,
20,1995,1995-09-10,2,25.147,MIA,@,NWE,W 20-3,,,,,,
21,1995,1995-09-18,3,25.155,MIA,,PIT,W 23-10,,,,,,
22,1995,1995-10-01,4,25.168,MIA,@,CIN,W 26-23,,,,,,
23,1995,1995-10-08,5,25.175,MIA,,IND,L 24-27,,,,,,
24,1995,1995-10-15,6,25.182,MIA,@,NOR,L 30-33,,,,,,
25,1995,1995-10-22,7,25.189,MIA,@,NYJ,L 16-17,,,,,,
26,1995,1995-10-29,8,25.196,MIA,,BUF,W 23-6,,,,,,
27,1995,1995-11-05,9,25.203,MIA,@,SDG,W 24-14,0,0,1.0,0,0,0
28,1995,1995-11-12,10,25.210,MIA,,NWE,L 17-34,,,,,,
29,1995,1995-11-20,11,25.218,MIA,,SFO,L 20-44,,,,,,
30,1995,1995-11-26,12,25.224,MIA,@,IND,L 28-36,,,,,,
31,1995,1995-12-03,13,25.231,MIA,,ATL,W 21-20,,,,,,
32,1995,1995-12-11,14,25.239,MIA,,KAN,W 13-6,,,,,,
33,1995,1995-12-17,15,25.245,MIA,@,BUF,L 20-23,,,,,,
34,1995,1995-12-24,16,25.252,MIA,@,STL,W 41-22,,,,,,
35,1996,1996-09-01,1,26.138,MIA,,NWE,W 24-10,,,,,,
36,1996,1996-09-08,2,26.145,MIA,@,ARI,W 38-10,,,,,,
37,1996,1996-09-15,3,26.152,MIA,,NYJ,W 36-27,,,,,,
38,1996,1996-09-23,4,26.160,MIA,@,IND,L 6-10,0,0,0.5,0,0,0
39,1996,1996-10-06,5,26.173,MIA,,SEA,L 15-22,,,,,,
40,1996,1996-10-27,8,26.194,MIA,,DAL,L 10-29,,,,,,
41,1996,1996-11-10,10,26.208,MIA,,IND,W 37-13,,,,,,
42,1996,1996-11-17,11,26.215,MIA,@,HOU,W 23-20,0,0,0.5,0,0,0
43,1996,1996-11-25,12,26.223,MIA,,PIT,L 17-24,0,0,1.0,0,0,0
44,1996,1996-12-01,13,26.229,MIA,@,OAK,L 7-17,,,,,,
45,1996,1996-12-08,14,26.236,MIA,,NYG,L 7-17,,,,,,
46,1996,1996-12-16,15,26.244,MIA,,BUF,W 16-14,,,,,,
47,1996,1996-12-22,16,26.250,MIA,@,NYJ,W 31-28,,,,,,
48,1997,1997-11-30,13,27.228,WAS,,STL,L 20-23,,,,,,
49,1997,1997-12-07,14,27.235,WAS,@,ARI,W 38-28,,,,,,
50,1997,1997-12-13,15,27.241,WAS,@,NYG,L 10-30,,,,,,
