ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2003,2003-09-07,1,24.208,NWE,@,BUF,L 0-31,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,2,44,22.00,0,1,2,2.00,0,0,0
2,2003,2003-09-14,2,24.215,NWE,@,PHI,W 31-10,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,2,42,21.00,0,0,0,,0,0,0
3,2003,2003-09-21,3,24.222,NWE,,NYJ,W 23-16,,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,0,0,,0,0,0
4,2003,2003-09-28,4,24.229,NWE,@,WAS,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,2,37,18.50,0,0,0,,0,0,0
5,2003,2003-10-05,5,24.236,NWE,,TEN,W 38-30,,0,0,0,,0,0.0%,,0,0,,0,5,188,37.60,0,0,0,,0,0,0
6,2003,2003-10-12,6,24.243,NWE,,NYG,W 17-6,*,5,1,15,15.00,0,20.0%,3.00,0,0,,0,2,35,17.50,0,0,0,,0,0,0
7,2003,2003-10-19,7,24.250,NWE,@,MIA,W 19-13,,0,0,0,,0,0.0%,,0,0,,0,3,80,26.67,0,0,0,,0,0,0
8,2003,2003-10-26,8,24.257,NWE,,CLE,W 9-3,*,3,2,51,25.50,0,66.7%,17.00,1,-12,-12.00,0,1,0,0.00,0,0,0,,0,0,0
9,2003,2003-11-03,9,24.265,NWE,@,DEN,W 30-26,,2,0,0,,0,0.0%,0.00,0,0,,0,3,100,33.33,0,0,0,,0,0,0
10,2003,2003-11-16,10,24.278,NWE,,DAL,W 12-0,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
11,2003,2003-11-23,11,24.285,NWE,@,HOU,W 23-20,*,9,5,65,13.00,1,55.6%,7.22,0,0,,0,0,0,,0,0,0,,0,1,6
12,2003,2003-11-30,12,24.292,NWE,@,IND,W 38-34,*,4,2,7,3.50,0,50.0%,1.75,0,0,,0,5,192,38.40,1,0,0,,0,1,6
13,2003,2003-12-07,13,24.299,NWE,,MIA,W 12-0,,1,,,,,0.0%,,,,,,,,,,,,,,,
14,2003,2003-12-20,15,24.312,NWE,@,NYJ,W 21-16,,0,0,0,,0,0.0%,,0,0,,0,2,59,29.50,0,0,0,,0,0,0
15,2003,2003-12-27,16,24.319,NWE,,BUF,W 31-0,*,3,1,9,9.00,1,33.3%,3.00,0,0,,0,1,23,23.00,0,0,0,,0,1,6
16,2004,2004-09-09,1,25.211,NWE,,IND,W 27-24,,2,1,5,5.00,0,50.0%,2.50,1,-3,-3.00,0,5,107,21.40,0,0,0,,0,0,0
17,2004,2004-09-19,2,25.221,NWE,@,ARI,W 23-12,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
18,2004,2004-10-03,3,25.235,NWE,@,BUF,W 31-17,*,4,1,17,17.00,0,25.0%,4.25,0,0,,0,4,96,24.00,0,0,0,,0,0,0
19,2004,2004-10-17,5,25.249,NWE,,SEA,W 30-20,,2,1,48,48.00,0,50.0%,24.00,0,0,,0,5,118,23.60,0,0,0,,0,0,0
20,2004,2004-10-24,6,25.256,NWE,,NYJ,W 13-7,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,2,46,23.00,0,0,0,,0,0,0
21,2004,2004-10-31,7,25.263,NWE,@,PIT,L 20-34,,2,0,0,,0,0.0%,0.00,0,0,,0,6,158,26.33,0,0,0,,0,0,0
22,2004,2004-11-07,8,25.270,NWE,@,STL,W 40-22,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,2,43,21.50,0,0,0,,0,1,6
23,2004,2004-11-14,9,25.277,NWE,,BUF,W 29-6,,2,1,47,47.00,0,50.0%,23.50,0,0,,0,1,32,32.00,0,0,0,,0,0,0
24,2004,2004-11-22,10,25.285,NWE,@,KAN,W 27-19,,0,0,0,,0,0.0%,,0,0,,0,4,73,18.25,0,0,0,,0,0,0
25,2004,2004-11-28,11,25.291,NWE,,BAL,W 24-3,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0
26,2004,2004-12-05,12,25.298,NWE,@,CLE,W 42-15,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,3,134,44.67,1,0,0,,0,1,6
27,2004,2004-12-12,13,25.305,NWE,,CIN,W 35-28,,0,0,0,,0,0.0%,,0,0,,0,5,109,21.80,0,0,0,,0,0,0
28,2004,2005-01-02,16,25.326,NWE,,SFO,W 21-7,,4,2,15,7.50,0,50.0%,3.75,1,11,11.00,0,2,50,25.00,0,4,8,2.00,0,0,0
29,2005,2005-09-25,3,26.226,NWE,@,PIT,W 23-20,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,3,69,23.00,0,0,0,,0,0,0
30,2005,2005-10-02,4,26.233,NWE,,SDG,L 17-41,,0,0,0,,0,0.0%,,0,0,,0,5,143,28.60,0,0,0,,0,0,0
31,2005,2005-10-09,5,26.240,NWE,@,ATL,W 31-28,,1,1,55,55.00,1,100.0%,55.00,0,0,,0,4,86,21.50,0,0,0,,0,1,6
32,2005,2005-10-16,6,26.247,NWE,@,DEN,L 20-28,,1,0,0,,0,0.0%,0.00,0,0,,0,1,20,20.00,0,0,0,,0,0,0
33,2005,2005-10-30,7,26.261,NWE,,BUF,W 21-16,,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,1,11,11.00,0,0,0
34,2005,2005-11-07,8,26.269,NWE,,IND,L 21-40,,0,0,0,,0,0.0%,,0,0,,0,7,118,16.86,0,0,0,,0,0,0
35,2005,2005-11-13,9,26.275,NWE,@,MIA,W 23-16,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,4,100,25.00,0,0,0,,0,0,0
36,2005,2005-12-04,12,26.296,NWE,,NYJ,W 16-3,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
37,2005,2005-12-11,13,26.303,NWE,@,BUF,W 35-7,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,,0,0,0
38,2005,2005-12-17,14,26.309,NWE,,TAM,W 28-0,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
39,2005,2005-12-26,15,26.318,NWE,@,NYJ,W 31-21,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
40,2006,2006-09-11,1,27.212,MIN,@,WAS,W 19-16,*,,,,,,0.0%,,,,,,,,,,,,,,,
41,2006,2006-09-17,2,27.218,MIN,,CAR,W 16-13,*,0,,,,,0.0%,,,,,,,,,,,,,,,
42,2006,2006-09-24,3,27.225,MIN,,CHI,L 16-19,*,0,,,,,0.0%,,,,,,,,,,,,,,,
43,2006,2006-10-01,4,27.232,MIN,@,BUF,L 12-17,*,0,,,,,0.0%,,,,,,,,,,,,,,,
44,2006,2006-10-08,5,27.239,MIN,,DET,W 26-17,*,0,,,,,0.0%,,,,,,,,,,,,,,,
45,2006,2006-10-22,6,27.253,MIN,@,SEA,W 31-13,,0,0,0,,0,0.0%,,1,4,4.00,0,4,124,31.00,0,0,0,,0,0,0
46,2006,2006-10-30,7,27.261,MIN,,NWE,L 7-31,,5,2,18,9.00,0,40.0%,3.60,0,0,,0,4,82,20.50,0,0,0,,0,0,0
47,2006,2006-11-05,8,27.267,MIN,@,SFO,L 3-9,,3,1,11,11.00,0,33.3%,3.67,1,5,5.00,0,3,66,22.00,0,0,0,,0,0,0
48,2006,2006-11-12,9,27.274,MIN,,GNB,L 17-23,,4,2,75,37.50,0,50.0%,18.75,0,0,,0,5,124,24.80,0,0,0,,0,0,0
49,2006,2006-11-19,10,27.281,MIN,@,MIA,L 20-24,,2,1,25,25.00,0,50.0%,12.50,1,1,1.00,0,3,78,26.00,0,0,0,,0,0,0
50,2006,2006-11-26,11,27.288,MIN,,ARI,W 31-26,*,0,0,0,,0,0.0%,,0,0,,0,2,49,24.50,0,0,0,,0,0,0
51,2006,2006-12-03,12,27.295,MIN,@,CHI,L 13-23,*,0,0,0,,0,0.0%,,0,0,,0,4,62,15.50,0,0,0,,0,0,0
52,2006,2006-12-10,13,27.302,MIN,@,DET,W 30-20,,0,0,0,,0,0.0%,,1,-2,-2.00,0,4,70,17.50,0,0,0,,0,0,0
53,2006,2006-12-17,14,27.309,MIN,,NYJ,L 13-26,,1,0,0,,0,0.0%,0.00,0,0,,0,5,94,18.80,0,0,0,,0,0,0
54,2006,2006-12-21,15,27.313,MIN,@,GNB,L 7-9,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,3,80,26.67,0,0,0,,0,0,0
55,2006,2006-12-31,16,27.323,MIN,,STL,L 21-41,,2,1,19,19.00,0,50.0%,9.50,0,0,,0,8,225,28.13,0,0,0,,0,0,0
