ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-10-03,5,24.219,BUF,,NYJ,L 10-34,,,,,
2,1983,1983-10-09,6,24.225,BUF,@,MIA,W 38-35,,,,,
3,1983,1983-10-16,7,24.232,BUF,@,BAL,W 30-7,,,,,
4,1983,1983-10-23,8,24.239,BUF,,NWE,L 0-31,,,,,
5,1983,1983-10-30,9,24.246,BUF,,NOR,W 27-21,,,,,
6,1983,1983-11-06,10,24.253,BUF,@,NWE,L 7-21,,,,,
7,1983,1983-11-13,11,24.260,BUF,@,NYJ,W 24-17,,,,,
8,1983,1983-11-20,12,24.267,BUF,,RAI,L 24-27,,,,,
9,1983,1983-11-27,13,24.274,BUF,@,RAM,L 17-41,,,,,
10,1983,1983-12-04,14,24.281,BUF,@,KAN,W 14-9,1,6,1,22,1
11,1983,1983-12-11,15,24.288,BUF,,SFO,L 10-23,,,,,
12,1983,1983-12-18,16,24.295,BUF,@,ATL,L 14-31,,,,,
13,1984,1984-09-02,1,25.189,HOU,,RAI,L 14-24,,,,,
14,1984,1984-09-09,2,25.196,HOU,,IND,L 21-35,,,,,
15,1984,1984-09-16,3,25.203,HOU,@,SDG,L 14-31,,,,,
16,1984,1984-09-23,4,25.210,HOU,@,ATL,L 10-42,,,,,
17,1984,1984-09-30,5,25.217,HOU,,NOR,L 10-27,,,,,
18,1984,1984-10-07,6,25.224,HOU,@,CIN,L 3-13,,,,,
19,1984,1984-10-14,7,25.231,HOU,@,MIA,L 10-28,,,,,
20,1984,1984-11-25,13,25.273,HOU,@,CLE,L 10-27,,,,,
21,1984,1984-12-02,14,25.280,HOU,,PIT,W 23-20,,,,,
22,1984,1984-12-09,15,25.287,HOU,@,RAM,L 16-27,,,,,
23,1984,1984-12-16,16,25.294,HOU,,CLE,L 20-27,,,,,
